year,month,day,TP(kg)
2016,8,31,154.90
2016,9,1,178.70
2016,9,2,220.60
2016,9,3,210.60
2016,9,4,227.99
2016,9,5,263.39
2016,9,6,202.40
2016,9,7,150.25
2016,9,8,172.19
2016,9,9,101.84
2016,9,10,184.23
2016,9,11,368.00
2016,9,12,956.59
2016,9,13,585.27
2016,9,14,403.00
2016,9,15,340.10
2016,9,16,229.89
2016,9,17,291.53
2016,9,18,633.16
2016,9,19,967.28
2016,9,20,838.67
2016,9,21,671.68
2016,9,22,534.33
2016,9,23,333.46
2016,9,24,210.60
2016,9,25,150.97
2016,9,26,194.12
2016,9,27,165.98
2016,9,28,77.08
2016,9,29,286.21
2016,9,30,485.79
2016,10,1,577.34
2016,10,2,735.83
2016,10,3,707.73
2016,10,4,802.43
2016,10,5,671.29
2016,10,6,562.15
2016,10,7,500.65
2016,10,8,421.35
2016,10,9,306.47
2016,10,10,249.43
2016,10,11,211.33
2016,10,12,190.58
2016,10,13,152.91
2016,10,14,118.63
2016,10,15,106.85
2016,10,16,111.80
2016,10,17,129.63
2016,10,18,122.39
2016,10,19,76.86
2016,10,20,167.56
2016,10,21,498.68
2016,10,22,1850.29
2016,10,23,2587.91
2016,10,24,1740.18
2016,10,25,1504.35
2016,10,26,889.40
2016,10,27,738.74
2016,10,28,637.49
2016,10,29,578.72
2016,10,30,589.70
2016,10,31,618.47
2016,11,1,621.36
2016,11,2,720.75
2016,11,3,910.63
2016,11,4,1335.68
2016,11,5,1110.66
2016,11,6,1244.70
2016,11,7,988.07
2016,11,8,719.29
2016,11,9,732.01
2016,11,10,703.83
2016,11,11,611.40
2016,11,12,496.65
2016,11,13,381.56
2016,11,14,299.49
2016,11,15,287.02
2016,11,16,244.20
2016,11,17,212.36
2016,11,18,293.72
2016,11,19,296.68
2016,11,20,147.11
2016,11,21,169.84
2016,11,22,221.48
2016,11,23,220.28
2016,11,24,269.33
2016,11,25,340.64
2016,11,26,484.49
2016,11,27,429.81
2016,11,28,445.67
2016,11,29,1674.87
2016,11,30,3326.66
2016,12,1,4549.17
2016,12,2,3893.74
2016,12,3,2556.76
2016,12,4,2053.33
2016,12,5,1151.38
2016,12,6,1306.11
2016,12,7,1456.83
2016,12,8,1680.99
2016,12,9,1601.62
2016,12,10,1135.97
2016,12,11,952.04
2016,12,12,949.80
2016,12,13,784.57
2016,12,14,711.79
2016,12,15,600.29
2016,12,16,527.26
2016,12,17,526.38
2016,12,18,448.15
2016,12,19,418.97
2016,12,20,399.21
2016,12,21,407.97
2016,12,22,344.38
2016,12,23,354.07
2016,12,24,285.33
2016,12,25,292.67
2016,12,26,855.96
2016,12,27,19352.38
2016,12,28,35985.64
2016,12,29,21075.01
2016,12,30,14468.05
2016,12,31,9879.75
2017,1,1,6429.59
2017,1,2,4577.29
2017,1,3,11517.11
2017,1,4,44985.60
2017,1,5,51906.46
2017,1,6,26273.24
2017,1,7,14211.64
2017,1,8,6490.80
2017,1,9,3826.44
2017,1,10,2619.18
2017,1,11,3143.11
2017,1,12,24912.68
2017,1,13,70516.31
2017,1,14,66188.50
2017,1,15,35936.51
2017,1,16,22264.43
2017,1,17,19594.69
2017,1,18,41536.06
2017,1,19,35539.53
2017,1,20,27165.26
2017,1,21,42393.53
2017,1,22,46246.86
2017,1,23,30943.11
2017,1,24,25023.73
2017,1,25,25083.06
2017,1,26,17794.06
2017,1,27,11508.50
2017,1,28,8285.93
2017,1,29,5865.43
2017,1,30,3539.69
2017,1,31,2756.31
2017,2,1,1860.42
2017,2,2,1593.89
2017,2,3,1217.44
2017,2,4,986.46
2017,2,5,867.65
2017,2,6,711.53
2017,2,7,847.40
2017,2,8,10565.54
2017,2,9,24296.41
2017,2,10,20151.18
2017,2,11,14838.82
2017,2,12,12474.29
2017,2,13,12719.15
2017,2,14,11368.34
2017,2,15,7342.65
2017,2,16,6052.72
2017,2,17,4429.35
2017,2,18,2759.25
2017,2,19,2098.40
2017,2,20,1751.63
2017,2,21,1571.31
2017,2,22,1245.60
2017,2,23,1092.49
2017,2,24,1321.15
2017,2,25,1267.91
2017,2,26,1098.56
2017,2,27,873.43
2017,2,28,786.43
2017,3,1,1373.51
2017,3,2,4767.88
2017,3,3,10686.87
2017,3,4,7944.02
2017,3,5,4480.08
2017,3,6,3505.69
2017,3,7,2898.32
2017,3,8,2934.93
2017,3,9,2216.67
2017,3,10,2222.02
2017,3,11,1684.62
2017,3,12,1350.02
2017,3,13,925.73
2017,3,14,777.47
2017,3,15,723.70
2017,3,16,965.07
2017,3,17,722.00
2017,3,18,654.00
2017,3,19,667.75
2017,3,20,717.13
2017,3,21,938.30
2017,3,22,808.87
2017,3,23,753.28
2017,3,24,1114.49
2017,3,25,823.54
2017,3,26,876.78
2017,3,27,1033.07
2017,3,28,1653.86
2017,3,29,1521.96
2017,3,30,1833.63
2017,3,31,34088.64
2017,4,1,60239.16
2017,4,2,37075.44
2017,4,3,21620.41
2017,4,4,15577.32
2017,4,5,13993.17
2017,4,6,34074.75
2017,4,7,88500.91
2017,4,8,71668.36
2017,4,9,43962.04
2017,4,10,22729.04
2017,4,11,16171.44
2017,4,12,15501.01
2017,4,13,10295.72
2017,4,14,6695.56
2017,4,15,4018.48
2017,4,16,3270.97
2017,4,17,2474.78
2017,4,18,1773.47
2017,4,19,1534.64
2017,4,20,1738.61
2017,4,21,2057.18
2017,4,22,2959.45
2017,4,23,1682.95
2017,4,24,1622.22
2017,4,25,1359.76
2017,4,26,1214.48
2017,4,27,1186.95
2017,4,28,842.89
2017,4,29,917.61
2017,4,30,1081.38
2017,5,1,4301.56
2017,5,2,19439.48
2017,5,3,23905.94
2017,5,4,21251.41
2017,5,5,71938.50
2017,5,6,109463.77
2017,5,7,93880.82
2017,5,8,59462.70
2017,5,9,37528.78
2017,5,10,22556.74
2017,5,11,16333.07
2017,5,12,17416.41
2017,5,13,12546.51
2017,5,14,8128.00
2017,5,15,5003.41
2017,5,16,2510.57
2017,5,17,2246.47
2017,5,18,1817.90
2017,5,19,1214.28
2017,5,20,2020.87
2017,5,21,2050.47
2017,5,22,3367.05
2017,5,23,3644.41
2017,5,24,2765.85
2017,5,25,2953.35
2017,5,26,24474.77
2017,5,27,48128.14
2017,5,28,61358.06
2017,5,29,57807.70
2017,5,30,41066.58
2017,5,31,29389.82
2017,6,1,19813.15
2017,6,2,12819.80
2017,6,3,5759.77
2017,6,4,3776.11
2017,6,5,2871.05
2017,6,6,1784.28
2017,6,7,1262.99
2017,6,8,1125.37
2017,6,9,1341.33
2017,6,10,972.37
2017,6,11,867.68
2017,6,12,684.12
2017,6,13,758.36
2017,6,14,708.14
2017,6,15,1018.61
2017,6,16,896.23
2017,6,17,1131.49
2017,6,18,667.01
2017,6,19,547.62
2017,6,20,645.09
2017,6,21,601.86
2017,6,22,626.30
2017,6,23,719.66
2017,6,24,1568.94
2017,6,25,3116.59
2017,6,26,3021.98
2017,6,27,1826.71
2017,6,28,1234.32
2017,6,29,988.05
2017,6,30,5119.52
2017,7,1,38904.40
2017,7,2,46131.57
2017,7,3,23224.80
2017,7,4,14592.76
2017,7,5,5069.10
2017,7,6,3968.10
2017,7,7,2091.43
2017,7,8,2425.57
2017,7,9,2209.71
2017,7,10,5318.17
2017,7,11,28561.28
2017,7,12,64428.01
2017,7,13,44515.61
2017,7,14,25597.25
2017,7,15,18682.02
2017,7,16,15456.46
2017,7,17,17374.69
2017,7,18,13036.31
2017,7,19,11073.18
2017,7,20,6301.98
2017,7,21,3087.26
2017,7,22,2270.05
2017,7,23,3696.94
2017,7,24,7869.15
2017,7,25,8546.36
2017,7,26,6539.83
2017,7,27,3733.79
2017,7,28,3168.19
2017,7,29,1955.91
2017,7,30,1374.88
2017,7,31,952.27
2017,8,1,792.98
2017,8,2,762.16
2017,8,3,407.68
2017,8,4,513.39
2017,8,5,398.99
2017,8,6,559.68
2017,8,7,603.23
2017,8,8,597.60
2017,8,9,455.66
2017,8,10,343.48
2017,8,11,731.30
2017,8,12,302.20
2017,8,13,336.89
2017,8,14,213.86
2017,8,15,202.63
2017,8,16,163.38
2017,8,17,176.84
2017,8,18,209.42
2017,8,19,161.10
2017,8,20,139.59
2017,8,21,225.69
2017,8,22,443.91
2017,8,23,357.11
2017,8,24,221.30
2017,8,25,212.36
2017,8,26,208.90
2017,8,27,180.56
2017,8,28,157.82
2017,8,29,200.78
2017,8,30,213.71
2017,8,31,1116.91
2017,9,1,816.32
2017,9,2,516.72
2017,9,3,397.03
2017,9,4,220.25
2017,9,5,229.66
2017,9,6,197.74
2017,9,7,197.22
2017,9,8,307.12
2017,9,9,225.75
2017,9,10,142.33
2017,9,11,144.50
2017,9,12,130.05
2017,9,13,109.13
2017,9,14,80.95
2017,9,15,72.44
2017,9,16,47.98
2017,9,17,48.44
2017,9,18,57.94
2017,9,19,83.65
2017,9,20,135.40
2017,9,21,354.21
2017,9,22,516.18
2017,9,23,311.20
2017,9,24,246.89
2017,9,25,186.58
2017,9,26,359.35
2017,9,27,309.37
2017,9,28,118.20
2017,9,29,137.40
2017,9,30,93.94
2017,10,1,86.72
2017,10,2,92.93
2017,10,3,64.41
2017,10,4,71.46
2017,10,5,57.48
2017,10,6,56.41
2017,10,7,81.38
2017,10,8,97.90
2017,10,9,112.82
2017,10,10,92.96
2017,10,11,211.36
2017,10,12,209.19
2017,10,13,196.46
2017,10,14,242.41
2017,10,15,330.29
2017,10,16,133.40
2017,10,17,167.90
2017,10,18,193.11
2017,10,19,155.80
2017,10,20,87.70
2017,10,21,78.05
2017,10,22,98.14
2017,10,23,86.98
2017,10,24,183.20
2017,10,25,147.20
2017,10,26,114.66
2017,10,27,206.63
2017,10,28,146.99
2017,10,29,110.61
2017,10,30,109.17
2017,10,31,223.41
2017,11,1,76.67
2017,11,2,113.35
2017,11,3,172.68
2017,11,4,138.65
2017,11,5,508.41
2017,11,6,20908.73
2017,11,7,21968.25
2017,11,8,19335.58
2017,11,9,10094.06
2017,11,10,7944.51
2017,11,11,5530.33
2017,11,12,4350.69
2017,11,13,3273.37
2017,11,14,2291.04
2017,11,15,1495.52
2017,11,16,1482.22
2017,11,17,1874.41
2017,11,18,3077.04
2017,11,19,56453.94
2017,11,20,107986.28
2017,11,21,82809.43
2017,11,22,50062.73
2017,11,23,28883.41
2017,11,24,19800.35
2017,11,25,13182.13
2017,11,26,7858.39
2017,11,27,4494.46
2017,11,28,3102.40
2017,11,29,1800.83
2017,11,30,1457.34
2017,12,1,1085.54
2017,12,2,978.14
2017,12,3,856.19
2017,12,4,731.56
2017,12,5,823.25
2017,12,6,601.98
2017,12,7,1032.09
2017,12,8,539.69
2017,12,9,393.50
2017,12,10,362.45
2017,12,11,394.58
2017,12,12,341.00
2017,12,13,425.70
2017,12,14,325.08
2017,12,15,273.74
2017,12,16,252.18
2017,12,17,303.42
2017,12,18,295.12
2017,12,19,259.34
2017,12,20,202.28
2017,12,21,208.34
2017,12,22,239.42
2017,12,23,375.76
2017,12,24,207.21
2017,12,25,308.88
2017,12,26,228.24
2017,12,27,173.14
2017,12,28,231.57
2017,12,29,208.58
2017,12,30,210.19
2017,12,31,214.47
2018,1,1,227.98
2018,1,2,317.44
2018,1,3,359.12
2018,1,4,288.57
2018,1,5,274.87
2018,1,6,247.59
2018,1,7,237.34
2018,1,8,219.82
2018,1,9,224.82
2018,1,10,303.27
2018,1,11,611.77
2018,1,12,3333.43
2018,1,13,8772.94
2018,1,14,9136.18
2018,1,15,6469.75
2018,1,16,3783.48
2018,1,17,2531.91
2018,1,18,1784.09
2018,1,19,1626.04
2018,1,20,1492.31
2018,1,21,1467.94
2018,1,22,1434.77
2018,1,23,2727.54
2018,1,24,4923.73
2018,1,25,6043.03
2018,1,26,5600.61
2018,1,27,4169.91
2018,1,28,3345.07
2018,1,29,3517.50
2018,1,30,3015.83
2018,1,31,2056.32
2018,2,1,1368.81
2018,2,2,1099.67
2018,2,3,661.18
2018,2,4,555.37
2018,2,5,506.29
2018,2,6,433.84
2018,2,7,449.19
2018,2,8,383.56
2018,2,9,358.76
2018,2,10,351.80
2018,2,11,333.49
2018,2,12,312.66
2018,2,13,446.25
2018,2,14,269.09
2018,2,15,496.87
2018,2,16,6408.57
2018,2,17,15530.05
2018,2,18,16441.69
2018,2,19,14729.80
2018,2,20,63870.28
2018,2,21,87474.72
2018,2,22,78258.97
2018,2,23,59858.31
2018,2,24,46183.93
2018,2,25,41428.28
2018,2,26,41528.91
2018,2,27,29988.31
2018,2,28,22541.73
2018,3,1,20164.85
2018,3,2,50518.15
2018,3,3,54630.80
2018,3,4,36652.23
2018,3,5,24427.12
2018,3,6,15680.49
2018,3,7,10620.86
2018,3,8,6007.91
2018,3,9,4078.68
2018,3,10,3428.82
2018,3,11,2292.85
2018,3,12,1767.49
2018,3,13,1303.24
2018,3,14,1068.66
2018,3,15,943.50
2018,3,16,794.65
2018,3,17,678.02
2018,3,18,582.68
2018,3,19,497.39
2018,3,20,650.45
2018,3,21,531.59
2018,3,22,470.33
2018,3,23,473.26
2018,3,24,396.15
2018,3,25,351.45
2018,3,26,344.35
2018,3,27,437.01
2018,3,28,721.69
2018,3,29,2168.10
2018,3,30,19382.07
2018,3,31,35958.08
2018,4,1,27848.34
2018,4,2,17361.48
2018,4,3,10923.70
2018,4,4,22369.00
2018,4,5,34035.07
2018,4,6,34031.81
2018,4,7,28306.42
2018,4,8,19264.30
2018,4,9,14244.12
2018,4,10,10388.14
2018,4,11,7233.51
2018,4,12,4853.39
2018,4,13,2946.53
2018,4,14,2633.64
2018,4,15,10934.71
2018,4,16,28546.35
2018,4,17,27712.64
2018,4,18,17917.71
2018,4,19,13758.29
2018,4,20,10005.01
2018,4,21,6858.96
2018,4,22,4746.01
2018,4,23,3605.12
2018,4,24,2580.03
2018,4,25,2156.90
2018,4,26,1180.37
2018,4,27,1113.29
2018,4,28,975.91
2018,4,29,866.09
2018,4,30,793.20
2018,5,1,736.54
2018,5,2,691.46
2018,5,3,10584.89
2018,5,4,17573.33
2018,5,5,13700.38
2018,5,6,10946.16
2018,5,7,6084.12
2018,5,8,7657.27
2018,5,9,5492.85
2018,5,10,4328.60
2018,5,11,3106.18
2018,5,12,2141.46
2018,5,13,2179.11
2018,5,14,2633.87
2018,5,15,6970.47
2018,5,16,7107.16
2018,5,17,6732.57
2018,5,18,6303.44
2018,5,19,4806.91
2018,5,20,6310.20
2018,5,21,5732.13
2018,5,22,4299.80
2018,5,23,2808.66
2018,5,24,2682.62
2018,5,25,3888.46
2018,5,26,2418.00
2018,5,27,1820.84
2018,5,28,1738.71
2018,5,29,1718.67
2018,5,30,1714.48
2018,5,31,1200.88
2018,6,1,887.97
2018,6,2,1315.65
2018,6,3,1672.35
2018,6,4,1294.25
2018,6,5,866.04
2018,6,6,879.33
2018,6,7,990.23
2018,6,8,1033.10
2018,6,9,990.53
2018,6,10,1934.20
2018,6,11,9406.65
2018,6,12,16888.68
2018,6,13,15531.81
2018,6,14,8327.64
2018,6,15,5120.82
2018,6,16,3616.13
2018,6,17,1685.20
2018,6,18,1244.77
2018,6,19,1186.20
2018,6,20,1083.25
2018,6,21,1513.78
2018,6,22,3387.81
2018,6,23,27918.66
2018,6,24,40706.15
2018,6,25,28100.31
2018,6,26,21055.19
2018,6,27,8147.08
2018,6,28,10705.68
2018,6,29,4519.07
2018,6,30,3597.49
2018,7,1,2217.20
2018,7,2,1506.27
2018,7,3,1355.03
2018,7,4,934.59
2018,7,5,1034.24
2018,7,6,672.91
2018,7,7,754.60
2018,7,8,813.09
2018,7,9,475.86
2018,7,10,394.63
2018,7,11,331.46
2018,7,12,277.40
2018,7,13,256.40
2018,7,14,187.38
2018,7,15,162.19
2018,7,16,288.01
2018,7,17,353.65
2018,7,18,254.35
2018,7,19,309.16
2018,7,20,478.10
2018,7,21,702.85
2018,7,22,710.58
2018,7,23,1463.77
2018,7,24,1079.62
2018,7,25,1255.09
2018,7,26,775.71
2018,7,27,544.44
2018,7,28,447.27
2018,7,29,466.67
2018,7,30,367.71
2018,7,31,630.40
2018,8,1,749.01
2018,8,2,938.95
2018,8,3,704.91
2018,8,4,527.27
2018,8,5,359.00
2018,8,6,381.58
2018,8,7,370.77
2018,8,8,455.96
2018,8,9,864.11
2018,8,10,886.10
2018,8,11,758.63
2018,8,12,850.80
2018,8,13,1010.19
2018,8,14,1058.42
2018,8,15,607.74
2018,8,16,487.55
2018,8,17,557.82
2018,8,18,1805.91
2018,8,19,2122.44
2018,8,20,2124.75
2018,8,21,4366.64
2018,8,22,9554.60
2018,8,23,9815.40
2018,8,24,7981.45
2018,8,25,6119.19
2018,8,26,8359.93
2018,8,27,7774.75
2018,8,28,5497.30
2018,8,29,3444.90
2018,8,30,2320.72
2018,8,31,1561.89
2018,9,1,1018.02
2018,9,2,710.78
2018,9,3,480.67
2018,9,4,546.98
2018,9,5,783.97
2018,9,6,386.32
2018,9,7,310.43
2018,9,8,955.45
2018,9,9,739.54
2018,9,10,475.88
2018,9,11,878.73
2018,9,12,1102.61
2018,9,13,908.78
2018,9,14,924.58
2018,9,15,614.56
2018,9,16,520.85
2018,9,17,360.29
2018,9,18,373.04
2018,9,19,298.65
2018,9,20,187.26
2018,9,21,177.66
2018,9,22,175.10
2018,9,23,162.82
2018,9,24,159.84
2018,9,25,210.20
2018,9,26,180.57
2018,9,27,331.99
2018,9,28,671.03
2018,9,29,552.76
2018,9,30,450.86
2018,10,1,372.90
2018,10,2,484.72
2018,10,3,495.08
2018,10,4,395.02
2018,10,5,336.36
2018,10,6,456.20
2018,10,7,2203.19
2018,10,8,4043.50
2018,10,9,4615.21
2018,10,10,4150.66
2018,10,11,4316.61
2018,10,12,3685.64
2018,10,13,3178.83
2018,10,14,2942.37
2018,10,15,1915.78
2018,10,16,1467.18
2018,10,17,1414.64
2018,10,18,1161.99
2018,10,19,861.46
2018,10,20,711.53
2018,10,21,548.91
2018,10,22,470.39
2018,10,23,422.46
2018,10,24,319.86
2018,10,25,237.42
2018,10,26,280.24
2018,10,27,284.11
2018,10,28,267.53
2018,10,29,347.76
2018,10,30,1106.58
2018,10,31,1460.21
2018,11,1,1914.51
2018,11,2,17783.37
2018,11,3,62495.86
2018,11,4,56455.55
2018,11,5,36176.35
2018,11,6,23787.38
2018,11,7,16576.99
2018,11,8,11576.05
2018,11,9,8311.37
2018,11,10,5523.57
2018,11,11,4062.50
2018,11,12,3459.04
2018,11,13,2075.48
2018,11,14,1543.10
2018,11,15,1467.85
2018,11,16,1390.83
2018,11,17,1433.79
2018,11,18,1997.58
2018,11,19,2935.10
2018,11,20,2418.88
2018,11,21,2306.04
2018,11,22,1803.07
2018,11,23,1532.53
2018,11,24,1566.05
2018,11,25,2081.30
2018,11,26,9824.06
2018,11,27,41955.35
2018,11,28,48634.32
2018,11,29,25943.57
2018,11,30,15938.92
2018,12,1,12452.79
2018,12,2,26328.97
2018,12,3,45214.35
2018,12,4,30897.26
2018,12,5,18966.19
2018,12,6,12492.19
2018,12,7,9639.98
2018,12,8,6155.57
2018,12,9,4386.41
2018,12,10,3566.45
2018,12,11,2400.14
2018,12,12,1985.25
2018,12,13,1606.15
2018,12,14,1409.96
2018,12,15,1512.10
2018,12,16,1076.59
2018,12,17,1226.45
2018,12,18,2025.10
2018,12,19,2236.05
2018,12,20,1817.60
2018,12,21,4211.31
2018,12,22,12665.90
2018,12,23,13189.34
2018,12,24,11106.16
2018,12,25,7029.10
2018,12,26,6396.90
2018,12,27,4558.35
2018,12,28,5414.86
2018,12,29,5818.40
2018,12,30,4525.46
2018,12,31,4479.62
2019,1,1,29571.71
2019,1,2,70615.88
2019,1,3,56215.75
2019,1,4,36706.50
2019,1,5,24697.99
2019,1,6,16301.87
2019,1,7,11183.16
2019,1,8,7835.29
2019,1,9,5609.45
2019,1,10,4235.33
2019,1,11,2897.43
2019,1,12,2083.45
2019,1,13,1978.08
2019,1,14,1509.94
2019,1,15,1054.28
2019,1,16,791.22
2019,1,17,645.09
2019,1,18,732.01
2019,1,19,642.57
2019,1,20,549.96
2019,1,21,394.00
2019,1,22,463.48
2019,1,23,1323.42
2019,1,24,10125.23
2019,1,25,37229.38
2019,1,26,25754.44
2019,1,27,19328.40
2019,1,28,12485.83
2019,1,29,8046.77
2019,1,30,4555.17
2019,1,31,2061.82
2019,2,1,1348.81
2019,2,2,1202.97
2019,2,3,1450.48
2019,2,4,3917.69
2019,2,5,10025.90
2019,2,6,23085.85
2019,2,7,56037.26
2019,2,8,71652.25
2019,2,9,50708.29
2019,2,10,28914.63
2019,2,11,19761.45
2019,2,12,15233.33
2019,2,13,13167.45
2019,2,14,13834.14
2019,2,15,13547.16
2019,2,16,12483.14
2019,2,17,9948.49
2019,2,18,7015.30
2019,2,19,4261.83
2019,2,20,3337.44
2019,2,21,2782.03
2019,2,22,6380.98
2019,2,23,7174.94
2019,2,24,16551.06
2019,2,25,27030.20
2019,2,26,23567.70
2019,2,27,13938.22
2019,2,28,8976.32
2019,3,1,6229.27
2019,3,2,5044.91
2019,3,3,3902.20
2019,3,4,3097.78
2019,3,5,2387.89
2019,3,6,1854.54
2019,3,7,1460.87
2019,3,8,1420.97
2019,3,9,1375.65
2019,3,10,9731.87
2019,3,11,38371.24
2019,3,12,42738.67
2019,3,13,28643.97
2019,3,14,18104.63
2019,3,15,25084.21
2019,3,16,25798.73
2019,3,17,17611.40
2019,3,18,12935.42
2019,3,19,8527.55
2019,3,20,6159.55
2019,3,21,4473.80
2019,3,22,4992.79
2019,3,23,4498.71
2019,3,24,2746.50
2019,3,25,2748.97
2019,3,26,2063.85
2019,3,27,1704.01
2019,3,28,1719.00
2019,3,29,1361.28
2019,3,30,3592.28
2019,3,31,30025.79
2019,4,1,45760.04
2019,4,2,33271.66
2019,4,3,19161.71
2019,4,4,13589.48
2019,4,5,9166.08
2019,4,6,5955.20
2019,4,7,3604.09
2019,4,8,2509.58
2019,4,9,1587.92
2019,4,10,1627.66
2019,4,11,1354.23
2019,4,12,1096.04
2019,4,13,1064.04
2019,4,14,1548.02
2019,4,15,2319.84
2019,4,16,4243.09
2019,4,17,3804.91
2019,4,18,5145.24
2019,4,19,7781.52
2019,4,20,25232.31
2019,4,21,71201.76
2019,4,22,64423.12
2019,4,23,40392.24
2019,4,24,25253.27
2019,4,25,18466.72
2019,4,26,23682.32
2019,4,27,51160.09
2019,4,28,61837.10
2019,4,29,54021.52
2019,4,30,31845.92
2019,5,1,26432.76
2019,5,2,23822.51
2019,5,3,23844.53
2019,5,4,25080.29
2019,5,5,17256.16
2019,5,6,13099.92
2019,5,7,9859.68
2019,5,8,7429.26
2019,5,9,4521.36
2019,5,10,6094.90
2019,5,11,7251.64
2019,5,12,4888.25
2019,5,13,4746.04
2019,5,14,9242.17
2019,5,15,7676.12
2019,5,16,5360.63
2019,5,17,9355.08
2019,5,18,92895.34
2019,5,19,79874.36
2019,5,20,49975.46
2019,5,21,34806.39
2019,5,22,22969.39
2019,5,23,19718.63
2019,5,24,16611.24
2019,5,25,13835.36
2019,5,26,7466.94
2019,5,27,7132.00
2019,5,28,13848.57
2019,5,29,33075.45
2019,5,30,31079.29
2019,5,31,21266.82
2019,6,1,15979.05
2019,6,2,31618.76
2019,6,3,25889.23
2019,6,4,16766.23
2019,6,5,14803.58
2019,6,6,15669.90
2019,6,7,11203.14
2019,6,8,7117.53
2019,6,9,4829.44
2019,6,10,3863.19
2019,6,11,4384.56
2019,6,12,4527.50
2019,6,13,4093.04
2019,6,14,3573.98
2019,6,15,2596.79
2019,6,16,4145.91
2019,6,17,6766.37
2019,6,18,10198.09
2019,6,19,9776.55
2019,6,20,11352.09
2019,6,21,27745.21
2019,6,22,33412.17
2019,6,23,24653.61
2019,6,24,17279.36
2019,6,25,10449.19
2019,6,26,7871.84
2019,6,27,5407.02
2019,6,28,4338.26
2019,6,29,3015.47
2019,6,30,1818.78
2019,7,1,1455.16
2019,7,2,1379.87
2019,7,3,1231.07
2019,7,4,2587.98
2019,7,5,2959.03
2019,7,6,3128.92
2019,7,7,2595.18
2019,7,8,2139.75
2019,7,9,2235.49
2019,7,10,1627.87
2019,7,11,1834.52
2019,7,12,2179.07
2019,7,13,1899.77
2019,7,14,1339.25
2019,7,15,895.39
2019,7,16,698.12
2019,7,17,1242.54
2019,7,18,5218.89
2019,7,19,4264.55
2019,7,20,3764.84
2019,7,21,3026.47
2019,7,22,5572.00
2019,7,23,11118.20
2019,7,24,6742.67
2019,7,25,5050.09
2019,7,26,3129.56
2019,7,27,2250.87
2019,7,28,1487.37
2019,7,29,1086.79
2019,7,30,1134.23
2019,7,31,1188.45
2019,8,1,905.26
2019,8,2,557.82
2019,8,3,377.33
2019,8,4,358.96
2019,8,5,279.86
2019,8,6,353.13
2019,8,7,220.50
2019,8,8,397.28
2019,8,9,399.21
2019,8,10,278.48
2019,8,11,385.88
2019,8,12,307.21
2019,8,13,422.19
2019,8,14,425.90
2019,8,15,782.09
2019,8,16,1265.09
2019,8,17,1655.52
2019,8,18,1155.51
2019,8,19,2407.59
2019,8,20,5458.00
2019,8,21,4328.46
2019,8,22,4159.13
2019,8,23,6995.84
2019,8,24,4197.67
2019,8,25,2427.64
2019,8,26,1556.28
2019,8,27,1173.11
2019,8,28,1978.30
2019,8,29,1787.10
2019,8,30,1182.64
2019,8,31,862.05
2019,9,1,688.76
2019,9,2,657.84
2019,9,3,567.21
2019,9,4,836.57
2019,9,5,930.05
2019,9,6,669.90
2019,9,7,678.15
2019,9,8,521.83
2019,9,9,378.51
2019,9,10,376.95
2019,9,11,281.14
2019,9,12,193.29
2019,9,13,363.75
2019,9,14,365.81
2019,9,15,272.94
2019,9,16,286.06
2019,9,17,355.09
2019,9,18,239.45
2019,9,19,165.74
2019,9,20,182.59
2019,9,21,225.46
2019,9,22,183.49
2019,9,23,172.53
2019,9,24,194.65
2019,9,25,224.18
2019,9,26,185.89
2019,9,27,272.22
2019,9,28,410.01
2019,9,29,630.26
2019,9,30,1630.82
2019,10,1,3022.84
2019,10,2,1895.19
2019,10,3,1825.17
2019,10,4,1613.49
2019,10,5,1640.30
2019,10,6,1377.81
2019,10,7,1081.38
2019,10,8,788.77
2019,10,9,642.74
2019,10,10,587.91
2019,10,11,663.44
2019,10,12,604.91
2019,10,13,504.72
2019,10,14,426.39
2019,10,15,282.51
2019,10,16,447.49
2019,10,17,306.27
2019,10,18,263.90
2019,10,19,256.22
2019,10,20,261.45
2019,10,21,217.76
2019,10,22,281.92
2019,10,23,200.42
2019,10,24,193.50
2019,10,25,236.01
2019,10,26,205.35
2019,10,27,1150.04
2019,10,28,1752.95
2019,10,29,1893.28
2019,10,30,1979.52
2019,10,31,5548.33
2019,11,1,12144.70
2019,11,2,11654.73
2019,11,3,7005.51
2019,11,4,5188.04
2019,11,5,4294.64
2019,11,6,3583.01
2019,11,7,3076.56
2019,11,8,2397.86
2019,11,9,1850.86
2019,11,10,1384.76
2019,11,11,1119.23
2019,11,12,794.44
2019,11,13,665.69
2019,11,14,618.91
2019,11,15,532.27
2019,11,16,489.28
2019,11,17,524.00
2019,11,18,454.71
2019,11,19,498.98
2019,11,20,494.41
2019,11,21,391.98
2019,11,22,452.19
2019,11,23,472.57
2019,11,24,393.37
2019,11,25,400.32
2019,11,26,300.53
2019,11,27,542.14
2019,11,28,1312.23
2019,11,29,1702.14
2019,11,30,2371.42
2019,12,1,4831.00
2019,12,2,4364.16
2019,12,3,3671.22
2019,12,4,4029.21
2019,12,5,3455.42
2019,12,6,2498.71
2019,12,7,1866.97
2019,12,8,1627.10
2019,12,9,1374.86
2019,12,10,1833.52
2019,12,11,2185.48
2019,12,12,2203.21
2019,12,13,1842.68
2019,12,14,1343.78
2019,12,15,1046.42
2019,12,16,837.03
2019,12,17,687.43
2019,12,18,708.55
