Year,Month,Day,TN(mg/L)
2013,9,18,-997.6402
2013,9,19,1.3454
2013,9,20,-997.6632
2013,9,21,-997.6167
2013,9,22,-997.3770
2013,9,22,-997.5275
2013,9,23,-997.5076
2013,9,23,1.4110
2013,9,23,1.5259
2013,9,24,1.5453
2013,9,25,-997.3976
2013,9,26,-997.3728
2013,9,27,-997.5828
2013,9,28,-997.6891
2013,9,29,-997.3859
2013,9,30,-997.4706
2013,9,30,-997.7018
2013,9,30,1.0290
2013,10,1,1.0318
2013,10,2,1.1242
2013,10,3,1.0843
2013,10,4,-997.9912
2013,10,5,1.2236
2013,10,5,2.0917
2013,10,6,2.2469
2013,10,6,2.3898
2013,10,6,3.8037
2013,10,7,5.0147
2013,10,7,7.9208
2013,10,7,5.2483
2013,10,8,4.2803
2013,10,9,3.4861
2013,10,10,2.7516
2013,10,11,3.7635
2013,10,12,3.7295
2013,10,13,3.8247
2013,10,14,3.7093
2013,10,14,4.0300
2013,10,14,3.9304
2013,10,15,4.1767
2013,10,16,4.1089
2013,10,17,3.9446
2013,10,18,3.6510
2013,10,19,3.5134
2013,10,22,3.9070
2013,10,23,3.8695
2013,10,24,3.8228
2013,10,25,3.8894
2013,10,26,3.6794
2013,10,27,3.7673
2013,10,28,3.7607
2013,10,28,3.8685
2013,10,28,3.5678
2013,10,29,3.4122
2013,10,30,3.2290
2013,10,31,3.1216
2013,11,1,4.3940
2013,11,1,4.3208
2013,11,2,4.7054
2013,11,2,4.3121
2013,11,2,4.5361
2013,11,3,4.9588
2013,11,3,5.1643
2013,11,4,4.3800
2013,11,4,4.3935
2013,11,4,4.0521
2013,11,5,3.8672
2013,11,6,3.6690
2013,11,7,3.3444
2013,11,8,3.2614
2013,11,9,3.2225
2013,11,10,3.4543
2013,11,11,3.4714
2013,11,11,3.5199
2013,11,11,3.4281
2013,11,12,3.5139
2013,11,13,3.3738
2013,11,14,3.3942
2013,11,15,3.2503
2013,11,16,3.2008
2013,11,17,3.4315
2013,11,18,3.2892
2013,11,18,3.5656
2013,11,18,3.5634
2013,11,19,3.6605
2013,11,20,3.7689
2013,11,21,3.8812
2013,11,22,3.4649
2013,11,23,4.1816
2013,11,24,3.9548
2013,11,25,4.3173
2013,11,25,4.5418
2013,11,25,4.5622
2013,11,26,4.6572
2013,11,27,4.4005
2013,11,28,4.5774
2013,11,29,4.6007
2013,11,30,4.5237
2013,12,1,4.5484
2013,12,2,4.4318
2013,12,2,4.5322
2013,12,2,4.3795
2013,12,3,4.4063
2013,12,4,4.3834
2013,12,5,4.3019
2013,12,6,4.3179
2013,12,7,4.4573
2013,12,8,4.4875
2013,12,9,4.3475
2013,12,9,4.6077
2013,12,9,4.2715
2013,12,10,4.3079
2013,12,11,4.2717
2013,12,12,4.3374
2013,12,13,4.4573
2013,12,14,4.1919
2013,12,15,4.0317
2013,12,16,4.0107
2013,12,16,4.3773
2013,12,16,4.1207
2013,12,17,4.0866
2013,12,18,4.0240
2013,12,19,3.8947
2013,12,20,3.9005
2013,12,21,7.2722
2013,12,22,9.6832
2013,12,23,8.5054
2013,12,24,8.0160
2013,12,25,7.5621
2013,12,26,7.1387
2013,12,27,7.1346
2013,12,28,7.0866
2013,12,29,7.6246
2013,12,30,7.3909
2013,12,31,7.3850
2014,1,1,7.5465
2014,1,2,7.5881
2014,1,3,7.7541
2014,1,4,7.9305
2014,1,5,7.2495
2014,1,6,7.0658
2014,1,11,6.5788
2014,1,12,6.7219
2014,1,13,7.1924
2014,1,13,6.8299
2014,1,13,7.0728
2014,1,14,6.6782
2014,1,14,6.9367
2014,1,14,7.2120
2014,1,15,7.4158
2014,1,15,7.2198
2014,1,16,7.0143
2014,1,17,6.8697
2014,1,18,6.4743
2014,1,19,6.5897
2014,1,20,6.8349
2014,1,20,6.7756
2014,1,20,6.7180
2014,1,21,6.6690
2014,1,22,6.8024
2014,1,23,6.9085
2014,1,24,6.9414
2014,1,25,6.6459
2014,1,26,6.6586
2014,1,27,6.6193
2014,1,27,6.8621
2014,1,27,6.4236
2014,1,28,6.4682
2014,1,29,6.7042
2014,1,30,6.6945
2014,1,31,6.6783
2014,2,1,6.0800
2014,2,2,6.0256
2014,2,3,5.6925
2014,2,3,5.9006
2014,2,3,5.7595
2014,2,3,5.7692
2014,2,4,5.4819
2014,2,4,5.3333
2014,2,5,5.1081
2014,2,6,4.9216
2014,2,19,4.2698
2014,2,20,4.7312
2014,2,21,3.4999
2014,2,22,3.3677
2014,2,23,3.2296
2014,2,23,3.3117
2014,2,23,3.0959
2014,2,24,2.9146
2014,2,24,2.8899
2014,2,24,3.0101
2014,2,25,3.5392
2014,2,26,3.4767
2014,2,27,3.6334
2014,2,28,3.9126
2014,3,1,3.8151
2014,3,2,3.9860
2014,3,3,4.1640
2014,3,3,4.3046
2014,3,3,3.9516
2014,3,4,4.2641
2014,3,5,4.3323
2014,3,6,4.3418
2014,3,7,4.4098
2014,3,8,4.4613
2014,3,9,4.3204
2014,3,10,4.6284
2014,3,10,4.4598
2014,3,10,4.1634
2014,3,11,3.6128
2014,3,11,3.5417
2014,3,12,3.2584
2014,3,13,3.3175
2014,3,14,3.7226
2014,3,15,3.8203
2014,3,15,3.6984
2014,3,16,3.6259
2014,3,16,3.5327
2014,3,16,-996.6900
2014,3,17,5.4532
2014,3,17,3.8269
2014,3,17,3.7103
2014,3,18,3.8889
2014,3,19,3.9407
2014,3,20,4.1670
2014,3,21,4.3180
2014,3,22,4.3231
2014,3,23,4.6593
2014,3,24,4.6778
2014,3,24,5.1479
2014,3,24,4.4897
2014,3,25,4.5324
2014,3,26,4.4432
2014,3,27,4.7563
2014,3,28,4.4327
2014,3,29,4.5480
2014,3,30,4.4681
2014,3,31,4.6470
2014,3,31,4.6682
2014,3,31,4.9702
2014,4,1,5.1953
2014,4,2,5.1776
2014,4,3,4.8739
2014,4,3,7.1318
2014,4,4,7.4164
2014,4,4,7.2065
2014,4,4,7.1870
2014,4,5,6.8437
2014,4,5,6.9030
2014,4,5,7.4405
2014,4,6,7.6206
2014,4,6,7.9564
2014,4,6,7.7203
2014,4,7,7.7159
2014,4,7,7.8500
2014,4,7,6.2735
2014,4,8,6.7971
2014,4,9,7.0032
2014,4,10,6.3926
2014,4,11,6.4834
2014,4,12,6.7436
2014,4,13,6.3928
2014,4,14,6.0531
2014,4,14,6.2564
2014,4,14,6.5820
2014,4,15,6.3980
2014,4,16,6.1820
2014,4,17,6.0780
2014,4,18,5.5390
2014,4,19,5.3400
2014,4,20,5.2740
2014,4,21,4.8630
2014,4,21,4.7800
2014,4,21,5.1050
2014,4,22,5.5010
2014,4,23,4.8260
2014,4,24,4.7640
2014,4,25,4.6980
2014,5,1,4.6230
2014,5,2,4.3210
2014,5,3,4.4400
2014,5,3,5.1610
2014,5,3,6.0040
2014,5,4,6.0690
2014,5,4,6.1680
2014,5,4,6.1990
2014,5,5,6.2000
2014,5,5,7.3000
2014,5,6,6.2630
2014,5,7,5.9040
2014,5,8,5.3020
2014,5,9,4.8080
2014,5,9,4.8080
2014,5,9,4.8080
2014,5,10,4.5360
2014,5,10,4.5360
2014,5,10,4.5360
2014,5,11,4.9330
2014,5,11,4.9330
2014,5,11,4.9330
2014,5,12,4.8400
2014,5,12,4.8400
2014,5,12,4.8400
2014,5,12,5.0920
2014,5,12,5.0920
2014,5,12,5.0920
2014,5,12,4.5770
2014,5,13,5.0710
2014,5,14,4.3400
2014,5,15,5.9940
2014,5,15,7.3380
2014,5,16,8.1990
2014,5,16,8.7030
2014,5,16,8.6910
2014,5,17,9.4460
2014,5,17,8.4110
2014,5,17,8.2180
2014,5,18,8.1830
2014,5,18,8.3750
2014,5,18,8.4220
2014,5,19,9.0630
2014,5,19,9.2800
2014,5,19,9.1270
2014,5,20,9.0220
2014,5,21,8.2570
2014,5,22,8.6390
2014,5,22,9.9730
2014,5,23,9.3340
2014,5,23,9.2290
2014,5,24,7.6780
2014,5,25,6.9950
2014,5,26,6.6870
2014,5,27,6.4370
2014,5,27,6.2500
2014,5,28,5.7650
2014,5,29,5.5200
2014,5,30,4.9330
2014,5,30,5.1370
2014,5,31,5.0530
2014,5,31,4.6280
2014,5,31,4.6990
2014,6,1,4.3270
2014,6,1,4.6020
2014,6,2,4.7940
2014,6,2,4.6340
2014,6,2,4.5450
2014,6,3,4.0380
2014,6,4,4.3490
2014,6,5,4.4380
2014,6,6,4.8830
2014,6,7,4.5070
2014,6,8,4.2110
2014,6,9,3.4920
2014,6,9,3.3650
2014,6,9,3.9320
2014,6,9,5.4650
2014,6,10,5.3770
2014,6,10,5.6200
2014,6,10,6.0570
2014,6,11,7.7090
2014,6,11,8.8090
2014,6,11,10.7720
2014,6,12,11.5180
2014,6,12,11.2350
2014,6,13,10.4640
2014,6,14,12.0490
2014,6,15,11.2960
2014,6,16,11.3780
2014,6,16,12.1040
2014,6,16,11.4440
2014,6,17,12.6170
2014,6,18,13.3990
2014,6,19,13.3600
2014,6,19,13.2770
2014,6,20,12.8960
2014,6,20,12.9330
2014,6,20,12.8490
2014,6,21,12.8310
2014,6,21,11.7340
2014,6,22,10.3800
2014,6,23,9.1570
2014,6,23,8.7420
2014,6,23,8.7680
2014,6,24,6.5150
2014,6,25,9.9130
2014,6,26,12.3120
2014,6,26,12.0820
2014,6,27,12.1190
2014,6,27,11.9480
2014,6,27,11.4780
2014,6,28,11.7860
2014,6,28,11.0070
2014,6,28,11.1540
2014,6,29,10.7800
2014,6,29,10.8830
2014,6,30,10.9540
2014,6,30,11.1930
2014,6,30,11.4270
2014,7,1,11.1790
2014,7,2,10.5830
2014,7,3,9.9820
2014,7,4,9.3620
2014,7,5,8.1050
2014,7,6,7.7560
2014,7,7,7.3570
2014,7,7,7.5220
2014,7,7,7.5800
2014,7,8,7.0010
2014,7,8,6.6870
2014,7,9,6.5540
2014,7,9,6.7340
2014,7,9,5.9990
2014,7,10,6.0080
2014,7,10,5.5010
2014,7,11,4.8310
2014,7,12,4.8050
2014,7,13,4.6840
2014,7,14,4.2640
2014,7,14,4.2800
2014,7,14,4.3110
2014,7,15,4.1180
2014,7,16,3.9740
2014,7,17,4.1920
2014,7,18,3.2660
2014,7,19,3.1550
2014,7,20,2.9840
2014,7,21,2.7060
2014,7,21,2.7550
2014,7,21,2.9570
2014,7,22,2.4090
2014,7,23,2.2300
2014,7,25,3.1680
2014,7,26,2.8030
2014,7,27,2.5050
2014,7,28,2.3740
2014,7,28,2.3660
2014,7,28,2.4690
2014,7,29,2.4640
2014,7,30,4.9630
2014,7,31,2.3380
2014,8,1,2.1190
2014,8,2,1.9300
2014,8,3,1.7310
2014,8,4,-997.2560
2014,8,4,1.8830
2014,8,4,1.4930
2014,8,5,2.4630
2014,8,6,2.0190
2014,8,7,1.6180
2014,8,8,1.4150
2014,8,9,1.7280
2014,8,10,-997.4700
2014,8,11,1.5310
2014,8,11,1.4440
2014,8,11,1.5420
2014,8,12,1.5330
2014,8,13,-997.4720
2014,8,14,6.1100
2014,8,15,1.6460
2014,8,16,1.3970
2014,8,17,1.6780
2014,8,17,1.5510
2014,8,18,-997.6360
2014,8,18,-997.4580
2014,8,18,1.7810
2014,8,19,1.6970
2014,8,20,1.5530
2014,8,21,1.6500
2014,8,22,2.3550
2014,8,23,1.5670
2014,8,24,1.4340
2014,8,25,1.4720
2014,8,25,2.2530
2014,8,26,1.7440
2014,8,27,1.6480
2014,8,28,1.5060
2014,8,29,1.6460
2014,8,30,1.6530
2014,9,1,1.7050
2014,9,2,1.4280
2014,9,2,1.6130
2014,9,3,1.3220
2014,9,4,1.3430
2014,9,5,1.2480
2014,9,6,1.1760
2014,9,7,1.0920
2014,9,7,1.0100
2014,9,8,1.1460
2014,9,8,1.1030
2014,9,8,1.0560
2014,9,9,1.1370
2014,9,10,1.3120
2014,9,11,1.4590
2014,9,12,2.4070
2014,9,12,2.6140
2014,9,13,2.7560
2014,9,13,3.1710
2014,9,13,3.2250
2014,9,14,3.2060
2014,9,14,3.2090
2014,9,14,3.0570
2014,9,15,2.9810
2014,9,15,3.3830
2014,9,15,3.3570
2014,9,16,3.4120
2014,9,17,3.4280
2014,9,18,3.4930
2014,9,19,3.6660
2014,9,20,3.8760
2014,9,22,3.5010
2014,9,22,3.7080
2014,9,22,3.7870
2014,9,23,3.1830
2014,9,24,2.9960
2014,9,25,2.9850
2014,9,26,2.7430
2014,9,27,2.5010
2014,9,28,2.1490
2014,9,29,2.1340
2014,9,29,2.2900
2014,9,29,2.7320
2014,9,30,2.2550
2014,10,1,2.4380
2014,10,2,1.8740
2014,10,3,2.6130
2014,10,4,2.0470
2014,10,5,1.9660
2014,10,6,1.8400
2014,10,6,2.1260
2014,10,6,2.2630
2014,10,7,2.3540
2014,10,8,2.3770
2014,10,9,3.5540
2014,10,10,3.3690
2014,10,11,2.8560
2014,10,12,2.4490
2014,10,13,2.4190
2014,10,13,2.5140
2014,10,13,2.3480
2014,10,14,2.4230
2014,10,15,2.6480
2014,10,16,2.7970
2014,10,17,2.7480
2014,10,18,3.1150
2014,10,19,3.1840
2014,10,20,3.2010
2014,10,20,3.5430
2014,10,20,3.4480
2014,10,21,3.7490
2014,10,22,3.7590
2014,10,23,3.5610
2014,10,24,2.9660
2014,10,25,3.3940
2014,10,26,3.2410
2014,10,27,3.1410
2014,10,27,3.2500
2014,10,27,3.1320
2014,10,28,3.2040
2014,10,29,3.2100
2014,10,30,3.3440
2014,10,31,3.4600
2014,11,1,3.4290
2014,11,2,3.0900
2014,11,3,2.9420
2014,11,3,3.1750
2014,11,3,6.3390
2014,11,4,5.8760
2014,11,5,5.8290
2014,11,6,5.2630
2014,11,7,4.9680
2014,11,8,4.4000
2014,11,9,3.4470
2014,11,10,2.9230
2014,11,10,2.6800
2014,11,10,9.3810
2014,11,11,8.4290
2014,11,12,7.8620
2014,11,13,7.3680
2014,11,14,5.8020
2014,11,15,4.5230
2014,11,16,3.3260
2014,11,17,2.5860
2014,11,17,2.6720
2014,11,17,7.2090
2014,11,18,5.4900
2014,11,19,4.8300
2014,11,20,4.2980
2014,11,21,3.8330
2014,11,22,3.4080
2014,11,23,2.7820
2014,11,24,2.4520
2014,11,24,3.2340
2014,11,24,7.6400
2014,11,25,6.8010
2014,11,25,5.2990
2014,11,26,8.2040
2014,11,26,7.9690
2014,11,26,7.6690
2014,11,27,8.6160
2014,11,27,7.7950
2014,11,27,7.5780
2014,11,28,7.8770
2014,11,28,8.2960
2014,11,29,8.3320
2014,11,30,7.7950
2014,12,1,7.3370
2014,12,1,6.9240
2014,12,1,10.0500
2014,12,2,8.8650
2014,12,3,9.5150
2014,12,4,7.8080
2014,12,5,7.8830
2014,12,6,7.2640
2014,12,7,6.9930
2014,12,8,6.3760
2014,12,8,6.5050
2014,12,8,8.3910
2014,12,8,8.0450
2014,12,9,7.9910
2014,12,9,7.7900
2014,12,9,7.4660
2014,12,10,6.8730
2014,12,10,7.0050
2014,12,11,6.1600
2014,12,12,5.2150
2014,12,13,5.1850
2014,12,14,5.3320
2014,12,15,5.4250
2014,12,15,5.0890
2014,12,15,9.1710
2014,12,16,8.1060
2014,12,17,7.4240
2014,12,18,7.0050
2014,12,19,7.8200
2014,12,20,8.1840
2014,12,21,7.5310
2014,12,22,7.6070
2014,12,23,7.0650
2014,12,24,7.1100
2014,12,25,7.1360
2014,12,26,5.6740
2014,12,27,6.3160
2014,12,28,6.7790
2014,12,29,6.3390
2014,12,30,6.5350
2014,12,31,6.6760
2015,1,1,6.5330
2015,1,2,6.2810
2015,1,3,6.4930
2015,1,4,5.9610
2015,1,5,7.4590
2015,1,5,9.2460
2015,1,5,8.6620
2015,1,6,8.2990
2015,1,6,8.1580
2015,1,6,7.6690
2015,1,7,6.6790
2015,1,7,6.4930
2015,1,7,7.5510
2015,1,8,6.8050
2015,1,8,7.1430
2015,1,16,7.5520
2015,1,17,7.0360
2015,1,18,6.9470
2015,1,19,6.4460
2015,1,19,6.4690
2015,1,19,7.4280
2015,1,20,7.1640
2015,1,21,7.2600
2015,1,22,7.3370
2015,1,23,6.1250
2015,1,24,5.0140
2015,1,25,4.3410
2015,1,26,3.8740
2015,1,26,4.1410
2015,1,26,6.2290
2015,1,27,3.9230
2015,1,28,3.9190
2015,1,29,4.1610
2015,1,30,4.1840
2015,1,31,4.0620
2015,2,1,3.8670
2015,2,2,3.7820
2015,2,3,3.6960
2015,2,3,5.4290
2015,2,4,5.6780
2015,2,5,5.4010
2015,2,6,5.1280
2015,2,7,5.4910
2015,2,8,4.9770
2015,2,9,4.4220
2015,2,9,4.3160
2015,2,9,7.4190
2015,2,9,7.2370
2015,2,10,7.0960
2015,2,10,7.2610
2015,2,10,5.9110
2015,2,11,7.3980
2015,2,11,7.0870
2015,2,12,6.7410
2015,2,13,5.6500
2015,2,14,4.7570
2015,2,15,4.1690
2015,2,16,4.0180
2015,2,16,3.8000
2015,2,16,5.1960
2015,2,17,5.1550
2015,2,18,4.9830
2015,2,19,5.0580
2015,2,20,5.0930
2015,2,21,4.7790
2015,2,22,4.5000
2015,2,23,4.1950
2015,2,23,4.3820
2015,2,23,4.4300
2015,2,24,4.2630
2015,2,25,4.2870
2015,2,26,4.4440
2015,2,27,4.4340
2015,2,28,4.5920
2015,3,1,4.7170
2015,3,2,4.7250
2015,3,2,4.7780
2015,3,2,4.8940
2015,3,3,5.0290
2015,3,4,5.2390
2015,3,5,4.8830
2015,3,6,4.9010
2015,3,7,5.0140
2015,3,8,4.8850
2015,3,9,4.6820
2015,3,9,4.5710
2015,3,9,4.6400
2015,3,10,4.6350
2015,3,11,4.4570
2015,3,11,3.8670
2015,3,12,3.5370
2015,3,12,4.2060
2015,3,12,3.9080
2015,3,13,3.9980
2015,3,13,4.0910
2015,3,13,9.5090
2015,3,14,4.1500
2015,3,14,3.6790
2015,3,14,4.2100
2015,3,15,4.8370
2015,3,15,4.3440
2015,3,15,4.7350
2015,3,16,4.5640
2015,3,16,4.9270
2015,3,16,5.6040
2015,3,16,5.4490
2015,3,17,5.3390
2015,3,17,6.0190
2015,3,17,6.6500
2015,3,18,7.0740
2015,3,18,6.9010
2015,3,19,6.7400
2015,3,20,6.5260
2015,3,21,6.4850
2015,3,22,6.5240
2015,3,23,6.4470
2015,3,23,6.9320
2015,3,23,6.6320
2015,3,24,6.5700
2015,3,25,6.9650
2015,3,26,6.3700
2015,3,27,8.7550
2015,3,28,8.6490
2015,3,28,8.5250
2015,3,29,8.1760
2015,3,29,7.9250
2015,3,29,7.9130
2015,3,30,7.9210
2015,3,30,13.5110
2015,3,30,11.9780
2015,3,31,9.5030
2015,4,1,9.2850
2015,4,2,8.3640
2015,4,3,7.6650
2015,4,4,7.7480
2015,4,5,7.7220
2015,4,6,7.6300
2015,4,6,7.5530
2015,4,7,6.7790
2015,4,8,7.6030
2015,4,9,8.4090
2015,4,10,10.1240
2015,4,10,9.9370
2015,4,11,9.1120
2015,4,11,8.4920
2015,4,11,8.4670
2015,4,12,8.0420
2015,4,12,7.9520
2015,4,12,7.7820
2015,4,13,7.5310
2015,4,13,7.6200
2015,4,13,7.9900
2015,4,14,7.5650
2015,4,15,7.4110
2015,4,16,6.9470
2015,4,17,6.7860
2015,4,18,6.4270
2015,4,19,6.3980
2015,4,20,6.5470
2015,4,20,6.2020
2015,4,20,7.2830
2015,4,21,10.5110
2015,4,22,8.2530
2015,4,23,8.8190
2015,4,24,7.6900
2015,4,25,7.4850
2015,4,26,7.1130
2015,4,27,7.1020
2015,4,27,7.1190
2015,4,27,7.4900
2015,4,28,7.0560
2015,4,29,6.9310
2015,4,30,6.7720
2015,5,1,6.3520
2015,5,2,6.0490
2015,5,3,5.8270
2015,5,4,5.5180
2015,5,4,5.6800
2015,5,4,5.4070
2015,5,5,5.0770
2015,5,6,4.9530
2015,5,7,4.6260
2015,5,8,5.1370
2015,5,9,3.8760
2015,5,10,3.5160
2015,5,11,3.2860
2015,5,11,3.3980
2015,5,11,3.0890
2015,5,12,3.4740
2015,5,13,5.0600
2015,5,14,3.9870
2015,5,15,4.8490
2015,5,16,4.9690
2015,5,17,5.4390
2015,5,18,5.9170
2015,5,18,6.0650
2015,5,18,6.2550
2015,5,19,6.6850
2015,5,20,6.6102
2015,5,21,6.0300
2015,5,22,6.0960
2015,5,23,6.5860
2015,5,24,5.8230
2015,5,25,5.3450
2015,5,25,6.9020
2015,5,26,4.4130
2015,5,27,4.0600
2015,5,28,8.7900
2015,5,29,9.3560
2015,5,30,7.1150
2015,5,31,6.8450
2015,5,31,9.5980
2015,5,31,11.7170
2015,6,1,14.1040
2015,6,1,13.7520
2015,6,1,15.8960
2015,6,1,13.7350
2015,6,2,14.0770
2015,6,2,13.8430
2015,6,2,14.3070
2015,6,3,14.3040
2015,6,3,14.2990
2015,6,4,14.7670
2015,6,5,20.0300
2015,6,6,15.7560
2015,6,7,13.1070
2015,6,8,15.0530
2015,6,8,14.6460
2015,6,8,13.8450
2015,6,9,15.2370
2015,6,10,15.6430
2015,6,11,13.5720
2015,6,11,13.0740
2015,6,12,13.4670
2015,6,12,13.8540
2015,6,12,13.5160
2015,6,13,12.8000
2015,6,13,12.4400
2015,6,14,12.9700
2015,6,14,10.9970
2015,6,15,10.6760
2015,6,15,10.6980
2015,6,15,10.3370
2015,6,15,10.1260
2015,6,16,8.7070
2015,6,16,9.4010
2015,6,16,8.7280
2015,6,17,8.5600
2015,6,17,7.6250
2015,6,20,4.2560
2015,6,20,4.2640
2015,6,21,4.3790
2015,6,21,4.4090
2015,6,21,4.5120
2015,6,22,4.3850
2015,6,22,4.4340
2015,6,22,4.7470
2015,6,22,4.4200
2015,6,23,3.9430
2015,6,23,3.9000
2015,6,23,3.6110
2015,6,24,3.7070
2015,6,24,3.9620
2015,6,25,3.9640
2015,6,26,4.1640
2015,6,27,3.7580
2015,6,27,4.9900
2015,6,27,6.4360
2015,6,28,5.5360
2015,6,28,3.8540
2015,6,28,3.3880
2015,6,29,3.4770
2015,6,29,3.1770
2015,6,29,3.3860
2015,6,29,3.2360
2015,6,30,3.4260
2015,6,30,3.3520
2015,6,30,3.6160
2015,7,1,3.8720
2015,7,1,3.6590
2015,7,1,4.0680
2015,7,2,4.4140
2015,7,2,4.6860
2015,7,3,4.5160
2015,7,4,4.4840
2015,7,5,4.1300
2015,7,6,3.9160
2015,7,6,4.2090
2015,7,6,3.9920
2015,7,6,3.9800
2015,7,7,3.9240
2015,7,7,4.0090
2015,7,7,3.7870
2015,7,8,3.6060
2015,7,8,3.7460
2015,7,8,3.9980
2015,7,9,4.0420
2015,7,13,3.9350
2015,7,15,3.3410
2015,7,15,3.1770
2015,7,16,3.2830
2015,7,16,2.6440
2015,7,16,2.4170
2015,7,17,2.5800
2015,7,17,2.8900
2015,7,17,2.8230
2015,7,18,2.8190
2015,7,18,3.0770
2015,7,20,2.6970
2015,7,20,2.9550
2015,7,20,2.7350
2015,7,21,2.7600
2015,7,21,2.6470
2015,7,22,2.5440
2015,7,23,2.6500
2015,7,24,2.6420
2015,7,25,2.7400
2015,7,26,2.5200
2015,7,27,2.5630
2015,7,27,2.6530
2015,7,27,2.6530
2015,7,27,2.6310
2015,7,28,2.5240
2015,7,29,2.3000
2015,7,30,2.1580
2015,7,31,2.2960
2015,8,1,2.0870
2015,8,2,2.4140
2015,8,3,2.2250
2015,8,3,2.2110
2015,8,3,2.1450
2015,8,4,2.0680
2015,8,5,1.7420
2015,8,6,1.9320
2015,8,7,1.7190
2015,8,8,1.6040
2015,8,9,1.7030
2015,8,10,1.4050
2015,8,10,1.6480
2015,8,10,1.5790
2015,8,11,1.3390
2015,8,12,1.3770
2015,8,13,1.5700
2015,8,14,1.4850
2015,8,15,1.5250
2015,8,16,1.5650
2015,8,17,1.3720
2015,8,17,1.4470
2015,8,24,-997.6660
2015,8,24,1.4730
2015,8,25,-997.5100
2015,8,26,-997.5470
2015,8,27,1.3440
2015,8,28,1.9300
2015,8,29,1.6290
2015,8,31,1.2000
2015,8,31,1.7920
2015,9,1,1.5660
2015,9,2,1.6730
2015,9,3,0.9870
2015,9,4,0.9850
2015,9,5,1.4890
2015,9,6,1.4340
2015,9,6,1.2690
2015,9,7,1.7370
2015,9,7,1.5210
2015,9,7,2.4690
2015,9,8,2.3790
2015,9,9,2.0260
2015,9,10,1.8510
2015,9,11,1.7000
2015,9,12,-997.5370
2015,9,13,1.3060
2015,9,14,-998.0490
2015,9,14,0.2800
2015,9,14,0.9310
2015,9,14,1.2330
2015,9,15,1.1070
2015,9,16,1.1930
2015,9,17,1.1760
2015,9,18,1.3590
2015,9,19,1.2270
2015,9,20,1.1840
2015,9,21,1.1500
2015,9,21,1.1520
2015,9,21,-997.8860
2015,9,21,1.0810
2015,9,22,1.0230
2015,9,23,0.9750
2015,9,24,1.0880
2015,9,25,1.0600
2015,9,26,0.9310
2015,9,27,1.1420
2015,9,28,1.0270
2015,9,28,-998.1070
2015,9,28,1.2850
2015,9,28,1.2110
2015,9,29,1.6060
2015,9,30,1.6580
2015,10,1,1.1790
2015,10,2,-997.8550
2015,10,3,1.0110
2015,10,4,1.0060
2015,10,5,-997.9270
2015,10,5,1.0090
2015,10,5,-997.9350
2015,10,6,0.9890
2015,10,7,1.1040
2015,10,8,1.0560
2015,10,9,-997.7840
2015,10,10,1.0950
2015,10,11,1.1190
2015,10,12,1.0790
2015,10,12,1.0620
2015,10,12,1.1680
2015,10,12,1.0830
2015,10,13,-997.9690
2015,10,14,-997.9400
2015,10,15,-997.9020
2015,10,16,-998.0300
2015,10,17,-998.0330
2015,10,18,-998.0510
2015,10,19,1.1240
2015,10,19,0.9640
2015,10,19,0.9740
2015,10,19,-998.0400
2015,10,20,0.9510
2015,10,21,-998.0090
2015,10,22,-998.0440
2015,10,23,-998.1070
2015,10,24,-998.0700
2015,10,25,0.8400
2015,10,26,0.9600
2015,10,26,-998.1090
2015,10,26,-998.0120
2015,10,26,-998.1320
2015,10,27,-998.1910
2015,10,28,0.8320
2015,10,29,0.8380
2015,10,30,-998.1620
2015,10,31,-997.8780
2015,11,1,1.3450
2015,11,2,0.9800
2015,11,2,-997.8100
2015,11,2,-997.6150
2015,11,2,-997.5540
2015,11,3,-997.4010
2015,11,4,1.5580
2015,11,5,1.5190
2015,11,6,-997.3590
2015,11,7,-997.5390
2015,11,8,1.4150
2015,11,9,1.0340
2015,11,9,1.5090
2015,11,9,1.4570
2015,11,9,1.4630
2015,11,10,1.4730
2015,11,11,1.4770
2015,11,12,1.6110
2015,11,16,1.4390
2015,11,22,1.5620
2015,11,30,1.6130
2015,12,7,4.0640
2015,12,7,3.8310
2015,12,8,3.9360
2015,12,9,3.8090
2015,12,10,3.5470
2015,12,11,3.3910
2015,12,12,3.2440
2015,12,13,3.2810
2015,12,14,2.0280
2015,12,14,3.4140
2015,12,15,3.9000
2015,12,16,3.7860
2015,12,17,2.4470
2015,12,18,4.3760
2015,12,19,4.5300
2015,12,20,5.0840
2015,12,21,1.5590
2015,12,21,4.9530
2015,12,22,5.1150
2015,12,23,5.1640
2015,12,24,5.2590
2015,12,25,4.3260
2015,12,26,4.1880
2015,12,27,5.9500
2015,12,28,2.3910
2015,12,28,10.2790
2015,12,29,9.8830
2015,12,30,8.6320
2015,12,31,7.4430
2016,1,1,7.3640
2016,1,2,7.3150
2016,1,3,7.1760
2016,1,4,7.5080
2016,1,4,7.4410
2016,1,5,7.4100
2016,1,6,7.2780
2016,1,7,7.0900
2016,1,8,7.0570
2016,1,9,6.7650
2016,1,11,8.5830
2016,1,12,7.8240
2016,1,12,7.5290
2016,1,12,7.6910
2016,1,13,8.3120
2016,1,13,7.7530
2016,1,13,7.5950
2016,1,14,7.6690
2016,1,15,7.5290
2016,1,16,7.9570
2016,1,17,7.8240
2016,1,17,8.0740
2016,1,17,7.9640
