Year,Month,Day,NO3(mg/L)
1976,12,26,1.9200
1976,12,27,1.9800
1976,12,27,2.1000
1976,12,28,2.2500
1976,12,29,2.2300
1976,12,30,2.1900
1976,12,31,2.2300
1977,1,1,2.1800
1977,1,2,2.1900
1977,1,3,2.1800
1977,1,3,2.1800
1977,1,4,2.0200
1977,1,5,1.9800
1977,1,6,1.9200
1977,1,7,1.8100
1977,1,8,1.7600
1977,1,9,1.6800
1977,1,10,1.6500
1977,1,17,1.5100
1977,1,18,1.6600
1977,1,19,1.6500
1977,1,20,1.7000
1977,1,21,1.7100
1977,1,22,1.7100
1977,1,23,1.6700
1977,1,24,1.6800
1977,1,24,1.7000
1977,1,25,1.7600
1977,1,26,1.7400
1977,1,27,1.7300
1977,1,28,1.7200
1977,1,29,1.7200
1977,1,30,1.7500
1977,1,31,1.7700
1977,2,2,1.7200
1977,2,3,1.7500
1977,2,4,1.7300
1977,2,5,1.6500
1977,2,6,1.5700
1977,2,7,1.5500
1977,2,8,1.5300
1977,2,9,1.5800
1977,2,10,1.5800
1977,2,11,1.6200
1977,2,12,1.6500
1977,2,13,1.6800
1977,2,14,1.6600
1977,2,14,-999.0000
1977,2,15,-999.0000
1977,2,16,-999.0000
1977,2,17,-999.0000
1977,2,18,-999.0000
1977,2,19,-999.0000
1977,2,20,-999.0000
1977,2,21,-999.0000
1977,2,28,3.0200
1977,3,1,3.9600
1977,3,2,4.6900
1977,3,3,5.4800
1977,3,4,5.1200
1977,3,4,5.0800
1977,3,4,5.3800
1977,3,5,5.2200
1977,3,5,5.3300
1977,3,5,5.4100
1977,3,5,5.7400
1977,3,6,5.8000
1977,3,6,6.2000
1977,3,6,6.1500
1977,3,6,6.1000
1977,3,7,6.5500
1977,3,7,6.7500
1977,3,7,6.9200
1977,3,7,7.0700
1977,3,8,7.2300
1977,3,8,7.3400
1977,3,8,7.4000
1977,3,8,7.2300
1977,3,9,7.2400
1977,3,9,7.2300
1977,3,9,6.9000
1977,3,9,7.5000
1977,3,10,7.6000
1977,3,10,7.7000
1977,3,10,7.7000
1977,3,10,7.5900
1977,3,11,7.4400
1977,3,11,7.0000
1977,3,11,6.7400
1977,3,11,6.5300
1977,3,12,6.5800
1977,3,12,6.6900
1977,3,12,7.0900
1977,3,12,7.0100
1977,3,13,7.2300
1977,3,13,7.2600
1977,3,13,7.3300
1977,3,13,7.5100
1977,3,14,7.7200
1977,3,14,7.8500
1977,3,14,7.6900
1977,3,15,7.2300
1977,3,16,6.6700
1977,3,17,6.5400
1977,3,18,6.6600
1977,3,19,8.8200
1977,3,19,8.7800
1977,3,20,7.9500
1977,3,20,8.0600
1977,3,20,8.5400
1977,3,20,9.7300
1977,3,21,9.8100
1977,3,21,9.9200
1977,3,21,9.9000
1977,3,21,10.1000
1977,3,22,10.0000
1977,3,22,9.7700
1977,3,22,9.3900
1977,3,22,9.3800
1977,3,23,9.4300
1977,3,23,9.5000
1977,3,23,9.4900
1977,3,23,9.4500
1977,3,24,9.5100
1977,3,24,9.5900
1977,4,4,7.1700
1977,4,4,7.1200
1977,4,4,6.9300
1977,4,5,6.9200
1977,4,5,7.2300
1977,4,5,7.0400
1977,4,5,6.9800
1977,4,6,6.6500
1977,4,6,6.8900
1977,4,6,6.8900
1977,4,6,6.6500
1977,4,7,6.9400
1977,4,7,6.9900
1977,4,7,6.9100
1977,4,7,6.6800
1977,4,8,6.7900
1977,4,8,6.6800
1977,4,8,6.6100
1977,4,8,6.4200
1977,4,9,6.2400
1977,4,9,6.3100
1977,4,9,5.8500
1977,4,9,5.8100
1977,4,10,5.7600
1977,4,10,5.7700
1977,4,10,5.7800
1977,4,10,5.7600
1977,4,11,5.7000
1977,4,11,5.8500
1977,4,12,5.8000
1977,4,13,5.5600
1977,4,14,5.4000
1977,4,15,5.2100
1977,4,16,4.7100
1977,4,17,4.1000
1977,4,18,4.0100
1977,4,18,4.4700
1977,4,19,4.2700
1977,4,20,4.1400
1977,4,20,4.0600
1977,4,21,4.1000
1977,4,21,4.0700
1977,4,21,4.1800
1977,4,21,4.1100
1977,4,22,4.1100
1977,4,22,4.1000
1977,4,22,3.9600
1977,4,22,3.7500
1977,4,23,5.1500
1977,4,23,7.4100
1977,4,23,9.3900
1977,4,23,9.4000
1977,4,24,8.1000
1977,4,24,7.8900
1977,4,24,8.0300
1977,4,24,8.2000
1977,4,25,8.2000
1977,4,25,8.2000
1977,4,25,8.1000
1977,4,25,8.4300
1977,4,26,8.4100
1977,4,26,9.0100
1977,4,26,9.3100
1977,4,26,9.3300
1977,4,27,9.4000
1977,4,27,9.5100
1977,4,27,9.2700
1977,4,27,9.3300
1977,4,28,9.2700
1977,4,28,9.1900
1977,4,28,9.0400
1977,4,28,8.9000
1977,4,29,8.8500
1977,4,29,8.8700
1977,4,29,8.6200
1977,4,30,8.0500
1977,5,1,7.3100
1977,5,2,7.0800
1977,5,2,6.9100
1977,5,3,8.5700
1977,5,3,8.6700
1977,5,4,9.0800
1977,5,4,8.7500
1977,5,4,8.4300
1977,5,4,9.0900
1977,5,5,8.9400
1977,5,5,8.9400
1977,5,5,8.6600
1977,5,5,8.4400
1977,5,6,8.3200
1977,5,6,7.8300
1977,5,6,7.5600
1977,5,6,7.5100
1977,5,7,7.9300
1977,5,7,8.2200
1977,5,7,8.3400
1977,5,7,8.6200
1977,5,8,8.6300
1977,5,8,8.5700
1977,5,8,8.6600
1977,5,8,8.6200
1977,5,9,8.8200
1977,5,9,9.1000
1977,5,9,8.2600
1977,5,10,8.1100
1977,5,11,7.4100
1977,5,12,7.3700
1977,5,13,7.1100
1977,5,14,6.9500
1977,5,15,6.8100
1977,5,16,6.7000
1977,5,16,5.0000
1977,5,17,5.1400
1977,5,18,4.4400
1977,5,19,4.6000
1977,5,20,4.3000
1977,5,21,4.0600
1977,5,22,4.0400
1977,5,23,3.8600
1977,5,23,4.1900
1977,5,24,3.5900
1977,5,25,3.0000
1977,5,26,2.7800
1977,5,27,2.4200
1977,5,28,2.3100
1977,5,29,2.2100
1977,5,30,2.2300
1977,5,31,2.0300
1977,6,1,1.8700
1977,6,2,1.2700
1977,6,3,1.0900
1977,6,4,0.7000
1977,6,5,0.5800
1977,6,6,0.5500
1977,6,6,1.1000
1977,6,7,0.9800
1977,6,8,0.9200
1977,6,9,0.9200
1977,6,10,0.8200
1977,6,11,0.9500
1977,6,12,0.9000
1977,6,13,0.8300
1977,6,13,0.6500
1977,6,14,0.5700
1977,6,15,0.5900
1977,6,16,0.4500
1977,6,17,0.3700
1977,6,18,0.2800
1977,6,19,0.3300
1977,6,20,0.3400
1977,6,20,0.4400
1977,6,21,0.6900
1977,6,22,0.7200
1977,6,23,0.1500
1977,6,24,0.0600
1977,6,25,0.1900
1977,6,26,0.1500
1977,6,27,0.1300
1977,6,27,2.6600
1977,6,28,8.0700
1977,6,29,7.2600
1977,6,30,2.8000
1977,6,30,5.3600
1977,7,1,7.3300
1977,7,1,5.7200
1977,7,1,8.4700
1977,7,1,9.2900
1977,7,2,8.7200
1977,7,2,8.7900
1977,7,2,8.5500
1977,7,2,8.1300
1977,7,3,8.5800
1977,7,3,6.7300
1977,7,3,6.7200
1977,7,3,7.1500
1977,7,4,6.4200
1977,7,4,6.6200
1977,7,5,6.6800
1977,7,5,6.8700
1977,7,6,7.4500
1977,7,6,7.4400
1977,7,6,7.6500
1977,7,6,7.7900
1977,7,7,7.8300
1977,7,7,7.7300
1977,7,7,7.7700
1977,7,8,7.8000
1977,7,9,7.9800
1977,7,10,8.1900
1977,7,11,8.6500
1977,7,12,8.5900
1977,10,1,3.0700
1977,10,2,2.9400
1977,10,3,2.8100
1977,10,18,0.2400
1977,11,8,1.2800
1977,11,9,1.6500
1977,11,10,1.6600
1977,11,11,1.8600
1977,11,12,1.8300
1977,11,13,1.8700
1977,11,14,1.9500
1977,11,15,2.0200
1977,11,15,2.5900
1977,11,16,3.0600
1977,11,17,3.0000
1977,11,18,2.9400
1977,11,19,2.9300
1977,11,20,2.8100
1977,11,21,2.8300
1977,11,21,2.8600
1977,11,22,2.9500
1977,11,23,2.7000
1977,11,24,2.8900
1977,11,25,2.7700
1977,11,26,2.7600
1977,11,27,3.0000
1977,11,28,2.9700
1977,11,29,3.0300
1977,11,30,3.0700
1977,12,1,5.3200
1977,12,2,6.3600
1977,12,3,5.6700
1977,12,4,5.5800
1977,12,5,6.2500
1977,12,6,6.5800
1977,12,7,7.6700
1977,12,8,7.6900
1977,12,9,7.4900
1977,12,10,7.5700
1977,12,11,7.3000
1977,12,12,7.3400
1977,12,13,7.0400
1977,12,13,7.0300
1977,12,14,7.2400
1977,12,14,7.1200
1977,12,14,7.3400
1977,12,14,7.6000
1977,12,15,7.5900
1977,12,15,7.5500
1977,12,15,7.9300
1977,12,15,8.1100
1977,12,16,8.1000
1977,12,16,7.3200
1977,12,16,6.9500
1977,12,16,6.9800
1977,12,17,6.7900
1977,12,17,6.8900
1977,12,17,6.9700
1977,12,17,7.1700
1977,12,18,7.3300
1977,12,18,7.4400
1977,12,18,7.3800
1977,12,18,7.2700
1977,12,19,6.9900
1977,12,19,6.8000
1977,12,19,6.8000
1977,12,20,6.6800
1977,12,20,6.4700
1977,12,21,6.4300
1977,12,21,6.5000
1977,12,22,6.5300
1977,12,22,6.6000
1977,12,23,6.5900
1977,12,23,6.5900
1977,12,24,6.5400
1977,12,24,6.3700
1977,12,25,6.1300
1977,12,25,6.1400
1977,12,26,6.2500
1977,12,26,6.1000
1977,12,27,6.0900
1977,12,27,6.0000
1977,12,28,5.8800
1977,12,28,6.0400
1977,12,29,6.0000
1977,12,29,6.0100
1977,12,31,5.8700
1978,1,2,5.8700
1978,1,4,6.6400
1978,1,5,6.5300
1978,1,6,6.4300
1978,1,7,6.3400
1978,1,8,5.9000
1978,1,9,5.5400
1978,1,10,5.7200
1978,1,11,5.5900
1978,1,19,1.7600
1978,1,20,4.0600
1978,1,21,3.9900
1978,1,22,3.5500
1978,1,23,3.5900
1978,1,24,3.5500
1978,1,25,3.5700
1978,1,26,4.1600
1978,1,27,3.1700
1978,1,28,3.1500
1978,1,29,3.1300
1978,1,30,3.1400
1978,1,31,3.1600
1978,2,1,3.2400
1978,2,6,3.1300
1978,2,7,3.0800
1978,2,8,3.0600
1978,2,9,3.0700
1978,2,10,3.0300
1978,2,11,2.7300
1978,2,12,2.5400
1978,2,13,2.5300
1978,2,13,2.6800
1978,2,14,2.7700
1978,2,15,2.6700
1978,2,16,2.6000
1978,2,17,2.6600
1978,2,18,2.6100
1978,2,19,2.6000
1978,2,20,2.5400
1978,2,20,2.5100
1978,2,21,2.5100
1978,2,22,2.5000
1978,2,23,2.5100
1978,2,24,2.5000
1978,2,25,2.4600
1978,2,26,2.4500
1978,2,27,2.4300
1978,2,27,2.4700
1978,2,28,2.4800
1978,3,1,2.5700
1978,3,2,2.6600
1978,3,3,2.5800
1978,3,4,2.3900
1978,3,5,2.3000
1978,3,6,2.3000
1978,3,6,2.1400
1978,3,7,2.0900
1978,3,8,2.1200
1978,3,9,2.1500
1978,3,10,2.1800
1978,3,11,2.3400
1978,3,12,2.3800
1978,3,13,2.4600
1978,3,13,2.6900
1978,3,13,2.7300
1978,3,14,2.7500
1978,3,14,2.7900
1978,3,14,2.8900
1978,3,14,2.6900
1978,3,15,2.5900
1978,3,15,2.5100
1978,3,15,2.6500
1978,3,15,2.2800
1978,3,16,2.0600
1978,3,16,2.0300
1978,3,16,2.0700
1978,3,16,2.0800
1978,3,17,2.0900
1978,3,17,2.1700
1978,3,17,2.1700
1978,3,17,2.0700
1978,3,18,2.0700
1978,3,18,2.1200
1978,3,18,2.1300
1978,3,18,2.0900
1978,3,19,2.0800
1978,3,19,2.1300
1978,3,19,2.1800
1978,3,19,2.1600
1978,3,20,2.1000
1978,3,20,2.3600
1978,3,20,2.3800
1978,3,20,2.2700
1978,3,21,2.2800
1978,3,21,2.2200
1978,3,21,2.1800
1978,3,21,2.2100
1978,3,22,2.2000
1978,3,22,2.2300
1978,3,22,2.3300
1978,3,22,2.3800
1978,3,23,2.4000
1978,3,23,2.4900
1978,3,23,2.5800
1978,3,23,2.6700
1978,3,24,2.7400
1978,3,24,2.8000
1978,3,24,2.8700
1978,3,24,2.9700
1978,3,26,3.2900
1978,3,26,3.2600
1978,3,27,3.1800
1978,3,27,3.2800
1978,3,27,3.6200
1978,3,28,4.0000
1978,3,29,4.3400
1978,3,30,4.7100
1978,3,31,4.7700
1978,4,1,4.5500
1978,4,2,4.3400
1978,4,3,4.2200
1978,4,3,4.2500
1978,4,4,4.4800
1978,4,5,4.4800
1978,4,6,4.5900
1978,4,6,4.6100
1978,4,7,4.9400
1978,4,7,4.9000
1978,4,7,4.6300
1978,4,7,4.3900
1978,4,8,4.3600
1978,4,8,4.4100
1978,4,8,4.4700
1978,4,8,4.2800
1978,4,9,4.2600
1978,4,9,4.3200
1978,4,9,4.3300
1978,4,9,4.4400
1978,4,10,4.4400
1978,4,10,4.4300
1978,4,10,4.5100
1978,4,10,4.5000
1978,4,11,4.5200
1978,4,11,4.5500
1978,4,11,3.8100
1978,4,11,3.8800
1978,4,12,3.9600
1978,4,12,3.8500
1978,4,12,3.8200
1978,4,13,3.7600
1978,4,14,3.6500
1978,4,15,3.3700
1978,4,17,3.4800
1978,4,17,3.5100
1978,4,18,3.4100
1978,4,18,3.3700
1978,4,18,3.1500
1978,4,18,3.3400
1978,4,19,3.3100
1978,4,19,3.3400
1978,4,19,3.4200
1978,4,19,3.4600
1978,4,20,3.5900
1978,4,20,3.7800
1978,4,20,4.0800
1978,4,20,4.4000
1978,4,21,4.4200
1978,4,21,4.4800
1978,4,21,4.8200
1978,4,21,5.1100
1978,4,22,5.2200
1978,4,22,5.2300
1978,4,22,5.1800
1978,4,22,5.1600
1978,4,23,5.1900
1978,4,23,5.2600
1978,4,23,5.3700
1978,4,23,5.3000
1978,4,24,5.4700
1978,4,24,5.4200
1978,4,24,5.3200
1978,4,25,5.3200
1978,4,26,5.1600
1978,4,27,5.0200
1978,4,28,4.6800
1978,4,29,4.6400
1978,4,30,4.5100
1978,5,1,4.0300
1978,5,1,4.3200
1978,5,2,3.9100
1978,5,3,3.8100
1978,5,4,3.2200
1978,5,5,3.1400
1978,5,6,2.9900
1978,5,7,2.9300
1978,5,8,2.7500
1978,5,8,2.7500
1978,5,9,2.3100
1978,5,10,2.0200
1978,5,11,1.9800
1978,5,12,1.9700
1978,5,13,2.1100
1978,5,14,1.7600
1978,5,15,1.6700
1978,5,15,1.9800
1978,5,16,1.9400
1978,5,17,1.8700
1978,5,18,2.0100
1978,5,19,2.5200
1978,5,20,2.8400
1978,5,21,4.0200
1978,5,22,5.4200
1978,5,22,5.5700
1978,5,23,4.3100
1978,5,24,3.8000
1978,5,25,4.5000
1978,5,26,3.9800
1978,5,27,3.6200
1978,5,28,3.1500
1978,5,29,3.3700
1978,5,30,4.2600
1978,5,31,3.7100
1978,6,1,3.6100
1978,6,2,3.3100
1978,6,3,3.1300
1978,6,4,2.6700
1978,6,5,2.8100
1978,6,5,3.0300
1978,6,6,2.9200
1978,6,7,2.6300
1978,6,8,3.7300
1978,6,9,2.4500
1978,6,10,2.3900
1978,6,11,1.8500
1978,6,12,2.1800
1978,6,12,2.4800
1978,6,13,2.3000
1978,6,14,2.4300
1978,6,15,1.9700
1978,6,16,1.6800
1978,6,17,1.8000
1978,6,18,1.4400
1978,6,19,0.9200
1978,6,19,1.6100
1978,6,20,1.3700
1978,6,21,1.2700
1978,6,22,1.1700
1978,6,23,0.8800
1978,6,24,0.6100
1978,6,25,0.1600
1978,6,26,0.0700
1978,6,26,4.9900
1978,6,27,9.2300
1978,6,27,9.3300
1978,6,27,9.6900
1978,6,28,10.9000
1978,6,28,11.3000
1978,6,29,9.3200
1978,6,29,10.1000
1978,6,30,10.9000
1978,6,30,9.9500
1978,7,1,7.8200
1978,7,1,5.8500
1978,7,2,5.6400
1978,7,2,7.4400
1978,7,3,10.4000
1978,7,3,8.6600
1978,7,5,8.7600
1978,7,6,6.5600
1978,7,7,6.2300
1978,7,8,8.1700
1978,7,9,8.2500
1978,7,10,9.2100
1978,7,10,7.3400
1978,7,11,8.6600
1978,7,12,9.0500
1978,7,13,7.0000
1978,7,14,7.8600
1978,7,15,6.6600
1978,7,16,6.7900
1978,7,17,6.8500
1978,7,17,7.3400
1978,7,18,7.0500
1978,7,19,6.3800
1978,7,20,5.7200
1978,7,21,5.2500
1978,7,22,4.3600
1978,7,23,3.8800
1978,7,24,3.7600
1978,7,24,4.1900
1978,7,25,3.8800
1978,7,26,3.4600
1978,7,27,3.0300
1978,7,28,2.5400
1978,7,29,2.1100
1978,7,30,2.0100
1978,7,31,1.8600
1978,7,31,2.5600
1978,8,1,2.5700
1978,8,2,2.2200
1978,8,3,2.0700
1978,8,4,1.7900
1978,8,5,1.3800
1978,8,6,1.2900
1978,8,7,1.1000
1978,8,7,2.3500
1978,8,8,2.2500
1978,8,9,2.2000
1978,8,10,2.1000
1978,8,11,1.4200
1978,8,12,2.1300
1978,8,13,1.9100
1978,8,14,1.7400
1978,8,21,0.1900
1978,8,22,0.3400
1978,8,23,0.0500
1978,8,24,0.0400
1978,8,25,0.0700
1978,8,25,0.0200
1978,9,4,0.5500
1978,9,5,0.1800
1978,9,6,0.0600
1978,9,7,0.0300
1978,9,8,0.0100
1978,9,9,0.0100
1978,9,11,0.0100
1978,9,11,0.2200
1978,9,12,0.2300
1978,9,13,0.2900
1978,9,14,0.1800
1978,9,15,0.0400
1978,9,16,0.0100
1978,9,17,0.0100
1978,9,18,0.0100
1978,9,18,0.1500
1978,9,19,0.0900
1978,9,20,0.0200
1978,9,21,0.0100
1978,9,22,-999.0000
1978,9,23,-999.0000
1978,9,24,-999.0000
1978,9,25,-999.0000
1978,9,25,0.0500
1978,9,26,0.0300
1978,9,27,0.0400
1978,9,28,0.0400
1978,9,29,0.0300
1978,9,30,0.0300
1981,10,13,3.3300
1981,10,14,2.9700
1981,10,15,2.4500
1981,10,16,2.2600
1981,10,17,2.1100
1981,10,18,2.1100
1981,10,19,2.3200
1981,10,20,2.3800
1981,10,20,2.4400
1981,10,21,2.3200
1981,10,22,2.9000
1981,10,23,4.2400
1981,10,24,4.7800
1981,10,25,3.7800
1981,10,26,3.4700
1981,10,27,3.9200
1981,10,27,4.1000
1981,10,28,4.8300
1981,10,28,5.6100
1981,10,28,6.0900
1981,10,28,6.1300
1981,10,29,6.2900
1981,10,29,6.1000
1981,10,29,6.1900
1981,10,29,6.0900
1981,10,30,6.2300
1981,10,30,6.5300
1981,10,30,6.9500
1981,10,30,7.0500
1981,10,31,6.9900
1981,10,31,6.6600
1981,10,31,6.4300
1981,10,31,6.3300
1981,11,1,5.9500
1981,11,2,5.6700
1981,11,3,5.4300
1981,11,3,5.9700
1981,11,4,5.8300
1981,11,5,5.7000
1981,11,17,3.8500
1981,11,18,3.8500
1981,11,19,3.6400
1981,11,20,3.6700
1981,11,21,3.4300
1981,11,22,3.2300
1981,11,23,3.4200
1981,11,24,2.9300
1981,11,24,2.9300
1981,11,25,3.3400
1981,11,26,3.3100
1981,11,27,3.3400
1981,11,28,3.4200
1981,11,29,3.5500
1981,11,30,4.1600
1981,12,1,4.6200
1981,12,1,4.7500
1981,12,2,5.1400
1981,12,3,5.2100
1981,12,4,5.1100
1981,12,5,5.3300
1981,12,6,5.2100
1981,12,7,5.1400
1981,12,8,5.0100
1981,12,8,5.2300
1981,12,9,5.3500
1981,12,10,5.1700
1981,12,11,4.9500
1981,12,12,4.7100
1981,12,13,4.2700
1981,12,14,4.2100
1981,12,15,4.1300
1981,12,15,4.0100
1981,12,16,4.0100
1981,12,17,4.0600
1981,12,18,4.1000
1981,12,19,4.1700
1981,12,20,4.1500
1981,12,21,4.1200
1981,12,22,4.1200
1981,12,22,4.1100
1981,12,23,5.1600
1981,12,24,5.9300
1981,12,24,6.3700
1981,12,25,6.0600
1981,12,25,5.7200
1981,12,26,6.8600
1981,12,26,7.2700
1981,12,27,7.0800
1981,12,27,6.6500
1981,12,28,6.4700
1981,12,29,6.5600
1981,12,30,6.7300
1981,12,31,6.5900
1982,1,1,6.0800
1982,1,2,5.8200
1982,1,3,5.8300
1982,1,4,5.6900
1982,1,4,5.7000
1982,1,5,5.5900
1982,1,5,5.6000
1982,1,5,5.9600
1982,1,6,6.1300
1982,1,6,6.2300
1982,1,6,6.4000
1982,1,6,6.1000
1982,1,7,6.3100
1982,1,7,6.4600
1982,1,7,6.4700
1982,1,7,6.5900
1982,1,8,6.5300
1982,1,8,6.6700
1982,1,8,6.7100
1982,1,9,6.9300
1982,1,10,6.9700
1982,1,11,6.9700
1982,1,12,7.1100
1982,1,25,5.4800
1982,1,26,4.9400
1982,1,27,4.4600
1982,1,28,3.7100
1982,1,29,3.1600
1982,1,30,2.7000
1982,1,31,2.1900
1982,2,1,2.0300
1982,2,11,2.5400
1982,2,12,6.5400
1982,2,13,6.5400
1982,2,14,2.5700
1982,2,18,2.7200
1982,2,19,2.6900
1982,2,19,2.5900
1982,2,20,2.7300
1982,2,20,2.7900
1982,2,20,2.8200
1982,2,20,2.7800
1982,2,21,2.6900
1982,2,21,2.5700
1982,2,21,2.4400
1982,2,21,2.3100
1982,2,22,2.2400
1982,2,22,2.2800
1982,2,22,2.2200
1982,2,22,2.1200
1982,2,23,2.1300
1982,2,23,2.1400
1982,2,23,2.0600
1982,2,23,1.9200
1982,2,24,1.8200
1982,2,25,1.7500
1982,2,26,1.8100
1982,2,27,1.9700
1982,2,28,2.0500
1982,3,1,2.1600
1982,3,2,2.2600
1982,3,2,2.3900
1982,3,3,2.2900
1982,3,4,2.6000
1982,3,5,2.5500
1982,3,6,2.4200
1982,3,7,2.6100
1982,3,8,2.3200
1982,3,8,2.4500
1982,3,9,2.3800
1982,3,9,2.4200
1982,3,9,2.4400
1982,3,9,2.4300
1982,3,10,2.4700
1982,3,10,2.5100
1982,3,10,2.5000
1982,3,10,2.5200
1982,3,11,2.5300
1982,3,11,2.5500
1982,3,11,2.1800
1982,3,11,2.0000
1982,3,12,1.4300
1982,3,12,1.4000
1982,3,15,1.8500
1982,3,15,1.8900
1982,3,16,1.9200
1982,3,16,2.0700
1982,3,17,2.1300
1982,3,17,2.2900
1982,3,18,2.5000
1982,3,18,2.5800
1982,3,19,2.7600
1982,3,19,2.7500
1982,3,20,2.7600
1982,3,20,2.9800
1982,3,21,3.1700
1982,3,21,3.3100
1982,3,22,3.3800
1982,3,22,3.2900
1982,3,23,3.3000
1982,3,23,3.2600
1982,3,24,3.3300
1982,3,24,3.3100
1982,3,25,3.2500
1982,3,26,3.4300
1982,3,27,3.4400
1982,3,28,3.5800
1982,3,29,3.7400
1982,3,30,3.8200
1982,3,31,3.5100
1982,3,31,3.7300
1982,3,31,3.9400
1982,3,31,3.8800
1982,4,1,3.8700
1982,4,1,3.7800
1982,4,1,3.6100
1982,4,1,3.4600
1982,4,2,3.5500
1982,4,2,3.7400
1982,4,2,3.8500
1982,4,2,4.0200
1982,4,3,4.0400
1982,4,3,4.0200
1982,4,3,3.9900
1982,4,3,4.0500
1982,4,4,4.1400
1982,4,4,4.1000
1982,4,5,3.8100
1982,4,5,3.9400
1982,4,6,3.7900
1982,4,7,3.6200
1982,4,7,3.3300
1982,4,8,3.6800
1982,4,9,3.4000
1982,4,10,3.5300
1982,4,11,4.3900
1982,4,12,5.1100
1982,4,12,5.3000
1982,4,13,5.3900
1982,4,13,5.4400
1982,4,14,5.2500
1982,4,14,5.3800
1982,4,15,5.2500
1982,4,15,5.1900
1982,4,16,5.0300
1982,4,16,4.8000
1982,4,17,4.5600
1982,4,17,4.4800
1982,4,17,4.5000
1982,4,18,4.6400
1982,4,18,4.7700
1982,4,18,4.5300
1982,4,18,4.3100
1982,4,19,4.0500
1982,4,19,4.1500
1982,4,19,4.2300
1982,4,19,4.6100
1982,4,20,4.3500
1982,4,20,4.4500
1982,4,21,4.6300
1982,4,21,4.8900
1982,4,22,4.5600
1982,4,23,4.2800
1982,4,24,4.3500
1982,4,25,3.9700
1982,4,26,3.5000
1982,4,26,3.4600
1982,4,27,3.3500
1982,4,28,3.0700
1982,4,29,2.7400
1982,4,30,2.5300
1982,5,1,2.2600
1982,5,2,1.9900
1982,5,3,1.9700
1982,5,3,2.0100
1982,5,4,1.8400
1982,5,5,1.7300
1982,5,6,1.6600
1982,5,7,1.4700
1982,5,8,1.3700
1982,5,9,1.2500
1982,5,10,1.1100
1982,5,10,1.5300
1982,5,11,1.5800
1982,5,12,1.0900
1982,5,13,0.7600
1982,5,14,0.5800
1982,5,15,0.5400
1982,5,16,0.5800
1982,5,17,0.5500
1982,5,17,1.0700
1982,5,18,0.8700
1982,5,19,0.5800
1982,5,20,0.4800
1982,5,21,0.4000
1982,5,22,1.2800
1982,5,23,4.0600
1982,5,24,4.8500
1982,5,24,5.0300
1982,5,25,4.8800
1982,5,26,3.8400
1982,5,27,6.9300
1982,5,28,11.6400
1982,5,28,12.0400
1982,5,28,11.5800
1982,5,28,12.2500
1982,5,29,11.4600
1982,5,29,12.1400
1982,5,29,11.3300
1982,5,29,10.4200
1982,5,30,9.8500
1982,5,30,10.3100
1982,5,30,10.9500
1982,5,30,10.8200
1982,5,31,10.7900
1982,5,31,10.3800
1982,5,31,10.6400
1982,6,1,10.9900
1982,6,2,11.8200
1982,6,2,11.5400
1982,6,2,11.3100
1982,6,2,11.2100
1982,6,3,10.7300
1982,6,4,10.2100
1982,6,5,9.1100
1982,6,6,9.5600
1982,6,7,8.7000
1982,6,7,10.2800
1982,6,8,8.1300
1982,6,9,8.9500
1982,6,10,8.5000
1982,6,11,7.4700
1982,6,12,7.5700
1982,6,13,6.5200
1982,6,14,5.5900
1982,6,14,5.9100
1982,6,15,5.3500
1982,6,16,4.2300
1982,6,17,4.0300
1982,6,18,4.5700
1982,6,19,5.1800
1982,6,20,5.0300
1982,6,21,5.3400
1982,6,21,6.2900
1982,6,22,7.6700
1982,6,23,8.9800
1982,6,24,7.7500
1982,6,25,8.5900
1982,6,26,6.6300
1982,6,27,7.1000
1982,6,28,7.0000
1982,6,28,6.9500
1982,6,29,7.2300
1982,6,30,6.3600
1982,7,1,5.4500
1982,7,2,5.2400
1982,7,2,4.9800
1982,7,2,4.8300
1982,7,2,4.3800
1982,7,3,4.3000
1982,7,3,4.5700
1982,7,3,6.4600
1982,7,3,6.6000
1982,7,4,7.2400
1982,7,4,6.8100
1982,7,4,7.8600
1982,7,4,7.9100
1982,7,5,7.8500
1982,7,5,7.5900
1982,7,5,7.2800
1982,7,6,5.7700
1982,7,7,5.6400
1982,7,7,5.3700
1982,7,7,5.4000
1982,7,7,5.1700
1982,7,8,5.1000
1982,7,8,5.1900
1982,7,8,5.2300
1982,7,8,5.1300
1982,7,9,4.9000
1982,7,9,4.9400
1982,7,9,4.8800
1982,7,9,5.0700
1982,7,10,4.7300
1982,7,10,4.4600
1982,7,10,4.8700
1982,7,11,4.8600
1982,7,11,4.7700
1982,7,12,4.7300
1982,7,12,4.9400
1982,7,13,5.0600
1982,7,13,4.6600
1982,7,14,4.5200
1982,7,14,4.3000
1982,7,15,4.1200
1982,7,15,4.1600
1982,7,16,3.7000
1982,7,17,3.2400
1982,7,18,3.0300
1982,7,19,3.0400
1982,7,19,3.2700
1982,7,20,3.0000
1982,7,21,2.7500
1982,7,22,2.1300
1982,7,23,2.1900
1982,7,24,1.7400
1982,7,25,1.3500
1982,7,26,1.1500
1982,7,26,1.6700
1982,7,27,1.6600
1982,7,28,1.7800
1982,7,29,1.3900
1982,7,30,1.1600
1982,7,31,0.8600
1982,8,1,0.2000
1982,8,2,0.0900
1982,8,2,0.7100
1982,8,3,0.6200
1982,8,4,0.4700
1982,8,5,0.4200
