year,month,day,nitrate(kg)
2012,12,14,50499.07
2012,12,15,38287.21
2012,12,16,29388.22
2012,12,17,28446.78
2012,12,18,27151.81
2012,12,19,22789.81
2012,12,20,20810.05
2012,12,21,39602.16
2012,12,22,221487.14
2012,12,23,191827.84
2012,12,24,182372.33
2012,12,25,129419.72
2012,12,26,94892.72
2012,12,27,62732.54
2012,12,28,54731.27
2012,12,29,52628.20
2012,12,30,42496.95
2012,12,31,44518.30
2013,1,1,32979.54
2013,1,2,42921.92
2013,1,3,35213.26
2013,1,4,23094.17
2013,1,5,23554.61
2013,1,6,31724.20
2013,1,7,32920.21
2013,1,8,28292.15
2013,1,9,21861.34
2013,1,10,28926.55
2013,1,11,73653.79
2013,1,12,389259.32
2013,1,13,626948.63
2013,1,14,758282.22
2013,1,15,640257.98
2013,1,16,431580.11
2013,1,17,299181.44
2013,1,18,221179.85
2013,1,19,170670.38
2013,1,20,121729.17
2013,1,21,86847.66
2013,1,22,45196.49
2013,1,23,26913.63
2013,1,24,35847.17
2013,1,25,34880.53
2013,1,26,29889.76
2013,1,27,32883.63
2013,1,28,22958.63
2013,1,29,25209.47
2013,1,30,34944.38
2013,1,31,201928.27
2013,2,1,287357.16
2013,2,2,249276.28
2013,2,3,159215.53
2013,2,4,110062.69
2013,2,5,78468.40
2013,2,6,81627.41
2013,2,7,78330.90
2013,2,8,59330.83
2013,2,9,48532.64
2013,2,10,46279.84
2013,2,11,49171.60
2013,2,12,64524.41
2013,2,13,83425.64
2013,2,14,83300.87
2013,2,15,69012.89
2013,2,16,52634.56
2013,2,17,50234.47
2013,2,18,43654.66
2013,2,19,41266.81
2013,2,20,36873.50
2013,2,21,31175.19
2013,2,22,28722.99
2013,2,23,26651.97
2013,2,24,29835.45
2013,2,25,29751.29
2013,2,26,28692.41
2013,2,27,209927.25
2013,2,28,447576.61
2013,3,1,495063.75
2013,3,2,386209.26
2013,3,3,297558.55
2013,3,4,216151.54
2013,3,5,152100.90
2013,3,6,120723.01
2013,3,7,90003.98
2013,3,8,85192.07
2013,3,9,118366.35
2013,3,10,167726.91
2013,3,11,236632.40
2013,3,12,418363.73
2013,3,13,410395.25
2013,3,14,314645.41
2013,3,15,238663.05
2013,3,16,185195.68
2013,3,17,167042.12
2013,3,18,154084.83
2013,3,19,137163.85
2013,3,20,104952.54
2013,3,21,104359.98
2013,3,22,85365.77
2013,3,23,58382.05
2013,3,24,50793.76
2013,3,25,53977.48
2013,3,26,44036.33
2013,3,27,40662.02
2013,3,28,52446.66
2013,3,29,78438.55
2013,3,30,97990.33
2013,3,31,97564.62
2013,4,1,86219.26
2013,4,2,62227.32
2013,4,3,46497.09
2013,4,4,39118.23
2013,4,5,30890.41
2013,4,6,27101.16
2013,4,7,27212.73
2013,4,8,25718.36
2013,4,9,24423.63
2013,4,10,24484.31
2013,4,11,125162.20
2013,4,12,699836.07
2013,4,13,826696.52
2013,4,14,656734.82
2013,4,15,524310.06
2013,4,16,391170.09
2013,4,17,333686.26
2013,4,18,310362.28
2013,4,19,376405.03
2013,4,20,416337.97
2013,4,21,323825.76
2013,4,22,286681.91
2013,4,23,257433.15
2013,4,24,236632.40
2013,4,25,422218.30
2013,4,26,389497.45
2013,4,27,297933.69
2013,4,28,215038.96
2013,4,29,228338.52
2013,4,30,245354.42
2013,5,1,200983.40
2013,5,2,155308.36
2013,5,3,117582.23
2013,5,4,75493.37
2013,5,5,72796.76
2013,5,6,55591.49
2013,5,7,40582.26
2013,5,8,34915.02
2013,5,9,25468.81
2013,5,10,21717.73
2013,5,11,18094.60
2013,5,12,16348.48
2013,5,13,13067.14
2013,5,14,14197.94
2013,5,15,12275.92
2013,5,16,8599.21
2013,5,17,7878.94
2013,5,18,7387.42
2013,5,19,6067.50
2013,5,20,7208.74
2013,5,21,5143.92
2013,5,22,4795.04
2013,5,23,3882.71
2013,5,24,2620.28
2013,5,25,1988.33
2013,5,26,1384.27
2013,5,27,604.30
2013,5,28,2462.47
2013,5,29,3377.74
2013,5,30,3229.72
2013,5,31,4188.04
2013,6,1,30938.00
2013,6,2,575392.85
2013,6,3,564310.28
2013,6,4,370805.64
2013,6,5,296862.10
2013,6,6,201935.36
2013,6,7,128298.21
2013,6,8,105086.12
2013,6,9,69020.72
2013,6,10,63337.09
2013,6,11,62644.46
2013,6,12,51402.96
2013,6,13,182670.33
2013,6,14,359478.83
2013,6,15,220391.08
2013,6,16,139494.70
2013,6,17,90713.24
2013,6,18,65451.90
2013,6,19,45752.11
2013,6,20,38636.26
2013,6,21,37925.53
2013,6,22,30679.52
2013,6,23,28612.16
2013,6,24,35784.53
2013,6,25,34834.04
2013,6,26,30235.95
2013,6,27,35701.84
2013,6,28,55164.07
2013,6,29,57456.02
2013,6,30,93438.24
2013,7,1,95339.22
2013,7,2,133735.47
2013,7,3,146559.42
2013,7,4,137685.71
2013,7,5,186039.74
2013,7,6,167419.62
2013,7,7,149231.08
2013,7,8,150059.32
2013,7,9,274211.74
2013,7,10,341475.33
2013,7,11,417409.57
2013,7,12,336643.35
2013,7,13,217106.31
2013,7,14,171207.00
2013,7,15,117131.98
2013,7,16,78442.71
2013,7,17,38882.38
2013,7,18,17668.16
2013,7,19,13559.14
2013,7,20,15002.38
2013,7,21,31320.76
2013,7,22,50462.33
2013,7,23,61752.69
2013,7,24,40409.53
2013,7,25,24262.65
2013,7,26,7759.06
2013,7,27,7723.83
2013,7,28,6279.86
2013,7,29,6178.57
2013,7,30,6506.17
2013,7,31,9667.87
2013,8,1,2565.96
2013,8,2,1133.99
2013,8,3,695.41
2013,8,4,5614.27
2013,8,5,15214.17
2013,8,6,19405.23
2013,8,7,10635.25
2013,8,8,6507.39
2013,8,9,4844.21
2013,8,10,2683.11
2013,8,11,1746.12
2013,8,12,2295.08
2013,8,13,2203.53
2013,8,14,940.85
2013,8,15,446.06
2013,8,16,631.95
2013,8,17,724.43
2013,8,18,906.99
2013,8,19,779.11
2013,8,20,823.25
2013,8,21,500.35
2013,8,22,224.15
2013,8,23,123.06
2013,8,24,30.83
2013,8,25,20.99
2013,8,26,191.81
2013,8,27,360.50
2013,8,28,513.19
2013,8,29,307.66
2013,8,30,114.50
2013,8,31,109.53
2013,9,1,43.18
2013,9,2,10.25
2013,9,3,56.37
2013,9,4,36.50
2013,9,5,0.00
2013,9,6,13.26
2013,9,7,0.00
2013,9,8,0.00
2013,9,9,35.35
2013,9,10,88.54
2013,9,11,40.37
2013,9,12,0.00
2013,9,13,0.00
2013,9,14,8.91
2013,9,15,5.31
2013,9,16,12.40
2013,9,17,35.72
2013,9,18,0.00
2013,9,19,15.85
2013,9,20,0.00
2013,9,21,0.00
2013,9,22,0.00
2013,9,23,19.31
2013,9,24,53.82
2013,9,25,0.00
2013,9,26,0.00
2013,9,27,0.00
2013,9,28,0.00
2013,9,29,0.00
2013,9,30,19.13
2013,10,1,25.32
2013,10,2,14.39
2013,10,3,6.87
2013,10,4,0.00
2013,10,5,1170.44
2013,10,6,12430.62
2013,10,7,51921.55
2013,10,8,41291.03
2013,10,9,26672.52
2013,10,10,20551.20
2013,10,11,13976.77
2013,10,12,8660.86
2013,10,13,7342.09
2013,10,14,4618.88
2013,10,15,4019.23
2013,10,16,4079.66
2013,10,17,4109.21
2013,10,18,3754.02
2013,10,19,2761.40
2013,10,20,2550.45
2013,10,21,2309.98
2013,10,22,3006.35
2013,10,23,2931.09
2013,10,24,3002.73
2013,10,25,2307.17
2013,10,26,2269.07
2013,10,27,1678.30
2013,10,28,1533.25
2013,10,29,2010.93
2013,10,30,2053.95
2013,10,31,2051.06
2013,11,1,7389.18
2013,11,2,18513.21
2013,11,3,34197.20
2013,11,4,22545.16
2013,11,5,19956.93
2013,11,6,12377.69
2013,11,7,9410.74
2013,11,8,7059.34
2013,11,9,6740.79
2013,11,10,5354.76
2013,11,11,3500.95
2013,11,12,3964.62
2013,11,13,5026.24
2013,11,14,5636.02
2013,11,15,4298.50
2013,11,16,3407.00
2013,11,17,3670.27
2013,11,18,5480.32
2013,11,19,10259.45
2013,11,20,28524.58
2013,11,21,30540.55
2013,11,22,17503.75
2013,11,23,18110.75
2013,11,24,15404.59
2013,11,25,17646.63
2013,11,26,20910.85
2013,11,27,15369.36
2013,11,28,11030.37
2013,11,29,10306.43
2013,11,30,9700.17
2013,12,1,8676.64
2013,12,2,7461.03
2013,12,3,7466.25
2013,12,4,7317.60
2013,12,5,6987.65
2013,12,6,3794.63
2013,12,7,5285.77
2013,12,8,5798.77
2013,12,9,6094.16
2013,12,10,4726.78
2013,12,11,4188.41
2013,12,12,6181.21
2013,12,13,5108.44
2013,12,14,4467.32
2013,12,15,5200.87
2013,12,16,5293.08
2013,12,17,6265.18
2013,12,18,7882.61
2013,12,19,7152.06
2013,12,20,7305.07
2013,12,21,50569.41
2013,12,22,434589.39
2013,12,23,698961.02
2013,12,24,873426.03
2013,12,25,702484.08
2013,12,26,484494.56
2013,12,27,305449.56
2013,12,28,225363.49
2013,12,29,180723.35
2013,12,30,115130.76
2013,12,31,80501.50
2014,1,1,59066.11
2014,1,2,43685.98
2014,1,3,36801.33
2014,1,4,27127.59
2014,1,5,19384.68
2014,1,6,20561.48
2014,1,7,33649.89
2014,1,8,40680.75
2014,1,9,41629.52
2014,1,10,39679.64
2014,1,11,36226.14
2014,1,12,83533.29
2014,1,13,196639.11
2014,1,14,300243.26
2014,1,15,342664.36
2014,1,16,314323.28
2014,1,17,263603.40
2014,1,18,170472.21
2014,1,19,131505.67
2014,1,20,97938.46
2014,1,21,65813.51
2014,1,22,51612.87
2014,1,23,47120.97
2014,1,24,35314.30
2014,1,25,31761.88
2014,1,26,24726.76
2014,1,27,22302.95
2014,1,28,30261.64
2014,1,29,37776.53
2014,1,30,32575.12
2014,1,31,25665.51
2014,2,1,23298.21
2014,2,2,26431.54
2014,2,3,35820.74
2014,2,4,55258.14
2014,2,5,83246.06
2014,2,6,72088.23
2014,2,7,69512.76
2014,2,8,54500.02
2014,2,9,49747.63
2014,2,10,45176.33
2014,2,11,39718.02
2014,2,12,33868.13
2014,2,13,28063.18
2014,2,14,21899.76
2014,2,15,17778.92
2014,2,16,15377.68
2014,2,17,13411.37
2014,2,18,12510.40
2014,2,19,16061.74
2014,2,20,19255.25
2014,2,21,21019.47
2014,2,22,101620.79
2014,2,23,167717.37
2014,2,24,183008.44
2014,2,25,198172.29
2014,2,26,201475.16
2014,2,27,162733.70
2014,2,28,149913.67
2014,3,1,113031.60
2014,3,2,85992.10
2014,3,3,67345.63
2014,3,4,52128.12
2014,3,5,44091.62
2014,3,6,30389.84
2014,3,7,27391.81
2014,3,8,24892.64
2014,3,9,20380.92
2014,3,10,25067.33
2014,3,11,74194.73
2014,3,12,139082.70
2014,3,13,150929.00
2014,3,14,166024.34
2014,3,15,186416.52
2014,3,16,282806.54
2014,3,17,242219.55
2014,3,18,202218.92
2014,3,19,172211.72
2014,3,20,189888.20
2014,3,21,185195.68
2014,3,22,183199.28
2014,3,23,178266.99
2014,3,24,153057.51
2014,3,25,120195.17
2014,3,26,95932.52
2014,3,27,82076.36
2014,3,28,69707.72
2014,3,29,68214.57
2014,3,30,64119.75
2014,3,31,63533.87
2014,4,1,65143.88
2014,4,2,59338.17
2014,4,3,77250.50
2014,4,4,451242.39
2014,4,5,607607.67
2014,4,6,582566.19
2014,4,7,454458.82
2014,4,8,442682.65
2014,4,9,478079.65
2014,4,10,382516.56
2014,4,11,284198.64
2014,4,12,212790.56
2014,4,13,151384.06
2014,4,14,120579.69
2014,4,15,94704.34
2014,4,16,91439.14
2014,4,17,66262.94
2014,4,18,79041.39
2014,4,19,53967.45
2014,4,20,44710.61
2014,4,21,38724.99
2014,4,22,31939.99
2014,4,23,28853.89
2014,4,24,20042.31
2014,4,25,24199.04
2014,4,26,23604.52
2014,4,27,18205.53
2014,4,28,19788.25
2014,4,29,32464.47
2014,4,30,67915.80
2014,5,1,69191.49
2014,5,2,53189.44
2014,5,3,54388.59
2014,5,4,35108.30
2014,5,5,41451.65
2014,5,6,40204.02
2014,5,7,29855.76
2014,5,8,22056.33
2014,5,9,17092.73
2014,5,10,16294.17
2014,5,11,18116.37
2014,5,12,23237.50
2014,5,13,68504.00
2014,5,14,84291.73
2014,5,15,190344.49
2014,5,16,432579.94
2014,5,17,410312.88
2014,5,18,300116.04
2014,5,19,242939.66
2014,5,20,175889.90
2014,5,21,132857.64
2014,5,22,213321.46
2014,5,23,173125.52
2014,5,24,95859.61
2014,5,25,63721.44
2014,5,26,50216.86
2014,5,27,37274.01
2014,5,28,20639.28
2014,5,29,21102.66
2014,5,30,42833.23
2014,5,31,52002.37
2014,6,1,28090.56
2014,6,2,21818.52
2014,6,3,14918.21
2014,6,4,10177.74
2014,6,5,15153.57
2014,6,6,26548.73
2014,6,7,30087.94
2014,6,8,18418.77
2014,6,9,24172.13
2014,6,10,89709.99
2014,6,11,152939.10
2014,6,12,133151.60
2014,6,13,87510.44
2014,6,14,61224.72
2014,6,15,47345.07
2014,6,16,46976.62
2014,6,17,46391.40
2014,6,18,32994.95
2014,6,19,31271.59
2014,6,20,44769.00
2014,6,21,101041.45
2014,6,22,94389.46
2014,6,23,100618.68
2014,6,24,121263.09
2014,6,25,326764.09
2014,6,26,566742.18
2014,6,27,550419.87
2014,6,28,356661.20
2014,6,29,214910.51
2014,6,30,155448.06
2014,7,1,92982.44
2014,7,2,77837.67
2014,7,3,65816.44
2014,7,4,51278.92
2014,7,5,32203.00
2014,7,6,20513.03
2014,7,7,22178.25
2014,7,8,19342.35
2014,7,9,65455.66
2014,7,10,83636.54
2014,7,11,45784.16
2014,7,12,25129.23
2014,7,13,19331.83
2014,7,14,13985.58
2014,7,15,7278.06
2014,7,16,3834.81
2014,7,17,3643.87
2014,7,18,2508.03
2014,7,19,2245.56
2014,7,20,2252.68
2014,7,21,1319.84
2014,7,22,609.39
2014,7,23,1022.79
2014,7,24,1321.19
2014,7,25,2110.78
2014,7,26,1885.47
2014,7,27,1237.18
2014,7,28,925.39
2014,7,29,433.34
2014,7,30,2806.95
2014,7,31,1315.28
2014,8,1,978.38
2014,8,2,443.51
2014,8,3,58.82
2014,8,4,288.14
2014,8,5,656.17
2014,8,6,511.58
2014,8,7,154.04
2014,8,8,185.16
2014,8,9,16.05
2014,8,10,0.00
2014,8,11,271.41
2014,8,12,393.90
2014,8,13,0.00
2014,8,14,1365.19
2014,8,15,642.96
2014,8,16,28.62
2014,8,17,64.74
2014,8,18,215.67
2014,8,19,443.22
2014,8,20,91.99
2014,8,21,17.13
2014,8,22,12.65
2014,8,23,42.03
2014,8,24,294.57
2014,8,25,6096.00
2014,8,26,5402.03
2014,8,27,2455.38
2014,8,28,768.10
2014,8,29,631.09
2014,8,30,479.58
2014,8,31,594.20
2014,9,1,974.47
2014,9,2,512.19
2014,9,3,547.93
2014,9,4,160.96
2014,9,5,63.42
2014,9,6,93.46
2014,9,7,115.86
2014,9,8,87.34
2014,9,9,52.72
2014,9,10,281.16
2014,9,11,5277.99
2014,9,12,37814.21
2014,9,13,51863.24
2014,9,14,37781.34
2014,9,15,22730.28
2014,9,16,14871.24
2014,9,17,9486.58
2014,9,18,7457.15
2014,9,19,6400.23
2014,9,20,5500.33
2014,9,21,7174.91
2014,9,22,5549.28
2014,9,23,7151.82
2014,9,24,10023.60
2014,9,25,9371.59
2014,9,26,6386.77
2014,9,27,3854.43
2014,9,28,2943.08
2014,9,29,3100.30
2014,9,30,1589.73
2014,10,1,974.52
2014,10,2,640.51
2014,10,3,1227.57
2014,10,4,2528.53
2014,10,5,3724.91
2014,10,6,4414.10
2014,10,7,4540.84
2014,10,8,5076.64
2014,10,9,8164.45
2014,10,10,9010.23
2014,10,11,6096.86
2014,10,12,4273.18
2014,10,13,4048.99
2014,10,14,3761.60
2014,10,15,4286.39
2014,10,16,4294.71
2014,10,17,5239.82
2014,10,18,5628.09
2014,10,19,6149.95
2014,10,20,6840.94
2014,10,21,6726.11
2014,10,22,5121.51
2014,10,23,3665.43
2014,10,24,4000.88
2014,10,25,3842.49
2014,10,26,2866.89
2014,10,27,2536.61
2014,10,28,2681.69
2014,10,29,2390.52
2014,10,30,2972.00
2014,10,31,4656.05
2014,11,1,4740.28
2014,11,2,3419.72
2014,11,3,2549.37
2014,11,4,1985.25
2014,11,5,1714.19
2014,11,6,1585.28
2014,11,7,2406.91
2014,11,8,3256.88
2014,11,9,3248.19
2014,11,10,3534.90
2014,11,11,4345.60
2014,11,12,4670.26
2014,11,13,4190.05
2014,11,14,3975.78
2014,11,15,3058.17
2014,11,16,2035.60
2014,11,17,2310.81
2014,11,18,1244.23
2014,11,19,1648.99
2014,11,20,3730.04
2014,11,21,1693.42
2014,11,22,1007.96
2014,11,23,1087.62
2014,11,24,6500.05
2014,11,25,84247.69
2014,11,26,166787.67
2014,11,27,128496.38
2014,11,28,92401.13
2014,11,29,65305.84
2014,11,30,39528.77
2014,12,1,28621.62
2014,12,2,28772.42
2014,12,3,27697.15
2014,12,4,22071.99
2014,12,5,22000.79
2014,12,6,17169.06
2014,12,7,13516.57
2014,12,8,37152.90
2014,12,9,57774.89
2014,12,10,42096.20
2014,12,11,23307.02
2014,12,12,17466.56
2014,12,13,18224.51
2014,12,14,18446.17
2014,12,15,14973.02
2014,12,16,14595.02
2014,12,17,18473.82
2014,12,18,19351.65
2014,12,19,26475.82
2014,12,20,26200.58
2014,12,21,23442.07
2014,12,22,18384.27
2014,12,23,13055.15
2014,12,24,12978.08
2014,12,25,40728.08
2014,12,26,83813.67
2014,12,27,90620.03
2014,12,28,80387.00
2014,12,29,55616.69
2014,12,30,53940.05
2014,12,31,48829.65
2015,1,1,40096.62
2015,1,2,24896.31
2015,1,3,29226.74
2015,1,4,80322.17
2015,1,5,197399.18
2015,1,6,163783.28
2015,1,7,83869.45
2015,1,8,49299.03
2015,1,9,40711.99
2015,1,10,30718.74
2015,1,11,29451.52
2015,1,12,27980.78
2015,1,13,30363.11
2015,1,14,32466.73
2015,1,15,28685.91
2015,1,16,23707.28
2015,1,17,19740.16
2015,1,18,16470.32
2015,1,19,19337.70
2015,1,20,26595.70
2015,1,21,44894.10
2015,1,22,69475.78
2015,1,23,60606.47
2015,1,24,50368.79
2015,1,25,30119.01
2015,1,26,20081.46
2015,1,27,14926.04
2015,1,28,13380.79
2015,1,29,14862.92
2015,1,30,10344.59
2015,1,31,9547.99
2015,2,1,8727.65
2015,2,2,7670.98
2015,2,3,7938.76
2015,2,4,8651.08
2015,2,5,11922.63
2015,2,6,15838.13
2015,2,7,12345.40
2015,2,8,9352.51
2015,2,9,10851.03
2015,2,10,20262.02
2015,2,11,56133.40
2015,2,12,56056.83
2015,2,13,38901.47
2015,2,14,21003.33
2015,2,15,17222.64
2015,2,16,16195.65
2015,2,17,15178.53
2015,2,18,13035.33
2015,2,19,11978.41
2015,2,20,13736.03
2015,2,21,12240.44
2015,2,22,8881.05
2015,2,23,7918.74
2015,2,24,8961.79
2015,2,25,9507.38
2015,2,26,8416.21
2015,2,27,8174.83
2015,2,28,9731.48
2015,3,1,9952.65
2015,3,2,10229.12
2015,3,3,9947.03
2015,3,4,10319.64
2015,3,5,9939.44
2015,3,6,10588.52
2015,3,7,10050.52
2015,3,8,8417.26
2015,3,9,8282.13
2015,3,10,17269.61
2015,3,11,66155.29
2015,3,12,78916.61
2015,3,13,79385.54
2015,3,14,141770.66
2015,3,15,223168.10
2015,3,16,261898.75
2015,3,17,277515.42
2015,3,18,247407.10
2015,3,19,203324.77
2015,3,20,159066.29
2015,3,21,117225.52
2015,3,22,91884.42
2015,3,23,72172.88
2015,3,24,50930.28
2015,3,25,52187.82
2015,3,26,73124.60
2015,3,27,329406.39
2015,3,28,333364.94
2015,3,29,228367.88
2015,3,30,180713.15
2015,3,31,113364.58
2015,4,1,89270.01
2015,4,2,78077.44
2015,4,3,66740.02
2015,4,4,80050.60
2015,4,5,98622.28
2015,4,6,98446.12
2015,4,7,75351.71
2015,4,8,118403.05
2015,4,9,177405.79
2015,4,10,412198.37
2015,4,11,385100.14
2015,4,12,276945.37
2015,4,13,194300.19
2015,4,14,142759.89
2015,4,15,107337.21
2015,4,16,74812.24
2015,4,17,42580.38
2015,4,18,36397.64
2015,4,19,37384.84
2015,4,20,66901.01
2015,4,21,281404.66
2015,4,22,191138.40
2015,4,23,140857.93
2015,4,24,93756.05
2015,4,25,63078.97
2015,4,26,53176.23
2015,4,27,48402.81
2015,4,28,43705.55
2015,4,29,35867.96
2015,4,30,30373.21
2015,5,1,22346.01
2015,5,2,21933.02
2015,5,3,19279.96
2015,5,4,17047.47
2015,5,5,14981.83
2015,5,6,16297.10
2015,5,7,16523.17
2015,5,8,20623.13
2015,5,9,14202.35
2015,5,10,12221.11
2015,5,11,17380.85
2015,5,12,49350.04
2015,5,13,72512.22
2015,5,14,40576.88
2015,5,15,38995.90
2015,5,16,30514.13
2015,5,17,34402.22
2015,5,18,43273.49
2015,5,19,64604.17
2015,5,20,45519.74
2015,5,21,33960.13
2015,5,22,27294.44
2015,5,23,24625.97
2015,5,24,18311.85
2015,5,25,15670.29
2015,5,26,11032.81
2015,5,27,8446.54
2015,5,28,62551.49
2015,5,29,122667.43
2015,5,30,47470.58
2015,5,31,208617.52
2015,6,1,1089372.67
2015,6,2,1091547.67
2015,6,3,806081.70
2015,6,4,532437.57
2015,6,5,509943.80
2015,6,6,282377.17
2015,6,7,176104.22
2015,6,8,158347.74
2015,6,9,263552.02
2015,6,10,553120.89
2015,6,11,457298.47
2015,6,12,364424.17
2015,6,13,305108.26
2015,6,14,577586.60
2015,6,15,709539.38
2015,6,16,804716.52
2015,6,17,836562.32
2015,6,18,1054540.34
2015,6,19,865702.45
2015,6,20,438999.34
2015,6,21,325531.02
2015,6,22,244145.82
2015,6,23,174102.92
2015,6,24,123880.93
2015,6,25,80105.64
2015,6,26,61790.61
2015,6,27,207684.56
2015,6,28,595605.60
2015,6,29,520302.58
2015,6,30,527007.82
2015,7,1,398383.40
2015,7,2,302598.08
2015,7,3,230161.22
2015,7,4,178917.78
2015,7,5,125401.47
2015,7,6,86155.40
2015,7,7,64982.90
2015,7,8,46390.34
2015,7,9,104241.07
2015,7,10,291961.90
2015,7,11,326452.26
2015,7,12,225783.22
2015,7,13,208873.60
2015,7,14,174614.99
2015,7,15,204871.01
2015,7,16,163704.99
2015,7,17,114127.67
2015,7,18,101455.65
2015,7,19,126954.02
2015,7,20,127643.34
2015,7,21,109244.31
2015,7,22,74865.09
2015,7,23,54130.39
2015,7,24,30559.15
2015,7,25,16732.59
2015,7,26,12717.77
2015,7,27,12702.84
2015,7,28,9564.38
2015,7,29,6388.49
2015,7,30,5724.98
2015,7,31,5546.87
2015,8,1,4661.94
2015,8,2,5003.97
2015,8,3,4980.00
2015,8,4,4099.96
2015,8,5,3151.67
2015,8,6,1089.21
2015,8,7,185.94
2015,8,8,334.69
2015,8,9,226.06
2015,8,10,142.06
2015,8,11,49.67
2015,8,12,54.07
2015,8,13,37.92
2015,8,14,70.39
2015,8,15,49.91
2015,8,16,113.77
2015,8,17,144.71
2015,8,18,96.02
2015,8,19,67.89
2015,8,20,70.02
2015,8,21,51.13
2015,8,22,66.40
2015,8,23,89.50
2015,8,24,14.56
2015,8,25,0.00
2015,8,26,0.00
2015,8,27,139.94
2015,8,28,56.27
2015,8,29,97.62
2015,8,30,76.11
2015,8,31,149.90
2015,9,1,133.00
2015,9,2,78.66
2015,9,3,81.52
2015,9,4,74.47
2015,9,5,58.33
2015,9,6,134.07
2015,9,7,232.42
2015,9,8,387.54
2015,9,9,444.79
2015,9,10,59.01
2015,9,11,10.57
2015,9,12,0.00
2015,9,13,36.31
2015,9,14,22.86
2015,9,15,27.67
2015,9,16,38.46
2015,9,17,60.80
2015,9,18,65.37
2015,9,19,74.67
2015,9,20,14.34
2015,9,21,30.13
2015,9,22,55.78
2015,9,23,78.53
2015,9,24,101.78
2015,9,25,95.91
2015,9,26,80.83
2015,9,27,50.35
2015,9,28,193.77
2015,9,29,98.65
2015,9,30,19.33
2015,10,1,15.80
2015,10,2,0.00
2015,10,3,7.80
2015,10,4,10.94
2015,10,5,6.17
2015,10,6,7.61
2015,10,7,7.88
2015,10,8,28.97
2015,10,9,0.00
2015,10,10,6.36
2015,10,11,8.34
2015,10,12,12.46
2015,10,13,0.00
2015,10,14,0.00
2015,10,15,0.00
2015,10,16,0.00
2015,10,17,0.00
2015,10,18,0.00
2015,10,19,12.87
2015,10,20,24.76
2015,10,21,0.00
2015,10,22,0.00
2015,10,23,0.00
2015,10,24,0.00
2015,10,25,7.98
2015,10,26,4.83
2015,10,27,0.00
2015,10,28,37.48
2015,10,29,20.14
2015,10,30,0.00
2015,10,31,0.00
2015,11,1,76.82
2015,11,2,41.10
2015,11,3,0.00
2015,11,4,22.73
2015,11,5,19.30
2015,11,6,0.00
2015,11,7,0.00
2015,11,8,97.47
2015,11,9,151.39
2015,11,10,276.85
2015,11,11,231.45
2015,11,12,418.76
2015,11,13,224.76
2015,11,14,320.24
2015,11,15,413.66
2015,11,16,723.70
2015,11,17,364.00
2015,11,18,509.71
2015,11,19,673.79
2015,11,20,313.19
2015,11,21,166.57
2015,11,22,713.71
2015,11,23,793.31
2015,11,24,1653.16
2015,11,25,2663.06
2015,11,26,2825.62
2015,11,27,2443.06
2015,11,28,3211.13
2015,11,29,4778.15
2015,11,30,4418.51
2015,12,1,16521.70
2015,12,2,13933.30
2015,12,3,10628.96
2015,12,4,8278.95
2015,12,5,7553.79
2015,12,6,7372.50
2015,12,7,8693.89
2015,12,8,7182.40
2015,12,9,5304.78
2015,12,10,4190.29
2015,12,11,4150.49
2015,12,12,4339.88
2015,12,13,4201.86
2015,12,14,2883.16
2015,12,15,4141.80
2015,12,16,3441.13
2015,12,17,2134.39
2015,12,18,5565.95
2015,12,19,5266.78
2015,12,20,3892.35
2015,12,21,3454.36
2015,12,22,9359.31
2015,12,23,11097.65
2015,12,24,24262.65
2015,12,25,49708.22
2015,12,26,62571.07
2015,12,27,105329.80
2015,12,28,277698.10
2015,12,29,710300.88
2015,12,30,662348.07
2015,12,31,519568.61
2016,1,1,407459.36
2016,1,2,292529.22
2016,1,3,215807.18
2016,1,4,161972.82
2016,1,5,105736.91
2016,1,6,65617.05
2016,1,7,50367.57
2016,1,8,34623.88
2016,1,9,35336.81
2016,1,10,59418.90
2016,1,11,210429.62
2016,1,12,238663.05
2016,1,13,167803.00
2016,1,14,92972.90
2016,1,15,78622.04
2016,1,16,129102.64
2016,1,17,211322.62
2016,1,18,151598.13
2016,1,19,109428.29
2016,1,20,84999.77
2016,1,21,57457.73
2016,1,22,48026.20
2016,1,23,58908.30
2016,1,24,53216.85
2016,1,25,49410.63
2016,1,26,30138.83
2016,1,27,27633.54
2016,1,28,33762.69
2016,1,29,27954.53
2016,1,30,21463.77
2016,1,31,20934.09
2016,2,1,21868.27
2016,2,2,22733.54
2016,2,3,33130.25
2016,2,4,79856.58
2016,2,5,98864.00
2016,2,6,85757.96
2016,2,7,74446.24
2016,2,8,45532.57
2016,2,9,39262.58
2016,2,10,36999.99
2016,2,11,32196.88
2016,2,12,32410.22
2016,2,13,19520.22
2016,2,14,15340.00
2016,2,15,17453.84
2016,2,16,18772.05
2016,2,17,15892.93
2016,2,18,17747.43
2016,2,19,21099.23
2016,2,20,18864.53
2016,2,21,15438.84
2016,2,22,16163.52
2016,2,23,12775.26
2016,2,24,14261.55
2016,2,25,130911.03
2016,2,26,281667.25
2016,2,27,266827.98
2016,2,28,213986.93
2016,2,29,159063.73
2016,3,1,145177.72
2016,3,2,160827.83
2016,3,3,164494.26
2016,3,4,143014.34
2016,3,5,125602.09
2016,3,6,121189.45
2016,3,7,127136.33
2016,3,8,125965.65
2016,3,9,112127.35
