Year,Month,Day,Sediment(mg/L)
2004,9,7,69.7760
2004,9,8,78.8860
2004,9,9,64.2180
2004,9,10,60.5350
2004,9,11,52.2340
2004,9,12,58.5070
2004,9,13,40.0940
2004,9,13,50.8370
2004,9,14,46.1480
2004,9,15,47.1480
2004,9,16,52.2110
2004,9,17,73.2770
2004,9,18,36.9070
2004,9,19,36.6420
2004,9,20,25.8470
2004,9,20,27.3270
2004,9,21,27.9150
2004,9,22,29.5210
2004,9,23,33.9900
2004,9,24,42.5290
2004,9,25,29.5400
2004,9,26,59.0320
2004,9,27,42.4000
2004,9,27,30.7980
2004,9,28,37.4840
2004,9,29,32.8990
2004,9,30,38.4290
2004,10,2,32.2530
2004,10,3,27.1980
2004,10,4,27.1570
2004,10,4,21.1470
2004,10,5,22.0560
2004,10,6,21.9260
2004,10,7,21.0210
2004,10,8,39.0060
2004,10,9,23.9050
2004,10,10,23.1230
2004,10,11,24.0170
2004,10,11,30.1790
2004,10,12,31.3250
2004,10,13,27.6340
2004,10,14,28.5230
2004,10,15,29.3470
2004,10,16,32.9090
2004,10,17,19.9820
2004,10,18,18.1540
2004,10,18,13.8480
2004,10,19,12.9310
2004,10,20,17.7290
2004,10,21,23.3250
2004,10,22,26.8120
2004,10,23,22.0090
2004,10,24,20.3580
2004,10,25,20.0120
2004,10,25,21.7960
2004,10,26,22.6730
2004,10,27,31.1620
2004,10,28,30.0970
2004,10,29,39.3550
2004,10,30,43.8830
2004,10,31,32.4060
2004,11,1,25.2720
2004,11,1,26.1620
2004,11,2,23.0630
2004,11,3,22.8830
2004,11,4,31.0720
2004,11,5,36.7220
2004,11,6,42.5680
2004,11,7,33.4260
2004,11,8,32.0050
2004,11,8,38.5580
2004,11,9,34.5580
2004,11,10,38.5170
2004,11,11,38.6920
2004,11,12,33.7190
2004,11,13,22.1780
2004,11,14,14.9640
2004,11,15,12.7820
2004,11,15,14.3930
2004,11,16,13.9520
2004,11,17,17.7690
2004,11,18,18.2400
2004,11,19,26.9050
2004,11,20,26.2090
2004,11,21,52.3450
2004,11,22,50.7090
2004,11,22,71.0400
2004,11,23,55.6710
2004,11,24,109.3100
2004,11,25,187.4900
2004,11,26,386.5800
2004,11,26,440.8100
2004,11,26,422.0100
2004,11,27,321.0000
2004,11,27,257.5100
2004,11,27,197.0200
2004,11,28,172.4300
2004,11,28,142.5600
2004,11,28,113.1100
2004,11,29,105.7400
2004,11,29,130.6200
2004,11,30,97.2720
2004,12,1,111.3300
2004,12,2,106.1400
2004,12,24,26.8080
2004,12,25,20.7510
2004,12,26,18.5750
2004,12,27,18.7260
2004,12,28,16.5330
2004,12,29,15.8370
2005,1,23,25.0850
2005,1,24,18.6070
2005,1,25,14.9900
2005,1,26,11.0890
2005,1,27,10.2220
2005,1,28,12.3680
2005,1,29,8.7193
2005,1,30,7.5890
2005,1,31,7.2202
2005,2,1,8.6956
2005,2,2,7.0588
2005,2,3,4.5639
2005,2,4,6.1843
2005,2,5,5.4536
2005,2,6,4.5558
2005,2,7,3.6939
2005,2,7,6.0473
2005,2,7,12.6240
2005,2,8,76.3840
2005,2,8,165.4000
2005,2,8,210.7100
2005,2,9,240.4700
2005,2,9,208.1500
2005,2,9,169.5000
2005,2,10,148.1400
2005,2,11,111.2300
2005,2,12,74.6040
2005,2,13,64.9060
2005,2,14,63.8290
2005,2,14,110.8000
2005,2,14,199.0100
2005,2,15,213.4000
2005,2,15,248.4800
2005,2,15,233.8000
2005,2,16,203.9500
2005,2,16,176.6600
2005,2,16,158.6000
2005,2,17,163.9400
2005,2,17,132.9800
2005,2,17,128.8900
2005,2,18,109.6600
2005,2,18,95.0790
2005,2,18,87.5830
2005,2,19,71.0680
2005,2,20,56.3100
2005,2,21,69.0210
2005,2,21,97.3150
2005,2,22,100.3000
2005,2,23,95.3880
2005,2,24,83.9310
2005,2,25,75.9200
2005,2,26,50.5410
2005,2,27,40.0000
2005,2,28,39.3250
2005,2,28,36.5210
2005,3,1,38.1030
2005,3,2,31.8880
2005,3,3,23.0760
2005,3,4,16.9490
2005,3,5,19.3980
2005,3,6,65.0570
2005,3,7,65.5610
2005,3,7,84.7130
2005,3,8,76.9740
2005,3,9,60.0260
2005,3,10,67.3530
2005,3,11,46.4890
2005,3,12,48.8370
2005,3,13,34.5600
2005,3,14,31.4090
2005,3,14,30.9090
2005,3,15,27.1850
2005,3,16,22.4530
2005,3,17,21.3250
2005,3,18,24.5390
2005,3,19,20.2360
2005,3,20,21.7390
2005,3,21,16.7560
2005,3,21,21.4690
2005,3,22,26.2770
2005,3,23,82.2960
2005,3,24,31.9940
2005,3,25,29.7310
2005,3,26,24.0870
2005,3,27,42.8570
2005,3,28,55.9120
2005,3,29,33.1450
2005,3,29,41.5560
2005,3,30,41.4650
2005,3,31,123.4500
2005,4,1,40.0000
2005,4,2,36.4050
2005,4,3,90.9090
2005,4,4,85.7900
2005,4,4,61.4950
2005,4,5,41.6890
2005,4,6,35.5700
2005,4,7,47.3130
2005,4,8,50.9060
2005,4,9,39.3370
2005,4,10,42.0710
2005,4,11,36.8480
2005,4,11,59.1990
2005,4,12,48.2480
2005,4,13,78.7450
2005,4,14,35.9160
2005,4,15,28.9430
2005,4,16,28.3950
2005,4,17,27.0560
2005,4,18,24.9840
2005,4,18,23.0240
2005,4,19,38.0840
2005,4,20,32.3970
2005,4,21,33.6250
2005,4,22,28.7870
2005,4,23,30.5980
2005,4,23,81.4260
2005,4,24,216.6800
2005,4,24,202.3100
2005,4,24,190.0200
2005,4,25,273.2100
2005,4,25,282.5700
2005,4,25,227.5800
2005,4,26,155.1700
2005,4,26,165.5900
2005,4,26,198.7600
2005,4,27,182.5900
2005,4,27,176.0300
2005,4,27,154.3400
2005,4,28,122.9800
2005,4,28,109.6800
2005,4,28,104.0000
2005,4,29,89.7690
2005,4,29,87.6620
2005,4,30,72.0570
2005,5,1,63.8590
2005,5,2,46.0390
2005,5,2,67.2640
2005,5,3,43.1940
2005,5,4,31.8260
2005,5,5,29.6860
2005,5,6,29.5960
2005,5,7,31.3310
2005,5,8,32.8890
2005,5,9,43.2930
2005,5,9,36.4720
2005,5,10,35.7140
2005,5,11,65.8000
2005,5,12,37.7600
2005,5,13,18.9630
2005,5,14,24.4370
2005,5,15,23.9780
2005,5,16,17.0620
2005,5,16,18.8550
2005,5,17,22.4030
2005,5,18,22.0070
2005,5,19,22.4130
2005,5,20,50.6520
2005,5,21,27.4790
2005,5,22,31.4270
2005,5,23,28.9230
2005,5,24,19.7600
2005,5,27,60.6060
2005,5,28,36.0870
2005,5,29,45.2960
2005,5,30,47.9450
2005,5,31,39.6130
2005,5,31,36.5230
2005,6,1,33.5730
2005,6,2,37.2030
2005,6,3,38.7870
2005,6,4,35.3600
2005,6,5,30.2000
2005,6,6,31.2710
2005,6,6,38.7730
2005,6,7,46.0130
2005,6,8,33.8980
2005,6,9,32.1180
2005,6,10,31.0980
2005,6,11,33.9350
2005,6,12,33.0340
2005,6,13,40.9580
2005,6,13,30.6550
2005,6,14,42.8570
2005,6,15,45.0980
2005,6,16,40.2570
2005,6,17,51.6460
2005,6,18,37.9650
2005,6,19,36.4860
2005,6,20,42.4140
2005,6,20,37.8150
2005,6,21,40.3360
2005,6,22,46.1800
2005,6,23,51.4120
2005,6,24,35.7140
2005,6,25,39.3790
2005,6,26,25.9820
2005,6,27,25.9000
2005,6,27,-999.0000
2005,6,28,-999.0000
2005,6,29,173.8700
2005,6,29,21.1860
2005,6,30,30.3590
2005,7,1,24.0170
2005,7,2,32.0680
2005,7,3,39.1350
2005,7,4,31.6410
2005,7,5,33.5190
2005,7,5,34.3410
2005,7,6,41.4030
2005,7,7,43.5560
2005,7,8,23.3870
2005,7,9,35.4260
2005,7,10,33.1120
2005,7,11,28.8180
2005,7,11,27.5420
2005,7,12,39.3840
2005,7,13,35.8830
2005,7,14,40.6000
2005,7,15,28.1460
2005,7,16,29.1520
2005,7,17,41.9200
2005,7,18,39.5320
2005,7,18,38.0220
2005,7,19,38.0100
2005,7,20,34.8030
2005,7,21,68.6480
2005,7,22,39.7050
2005,7,23,38.5900
2005,7,24,35.5550
2005,7,25,58.6160
2005,7,25,38.5430
2005,7,26,27.6090
2005,7,27,31.9720
2005,7,28,60.0760
2005,7,29,40.1920
2005,7,30,44.1170
2005,7,31,39.6870
2005,8,1,42.2530
2005,8,1,47.4260
2005,8,2,55.6400
2005,8,3,38.4610
2005,8,4,31.5980
2005,8,5,18.1050
2005,8,6,20.7350
2005,8,7,22.1690
2005,8,8,22.0030
2005,8,8,35.0870
2005,8,9,25.3570
2005,8,10,34.9740
2005,8,11,52.6310
2005,8,13,-999.0000
2005,8,14,-999.0000
2005,8,15,23.2680
2005,8,15,53.0740
2005,8,16,38.0950
2005,8,17,44.3080
2005,8,18,34.0660
2005,8,19,46.2660
2005,8,20,33.5510
2005,8,21,25.1570
2005,8,22,29.2290
2005,8,22,28.9780
2005,8,23,38.1640
2005,8,24,33.9800
2005,8,25,42.4610
2005,8,26,33.1750
2005,8,27,26.9020
2005,8,28,30.4010
2005,8,29,22.5000
2005,8,29,27.2400
2005,8,30,38.6260
2005,8,31,25.6410
2005,9,1,34.2940
2005,9,2,33.7620
2005,9,3,37.4080
2005,9,4,43.6990
2005,9,5,38.4920
2005,9,5,46.7090
2005,9,6,24.4840
2005,9,7,24.9820
2005,9,8,33.1320
2005,9,12,25.4540
2005,9,12,27.2960
2005,9,13,27.0590
2005,9,14,33.1590
2005,9,15,33.8520
2005,9,16,27.8350
2005,9,17,23.4960
2005,9,18,28.4210
2005,9,19,25.5050
2005,9,20,27.2370
2005,9,21,23.0490
2005,9,22,27.5220
2005,9,23,38.7160
2005,9,24,49.6770
2005,9,25,42.7480
2005,9,26,41.5600
2005,9,26,47.7980
2005,9,27,98.3220
2005,9,27,110.7000
2005,9,28,90.9790
2005,9,28,89.6290
2005,9,28,88.2830
2005,9,29,73.6840
2005,9,29,77.0530
2005,9,29,66.4000
2005,9,30,55.3570
2005,10,3,35.3490
2005,10,3,43.6800
2005,10,4,39.3220
2005,10,5,38.6550
2005,10,6,41.9700
2005,10,7,39.0270
2005,10,8,38.5910
2005,10,9,36.9770
2005,10,10,26.6360
2005,10,17,25.8280
2005,10,18,24.7170
2005,10,19,18.9680
2005,10,22,-999.0000
2005,10,24,15.2720
2005,10,24,21.1760
2005,10,25,15.7330
2005,10,26,19.2170
2005,10,27,25.1290
2005,10,28,20.2700
2005,10,30,14.8880
2005,10,31,16.3040
2005,10,31,21.0590
2005,11,1,21.9020
2005,11,2,25.8820
2005,11,3,26.5840
2005,11,7,20.4860
2005,11,8,16.5380
2005,11,9,25.7170
2005,11,10,24.6110
2005,11,11,15.3840
2005,11,12,16.6170
2005,11,13,28.6630
2005,11,14,17.7440
2005,11,14,18.7000
2005,11,15,27.3000
2005,11,16,59.8000
2005,11,17,146.6000
2005,11,17,193.7000
2005,11,18,162.9000
2005,11,18,172.3000
2005,11,18,158.0000
2005,11,19,115.3000
2005,11,19,106.8000
2005,11,19,76.4000
2005,11,20,69.6000
2005,11,20,67.6000
2005,11,20,53.4000
2005,11,21,49.7000
2005,11,21,53.8320
2005,11,22,45.9980
2005,11,23,36.0000
2005,11,24,40.5020
2005,11,25,41.6980
2005,11,26,26.6150
2005,11,27,24.5230
2005,11,28,20.5220
2005,11,28,-999.0000
2005,11,28,-999.0000
2005,11,29,-999.0000
2005,11,29,-999.0000
2005,11,29,-999.0000
2005,11,30,-999.0000
2005,11,30,-999.0000
2005,11,30,-999.0000
2005,12,1,-999.0000
2005,12,1,-999.0000
2005,12,1,-999.0000
2005,12,2,-999.0000
2005,12,2,-999.0000
2005,12,2,-999.0000
2005,12,3,-999.0000
2005,12,3,-999.0000
2005,12,4,-999.0000
2005,12,5,-999.0000
2005,12,5,74.4680
2005,12,6,65.4760
2005,12,7,53.6330
2005,12,8,49.5490
2005,12,9,43.3520
2005,12,10,36.5080
2005,12,11,33.5700
2005,12,12,36.1570
2005,12,12,37.4930
2005,12,13,36.8660
2005,12,14,35.6060
2005,12,15,30.6180
2005,12,16,25.3340
2005,12,17,26.9390
2005,12,18,22.1820
2005,12,19,14.6970
2005,12,19,27.7770
2005,12,21,25.8730
2005,12,22,15.1110
2005,12,23,11.7540
2005,12,24,8.6730
2005,12,25,10.1890
2005,12,26,10.9610
2005,12,27,141.1100
2006,1,3,141.8400
2006,1,16,90.5390
2006,1,17,58.0950
2006,1,19,99.6520
2006,1,19,97.9380
2006,1,20,113.9300
2006,1,20,104.0100
2006,1,20,108.3100
2006,1,21,100.7500
2006,1,21,107.9400
2006,1,22,66.6940
2006,1,23,61.8710
2006,1,30,87.1900
2006,1,31,125.3300
2006,2,1,90.7380
2006,2,2,66.6660
2006,2,3,76.3990
2006,2,3,81.6320
2006,2,4,121.3300
2006,2,4,117.1300
2006,2,4,154.9300
2006,2,5,234.0300
2006,2,5,270.1000
2006,2,5,201.3400
2006,2,6,167.3800
2006,2,6,209.2000
2006,2,6,173.5000
2006,2,7,148.5000
2006,2,7,83.2000
2006,2,7,95.3000
2006,2,8,82.2000
2006,2,8,76.5000
2006,2,9,62.1090
2006,2,10,49.2490
2006,2,11,36.3720
2006,2,12,33.0330
2006,2,13,44.3560
2006,2,13,38.3040
2006,2,14,27.1540
2006,2,15,23.3590
2006,2,16,58.4290
2006,2,17,364.3000
2006,2,18,232.4200
2006,2,18,419.2300
2006,2,19,437.6800
2006,2,19,402.8700
2006,2,19,318.8300
2006,2,20,281.3400
2006,2,20,260.0600
2006,2,20,237.4200
2006,2,21,229.2300
2006,2,21,215.2500
2006,2,21,183.7400
2006,2,22,162.9700
2006,2,22,149.6700
2006,2,23,98.5660
2006,2,24,72.8470
2006,2,25,59.7930
2006,2,26,50.7400
2006,2,27,44.5340
2006,2,27,46.8000
2006,2,28,34.6000
2006,3,1,33.1000
2006,3,2,10.0000
2006,3,3,33.9000
2006,3,4,17.5000
2006,3,5,10.1000
2006,3,6,41.7000
2006,3,6,30.2870
2006,3,7,12.4620
2006,3,8,27.9330
2006,3,9,62.2740
2006,3,10,66.7660
2006,3,11,53.6660
2006,3,12,116.0500
2006,3,12,371.9000
2006,3,13,397.4000
2006,3,13,346.5900
2006,3,13,388.8200
2006,3,14,303.0600
2006,3,14,300.1100
2006,3,14,314.9100
2006,3,15,276.2800
2006,3,15,250.0000
2006,3,15,230.5100
2006,3,16,229.1400
2006,3,16,224.7300
2006,3,16,224.2500
2006,3,17,233.6100
2006,3,17,191.6300
2006,3,17,154.8600
2006,3,18,134.7900
2006,3,18,123.5100
2006,3,18,113.7000
2006,3,19,105.8500
2006,3,19,105.6700
2006,3,20,79.3270
2006,3,20,80.6850
2006,3,21,104.2100
2006,3,22,45.1580
2006,3,23,38.5180
2006,3,24,35.6300
2006,3,25,24.1020
2006,3,26,21.5720
2006,3,27,21.8180
2006,3,27,28.6000
2006,3,28,29.9000
2006,3,29,23.9000
2006,3,30,27.9000
2006,3,31,73.6000
2006,4,1,42.9000
2006,4,2,34.2000
2006,4,3,48.3000
2006,4,3,107.1400
2006,4,4,120.5400
2006,4,5,234.8400
2006,4,6,136.1100
2006,4,7,83.1820
2006,4,8,80.6290
2006,4,9,55.5550
2006,4,10,31.2500
2006,4,10,52.9800
2006,4,11,41.5460
2006,4,12,47.2170
2006,4,13,39.4440
2006,4,14,32.6570
2006,4,15,27.5170
2006,4,16,28.1360
2006,4,17,40.3490
2006,4,17,73.4690
2006,4,17,59.8410
2006,4,18,64.6940
2006,4,18,68.6560
2006,4,18,84.1900
2006,4,19,70.9900
2006,4,19,93.0780
2006,4,19,105.3100
2006,4,20,92.9720
2006,4,20,86.1590
2006,4,20,86.3170
2006,4,21,74.8030
2006,4,21,71.4940
2006,4,22,64.9580
2006,4,23,56.4680
2006,4,24,55.5000
2006,4,24,54.9550
2006,4,25,52.2870
2006,4,26,43.8170
2006,4,27,40.3220
2006,4,28,38.6260
2006,4,29,34.2460
2006,4,30,37.8710
2006,5,1,33.3330
2006,5,1,33.6320
2006,5,2,28.6990
2006,5,3,39.4730
2006,5,4,58.0680
2006,5,5,40.4470
2006,5,6,30.8210
2006,5,7,27.4330
2006,5,8,28.0640
2006,5,8,25.8320
2006,5,9,86.0590
2006,5,10,25.0820
2006,5,11,69.6930
2006,5,12,96.6760
2006,5,12,139.2600
2006,5,13,276.2400
2006,5,13,232.3600
2006,5,13,222.2200
2006,5,14,201.9000
2006,5,14,202.6200
2006,5,14,193.7400
2006,5,15,167.3700
2006,5,15,193.0300
2006,5,15,193.8800
2006,5,16,186.5100
2006,5,16,177.4300
2006,5,16,167.3000
2006,5,17,162.6300
2006,5,17,152.6100
2006,5,17,146.5500
2006,5,18,177.7100
2006,5,18,138.4700
2006,5,18,125.6600
2006,5,19,123.6100
2006,5,19,155.7100
2006,5,20,130.7600
2006,5,21,107.4300
2006,5,22,79.8060
2006,5,22,72.8860
2006,5,23,46.2010
2006,5,24,46.7710
2006,5,25,56.4680
2006,5,25,81.4370
2006,5,26,243.1500
2006,5,26,223.8800
2006,5,26,203.8800
2006,5,27,171.8900
2006,5,27,150.0000
2006,5,27,111.3300
2006,5,28,93.2200
2006,5,28,80.1900
2006,5,29,62.7750
2006,5,29,57.1560
2006,5,30,66.9350
2006,5,31,55.6080
2006,6,1,77.2990
2006,6,2,67.5240
2006,6,3,68.4380
2006,6,4,47.2700
2006,6,5,65.9890
2006,6,5,49.5490
2006,6,6,45.9030
2006,6,6,46.8270
2006,6,7,28.5320
2006,6,8,40.4090
2006,6,9,75.0380
2006,6,9,45.2440
2006,6,10,58.6800
2006,6,10,59.4750
2006,6,11,53.4830
2006,6,11,64.0370
2006,6,12,54.1170
2006,6,12,64.5300
2006,6,13,55.6590
2006,6,14,62.1020
2006,6,15,54.6720
2006,6,16,60.2120
2006,6,17,53.5970
2006,6,18,59.3510
2006,6,19,55.6900
2006,6,19,52.3480
2006,6,20,48.1310
2006,6,21,55.0550
2006,6,21,70.6550
2006,6,22,114.0700
2006,6,22,119.1300
2006,6,22,152.6500
2006,6,23,99.1000
2006,6,23,91.0770
2006,6,23,123.8700
2006,6,24,-999.0000
2006,6,24,-999.0000
2006,6,24,82.6000
2006,6,25,-999.0000
2006,6,25,59.0640
2006,6,25,69.1180
2006,6,26,65.2170
2006,6,26,86.9850
2006,6,26,114.1700
2006,6,27,94.2620
2006,6,28,81.7910
2006,6,29,73.5800
2006,6,30,73.2430
2006,7,1,61.3990
2006,7,2,55.7140
2006,7,3,48.7430
2006,7,3,69.2270
2006,7,4,81.7640
2006,7,5,53.4300
2006,7,6,55.2760
2006,7,7,69.1000
2006,7,8,52.2620
2006,7,9,57.4540
2006,7,10,51.9670
2006,7,18,93.0230
2006,7,19,70.5040
2006,7,20,57.3820
2006,7,21,54.0140
2006,7,22,51.5660
2006,7,23,42.1260
2006,7,24,36.0090
2006,7,24,49.7310
2006,7,25,48.4360
2006,7,26,48.6510
2006,7,27,46.2200
2006,7,28,52.9050
2006,7,29,71.5380
2006,7,30,55.8300
2006,7,31,49.7530
2006,7,31,54.3370
2006,8,1,52.9230
2006,8,2,47.5710
2006,8,3,35.7800
2006,8,5,50.5610
2006,8,7,37.3090
2006,8,7,40.5490
2006,8,8,51.1740
2006,8,9,32.0780
2006,8,10,25.0360
2006,8,11,34.1390
2006,8,12,43.9270
2006,8,13,24.2180
2006,8,14,33.6760
2006,8,15,37.6610
2006,8,16,24.8260
2006,8,17,32.3190
2006,8,18,20.9750
2006,8,19,36.3460
2006,8,20,38.5740
2006,8,21,24.9040
2006,8,28,32.3270
2006,8,29,66.0660
2006,8,30,33.0300
2006,8,31,35.1710
2006,9,1,38.1250
2006,9,2,40.7740
2006,9,3,31.7350
2006,9,4,30.9950
2006,9,4,40.0000
2006,9,5,44.9330
2006,9,6,39.1560
2006,9,7,35.6790
2006,9,8,37.9240
2006,9,9,34.0570
2006,9,10,41.5220
2006,9,11,34.4980
2006,9,11,47.8800
2006,9,12,31.7460
2006,9,13,32.1180
2006,9,14,29.7530
2006,9,15,32.3400
2006,9,16,36.1820
2006,9,17,45.1860
2006,9,18,44.4860
2006,9,18,43.0380
2006,9,19,35.8720
2006,9,20,32.1970
2006,9,21,35.6450
2006,9,22,32.4960
2006,9,23,30.9710
2006,9,24,29.3550
2006,9,25,24.6230
2006,9,25,28.1120
2006,9,26,29.2880
2006,9,27,36.3810
2006,9,28,27.3450
2006,9,29,34.7860
2006,9,30,41.0610
2006,10,1,35.8450
2006,10,2,35.3980
2006,10,2,2.7624
2006,10,3,36.2010
2006,10,4,33.7070
2006,10,5,53.1740
2006,10,6,44.0180
2006,10,7,40.4430
2006,10,8,41.6900
2006,10,9,38.9980
2006,10,9,34.3980
2006,10,9,36.7830
2006,10,10,37.3710
2006,10,11,45.5220
2006,10,12,38.5170
2006,10,13,43.1200
2006,10,14,26.1400
2006,10,15,26.2620
2006,10,16,28.5840
2006,10,16,28.5580
2006,10,17,79.2380
2006,10,17,163.3900
2006,10,18,227.9200
2006,10,18,212.0500
2006,10,18,281.8200
2006,10,19,308.6300
2006,10,19,286.2600
2006,10,19,230.2000
2006,10,20,199.8100
2006,10,20,188.4300
2006,10,20,160.0000
2006,10,21,134.7100
2006,10,21,188.9300
2006,10,21,134.9200
2006,10,22,85.2820
2006,10,22,84.7300
2006,10,22,76.3500
2006,10,23,61.3170
2006,10,23,-999.0000
2006,10,23,61.4070
2006,10,24,45.9250
2006,10,25,36.5490
2006,10,26,30.0860
2006,10,27,34.8180
2006,10,28,63.8160
2006,10,28,82.7770
2006,10,28,131.6900
2006,10,29,101.5700
2006,10,29,159.4300
2006,10,29,214.8300
2006,10,30,194.3900
2006,10,30,167.6400
2006,10,30,146.5000
2006,10,30,169.3700
2006,10,31,118.4000
2006,10,31,105.4500
2006,10,31,87.0060
2006,11,1,70.5640
2006,11,1,58.9090
2006,11,2,50.5720
2006,11,3,39.1600
2006,11,4,32.2740
2006,11,5,30.2590
2006,11,6,21.6450
2006,11,6,20.7840
2006,11,6,24.7260
2006,11,7,21.6650
2006,11,8,36.3630
2006,11,9,31.4400
2006,11,10,27.1230
2006,11,11,24.3900
2006,11,12,18.6360
2006,11,13,16.9800
2006,11,13,17.0290
2006,11,13,16.7000
2006,11,14,16.4620
2006,11,15,14.7050
2006,11,16,99.1620
2006,11,16,145.8700
2006,11,17,164.9300
2006,11,17,171.7300
2006,11,17,196.1700
2006,11,18,203.6800
2006,11,18,215.8500
2006,11,18,199.4400
2006,11,19,144.3400
2006,11,19,133.2400
2006,11,19,109.1700
2006,11,20,100.1900
2006,11,20,111.8400
2006,11,20,100.1000
2006,11,21,67.2610
2006,11,22,44.4440
2006,11,23,37.0550
2006,11,24,30.4070
2006,11,25,24.7210
2006,11,26,26.9240
2006,11,27,27.7370
2006,11,27,21.6320
2006,11,27,28.3540
2006,11,28,27.0520
2006,11,29,28.1550
2006,11,30,29.8100
2006,11,30,27.4720
2006,12,1,232.9400
2006,12,1,420.9700
2006,12,1,366.0500
2006,12,2,416.5000
2006,12,2,449.1000
2006,12,2,444.2300
2006,12,3,363.0400
2006,12,3,290.0100
2006,12,3,267.7000
2006,12,4,254.4300
2006,12,4,210.4300
2006,12,4,264.0900
2006,12,4,214.7500
2006,12,5,165.4000
2006,12,5,168.8700
2006,12,5,150.0400
2006,12,6,125.8000
2006,12,6,112.3100
2006,12,6,101.2000
2006,12,7,102.4200
2006,12,7,97.0390
2006,12,8,80.0590
2006,12,9,65.8010
2006,12,10,49.7330
2006,12,11,47.3020
2006,12,11,47.9200
2006,12,11,51.2940
2006,12,12,45.8410
2006,12,13,82.8570
2006,12,14,51.9860
2006,12,15,87.5180
2006,12,16,49.7960
2006,12,17,42.2250
2006,12,18,34.1790
2006,12,18,30.6710
2006,12,18,39.5300
2006,12,19,35.0520
2006,12,20,34.2180
2006,12,21,31.7910
2006,12,22,98.1960
2006,12,23,124.6700
2006,12,24,121.1500
2006,12,25,93.7500
2006,12,26,118.0300
2006,12,27,151.4600
2006,12,28,141.2300
2006,12,29,92.9160
2006,12,30,75.0950
2006,12,31,49.4830
2007,1,1,419.1800
2007,1,2,461.8400
2007,1,3,224.2100
2007,1,3,281.2700
2007,1,3,275.7100
2007,1,4,239.9600
2007,1,4,229.3200
2007,1,8,281.9300
2007,1,15,260.2400
2007,1,16,274.4900
2007,1,16,273.1700
2007,1,16,262.3100
2007,1,17,238.2700
2007,1,17,211.4100
2007,1,17,180.0000
2007,1,18,172.2200
2007,1,18,155.0300
2007,1,18,149.6200
2007,1,19,132.0200
2007,1,19,108.6800
2007,1,19,96.5030
2007,1,20,81.7650
2007,1,21,63.9330
2007,1,22,60.7940
2007,1,22,58.3430
2007,1,22,63.8290
2007,1,23,70.8950
2007,1,24,42.9150
2007,1,25,35.4890
2007,1,26,25.0180
2007,1,27,24.9810
2007,1,28,18.7440
2007,1,29,14.7400
2007,1,29,25.8800
2007,1,29,16.2880
2007,1,30,15.5790
2007,1,31,15.7360
2007,2,1,11.1160
2007,2,2,9.5602
2007,2,3,8.6998
2007,2,4,8.8278
2007,2,5,8.0760
2007,2,5,10.0250
2007,2,5,8.0990
2007,2,6,6.8492
2007,2,7,7.0028
2007,2,8,4.1215
2007,2,9,4.7370
2007,2,10,3.6446
2007,2,11,2.5087
2007,2,12,3.3159
2007,2,12,3.9447
2007,2,12,5.0377
2007,2,13,3.9463
2007,2,14,4.2372
2007,2,15,4.2704
2007,2,16,5.4644
2007,2,17,2.9239
2007,2,18,3.6991
2007,2,19,4.3898
2007,2,19,4.0540
2007,2,19,1.9047
2007,2,20,2.8943
2007,2,21,3.6563
2007,2,22,2.0000
2007,2,23,2.9440
2007,2,24,4.3041
2007,2,25,2.7854
2007,2,26,3.8740
2007,2,26,5.7170
2007,2,26,6.7049
2007,2,27,5.7471
2007,2,28,13.3920
2007,3,1,11.7770
2007,3,1,34.1800
2007,3,2,201.9100
2007,3,2,151.0300
2007,3,2,177.4600
2007,3,3,141.0300
2007,3,3,224.4200
2007,3,3,279.6100
2007,3,4,280.9700
2007,3,4,378.4500
2007,3,4,280.9100
2007,3,5,209.3000
2007,3,5,182.6800
2007,3,5,177.5900
2007,3,5,153.6100
2007,3,6,119.9600
2007,3,6,112.9400
2007,3,6,109.1800
2007,3,7,84.4040
2007,3,7,89.8600
2007,3,7,86.5120
2007,3,8,66.2280
2007,3,8,63.7580
2007,3,9,55.0610
2007,3,10,68.9030
2007,3,11,96.7900
2007,3,11,94.6710
2007,3,12,84.9520
2007,3,12,129.1300
2007,3,12,119.0000
2007,3,13,74.6350
2007,3,14,66.4940
2007,3,15,239.8000
2007,3,16,259.9400
2007,3,16,304.2000
2007,3,17,340.7200
2007,3,17,259.4800
2007,3,17,255.6300
2007,3,18,261.4000
2007,3,18,282.7100
2007,3,18,276.3600
2007,3,19,243.9400
2007,3,19,218.8900
2007,3,19,224.2000
2007,3,20,163.7000
2007,3,21,152.4500
2007,3,22,115.4500
2007,3,23,80.7890
2007,3,24,135.2000
2007,3,25,261.8600
2007,3,26,184.5500
2007,3,26,207.4900
2007,3,26,227.8700
2007,3,27,165.2300
2007,3,28,181.3600
2007,3,29,130.8400
2007,3,30,131.6500
2007,3,31,79.1700
2007,4,1,58.2840
2007,4,2,64.8330
2007,4,2,42.2010
2007,4,2,60.9410
2007,4,3,61.1300
2007,4,4,59.3970
2007,4,5,54.1980
2007,4,6,31.9560
2007,4,7,22.0000
2007,4,8,18.6000
2007,4,9,15.3840
2007,4,10,15.4210
2007,4,10,14.1000
2007,4,11,33.2000
2007,4,12,192.3000
2007,4,12,128.7000
2007,4,12,189.6000
2007,4,13,192.3000
2007,4,13,206.0000
2007,4,13,241.8000
2007,4,14,206.3000
2007,4,14,162.1000
