year,month,day,sediment(t)
2013,7,31,262.36
2013,8,1,139.32
2013,8,2,104.74
2013,8,3,123.08
2013,8,4,1548.38
2013,8,5,1906.13
2013,8,6,670.36
2013,8,7,498.34
2013,8,8,219.44
2013,8,9,171.03
2013,8,10,127.16
2013,8,11,93.06
2013,8,12,118.20
2013,8,13,115.31
2013,8,14,67.74
2013,8,15,45.18
2013,8,16,72.07
2013,8,17,75.73
2013,8,18,46.23
2013,8,19,35.29
2013,8,20,27.03
2013,8,21,18.00
2013,8,22,21.65
2013,8,23,33.70
2013,8,24,25.89
2013,8,25,19.27
2013,8,26,24.66
2013,8,27,23.16
2013,8,28,58.31
2013,8,29,56.50
2013,8,30,50.03
2013,8,31,44.04
2013,9,1,40.44
2013,9,2,45.49
2013,9,3,26.18
2013,9,4,24.82
2013,9,5,16.65
2013,9,6,16.52
2013,9,7,14.37
2013,9,8,17.09
2013,9,9,22.85
2013,9,10,16.88
2013,9,11,20.88
2013,9,12,14.08
2013,9,13,15.11
2013,9,14,11.12
2013,9,15,12.69
2013,9,16,16.77
2013,9,17,18.92
2013,9,18,22.27
2013,9,19,10.66
2013,9,20,21.33
2013,9,21,19.19
2013,9,22,20.30
2013,9,23,26.43
2013,9,24,41.00
2013,9,25,38.79
2013,9,26,30.43
2013,9,27,31.01
2013,9,28,20.12
2013,9,29,38.60
2013,9,30,21.31
2013,10,1,15.07
2013,10,2,19.10
2013,10,3,9.66
2013,10,4,19.24
2013,10,5,118.52
2013,10,6,372.09
2013,10,7,1352.92
2013,10,8,505.85
2013,10,9,370.87
2013,10,10,319.11
2013,10,11,147.08
2013,10,12,104.74
2013,10,13,65.36
2013,10,14,39.64
2013,10,15,51.71
2013,10,16,53.26
2013,10,17,32.57
2013,10,18,37.21
2013,10,19,28.45
2013,10,20,23.80
2013,10,21,22.06
2013,10,22,28.09
2013,10,23,26.24
2013,10,24,22.28
2013,10,25,23.93
2013,10,26,20.05
2013,10,27,13.58
2013,10,28,12.70
2013,10,29,20.51
2013,10,30,32.68
2013,10,31,34.35
2013,11,1,103.06
2013,11,2,166.74
2013,11,3,266.25
2013,11,4,139.39
2013,11,5,89.51
2013,11,6,93.34
2013,11,7,64.28
2013,11,8,38.81
2013,11,9,68.31
2013,11,10,37.53
2013,11,11,24.55
2013,11,12,16.85
2013,11,13,19.74
2013,11,14,27.33
2013,11,15,14.95
2013,11,16,11.50
2013,11,17,35.01
2013,11,18,67.99
2013,11,19,85.05
2013,11,20,203.49
2013,11,21,196.62
2013,11,22,109.17
2013,11,23,186.09
2013,11,24,73.63
2013,11,25,88.04
2013,11,26,116.15
2013,11,27,135.06
2013,11,28,85.08
2013,11,29,84.63
2013,11,30,58.09
2013,12,1,48.07
2013,12,2,35.45
2013,12,3,33.68
2013,12,4,29.49
2013,12,5,29.96
2013,12,6,16.29
2013,12,7,14.65
2013,12,8,17.48
2013,12,9,18.32
2013,12,10,99.44
2013,12,11,14.22
2013,12,12,18.52
2013,12,13,11.73
2013,12,14,12.67
2013,12,15,14.90
2013,12,16,12.73
2013,12,17,17.47
2013,12,18,11.77
2013,12,19,11.89
2013,12,20,10.22
2013,12,21,635.24
2013,12,22,17094.05
2013,12,23,44708.46
2013,12,24,40349.35
2013,12,25,18333.21
2013,12,26,9132.81
2013,12,27,4373.42
2013,12,28,2712.09
2013,12,29,1810.61
2013,12,30,951.18
2013,12,31,555.01
2014,1,1,334.56
2014,1,2,224.32
2014,1,3,162.61
2014,1,4,76.28
2014,1,5,70.25
2014,1,6,75.46
2014,1,7,155.49
2014,1,8,196.93
2014,1,9,196.94
2014,1,10,178.16
2014,1,11,98.06
2014,1,12,609.12
2014,1,13,3261.10
2014,1,14,3369.24
2014,1,15,2967.71
2014,1,16,1834.91
2014,1,17,1302.21
2014,1,18,612.90
2014,1,19,386.65
2014,1,20,243.90
2014,1,21,140.27
2014,1,22,84.76
2014,1,23,56.25
2014,1,24,50.05
2014,1,25,47.79
2014,1,26,22.62
2014,1,27,40.56
2014,1,28,34.22
2014,1,29,24.45
2014,1,30,52.05
2014,1,31,49.87
2014,2,1,11.76
2014,2,2,52.79
2014,2,3,49.44
2014,2,4,69.72
2014,2,5,154.02
2014,2,6,142.38
2014,2,7,260.27
2014,2,8,150.88
2014,2,9,138.85
2014,2,10,128.06
2014,2,11,114.91
2014,2,12,96.45
2014,2,13,73.53
2014,2,14,53.57
2014,2,15,42.44
2014,2,16,35.34
2014,2,17,28.65
2014,2,18,27.74
2014,2,19,46.38
2014,2,20,36.64
2014,2,21,348.70
2014,2,22,3320.76
2014,2,23,7237.15
2014,2,24,7163.71
2014,2,25,11074.86
2014,2,26,4164.81
2014,2,27,1212.98
2014,2,28,695.44
2014,3,1,576.10
2014,3,2,311.61
2014,3,3,261.40
2014,3,4,192.33
2014,3,5,102.45
2014,3,6,71.66
2014,3,7,46.29
2014,3,8,38.88
2014,3,9,34.05
2014,3,10,231.52
2014,3,11,2061.60
2014,3,12,5954.54
2014,3,13,6083.42
2014,3,14,5638.80
2014,3,15,11222.27
2014,3,16,25729.56
2014,3,17,12202.67
2014,3,18,6195.82
2014,3,19,3747.03
2014,3,20,4483.75
2014,3,21,4602.11
2014,3,22,2802.43
2014,3,23,2344.11
2014,3,24,1662.56
2014,3,25,1153.84
2014,3,26,898.75
2014,3,27,442.70
2014,3,28,1134.17
2014,3,29,906.43
2014,3,30,234.23
2014,3,31,226.62
2014,4,1,975.35
2014,4,2,327.74
2014,4,3,5086.01
2014,4,4,49319.48
2014,4,5,58217.99
2014,4,6,33085.09
2014,4,7,19426.13
2014,4,8,13764.59
2014,4,9,13239.86
2014,4,10,9482.85
2014,4,11,6060.15
2014,4,12,4326.03
2014,4,13,2463.65
2014,4,14,1688.06
2014,4,15,893.32
2014,4,16,603.20
2014,4,17,493.28
2014,4,18,559.22
2014,4,19,1006.77
2014,4,20,318.83
2014,4,21,220.80
2014,4,22,272.89
2014,4,23,238.11
2014,4,24,179.52
2014,4,25,240.83
2014,4,26,194.23
2014,4,27,152.14
2014,4,28,165.09
2014,4,29,270.43
2014,4,30,683.82
2014,5,1,970.30
2014,5,2,451.19
2014,5,3,508.12
2014,5,4,310.88
2014,5,5,297.39
2014,5,6,275.82
2014,5,7,223.21
2014,5,8,181.34
2014,5,9,199.20
2014,5,10,115.92
2014,5,11,95.18
2014,5,12,122.61
2014,5,13,504.74
2014,5,14,1018.81
2014,5,15,6873.18
2014,5,16,12735.64
2014,5,17,9600.37
2014,5,18,3191.17
2014,5,19,1728.79
2014,5,20,1081.75
2014,5,21,606.96
2014,5,22,2776.85
2014,5,23,2737.45
2014,5,24,936.14
2014,5,25,444.95
2014,5,26,266.71
2014,5,27,344.68
2014,5,28,134.25
2014,5,29,135.06
2014,5,30,428.22
2014,5,31,635.70
2014,6,1,361.33
2014,6,2,394.34
2014,6,3,210.80
2014,6,4,131.18
2014,6,5,206.60
2014,6,6,257.91
2014,6,7,404.24
2014,6,8,248.44
2014,6,9,392.69
2014,6,10,1890.14
2014,6,11,1812.04
2014,6,12,1181.83
2014,6,13,682.76
2014,6,14,270.08
2014,6,15,294.32
2014,6,16,198.76
2014,6,17,246.67
2014,6,18,108.10
2014,6,19,117.31
2014,6,20,139.20
2014,6,21,353.13
2014,6,22,381.33
2014,6,23,407.71
2014,6,24,1567.00
2014,6,25,3557.72
2014,6,26,11301.13
2014,6,27,11288.59
2014,6,28,4524.71
2014,6,29,1542.71
2014,6,30,963.49
2014,7,1,504.33
2014,7,2,424.13
2014,7,3,323.95
2014,7,4,394.95
2014,7,5,154.84
2014,7,6,136.41
2014,7,7,157.06
2014,7,8,132.69
2014,7,9,440.04
2014,7,10,984.20
2014,7,11,439.17
2014,7,12,345.97
2014,7,13,318.74
2014,7,14,184.67
2014,7,15,115.38
2014,7,16,54.30
2014,7,17,161.90
2014,7,18,61.53
2014,7,19,75.91
2014,7,20,53.48
2014,7,21,39.66
2014,7,22,50.50
2014,7,23,97.83
2014,7,24,57.65
2014,7,25,48.31
2014,7,26,66.42
2014,7,27,56.71
2014,7,28,44.70
2014,7,29,27.84
2014,7,30,250.49
2014,7,31,79.23
2014,8,1,81.73
2014,8,2,64.09
2014,8,3,84.06
2014,8,4,78.12
2014,8,5,97.62
2014,8,6,103.96
2014,8,7,52.53
2014,8,8,53.81
2014,8,9,89.16
2014,8,10,61.42
2014,8,11,129.85
2014,8,12,160.77
2014,8,13,110.86
2014,8,14,319.60
2014,8,15,148.18
2014,8,16,88.47
2014,8,17,149.65
2014,8,18,54.09
2014,8,19,42.74
2014,8,20,64.81
2014,8,21,50.28
2014,8,22,50.34
2014,8,23,59.32
2014,8,24,640.93
2014,8,25,335.91
2014,8,26,285.88
2014,8,27,193.33
2014,8,28,87.30
2014,8,29,68.28
2014,8,30,79.00
2014,8,31,47.09
2014,9,1,34.40
2014,9,2,47.76
2014,9,3,39.61
2014,9,4,29.42
2014,9,5,21.42
2014,9,6,60.04
2014,9,7,28.45
2014,9,8,25.45
2014,9,9,21.70
2014,9,10,48.40
2014,9,11,494.25
2014,9,12,2677.09
2014,9,13,1921.97
2014,9,14,911.46
2014,9,15,477.77
2014,9,16,307.03
2014,9,17,138.62
2014,9,18,82.76
2014,9,19,100.95
2014,9,20,117.39
2014,9,21,98.71
2014,9,22,66.53
2014,9,23,89.97
2014,9,24,129.01
2014,9,25,129.21
2014,9,26,71.09
2014,9,27,48.97
2014,9,28,54.98
2014,9,29,55.06
2014,9,30,42.29
2014,10,1,31.52
2014,10,2,24.29
2014,10,3,69.21
2014,10,4,123.25
2014,10,5,64.54
2014,10,6,59.96
2014,10,7,60.44
2014,10,8,63.07
2014,10,9,93.08
2014,10,10,144.83
2014,10,11,116.52
2014,10,12,71.95
2014,10,13,100.18
2014,10,14,111.06
2014,10,15,95.11
2014,10,16,112.20
2014,10,17,161.72
2014,10,18,112.76
2014,10,19,66.35
2014,10,20,68.50
2014,10,21,58.96
2014,10,22,43.94
2014,10,23,38.91
2014,10,24,53.52
2014,10,25,59.50
2014,10,26,39.13
2014,10,27,38.33
2014,10,28,41.40
2014,10,29,25.08
2014,10,30,27.93
2014,10,31,45.56
2014,11,1,39.63
2014,11,2,22.52
2014,11,3,18.29
2014,11,4,11.01
2014,11,5,10.32
2014,11,6,12.31
2014,11,7,16.85
2014,11,8,31.42
2014,11,9,20.60
2014,11,10,17.64
2014,11,11,47.73
2014,11,12,15.37
2014,11,13,5.53
2014,11,14,7.92
2014,11,15,11.77
2014,11,16,15.56
2014,11,17,35.99
2014,11,18,40.09
2014,11,19,43.82
2014,11,20,76.29
2014,11,21,21.67
2014,11,22,14.85
2014,11,23,29.24
2014,11,24,391.25
2014,11,25,2589.98
2014,11,26,7069.79
2014,11,27,2922.80
2014,11,28,1032.26
2014,11,29,592.98
2014,11,30,435.30
2014,12,1,197.19
2014,12,2,157.28
2014,12,3,151.28
2014,12,4,85.01
2014,12,5,73.03
2014,12,6,78.55
2014,12,7,29.86
2014,12,8,81.43
2014,12,9,171.29
2014,12,10,121.56
2014,12,11,74.41
2014,12,12,48.56
2014,12,13,49.71
2014,12,14,82.46
2014,12,15,54.64
2014,12,16,49.95
2014,12,17,75.63
2014,12,18,58.90
2014,12,19,87.72
2014,12,20,84.12
2014,12,21,68.04
2014,12,22,30.71
2014,12,23,34.04
2014,12,24,37.30
2014,12,25,223.35
2014,12,26,397.73
2014,12,27,885.70
2014,12,28,518.22
2014,12,29,350.65
2014,12,30,330.22
2014,12,31,270.31
2015,1,1,193.89
2015,1,2,110.86
2015,1,3,104.42
2015,1,4,814.27
2015,1,5,2372.39
2015,1,6,2843.50
2015,1,7,1099.80
2015,1,8,494.46
2015,1,9,173.06
2015,1,10,97.07
2015,1,11,84.49
2015,1,12,70.55
2015,1,13,77.10
2015,1,14,88.01
2015,1,15,65.74
2015,1,16,55.00
2015,1,17,34.36
2015,1,18,25.67
2015,1,19,34.63
2015,1,20,55.29
2015,1,21,62.01
2015,1,22,139.50
2015,1,23,67.49
2015,1,24,56.41
2015,1,25,57.88
2015,1,26,49.58
2015,1,27,55.82
2015,1,28,49.76
2015,1,29,45.87
2015,1,30,27.25
2015,1,31,18.55
2015,2,1,20.01
2015,2,2,17.91
2015,2,3,19.42
2015,2,4,23.96
2015,2,5,37.77
2015,2,6,27.37
2015,2,7,10.22
2015,2,8,11.50
2015,2,9,18.21
2015,2,10,28.62
2015,2,11,81.73
2015,2,12,78.63
2015,2,13,118.80
2015,2,14,65.24
2015,2,15,52.38
2015,2,16,55.04
2015,2,17,32.83
2015,2,18,29.07
2015,2,19,16.44
2015,2,20,12.06
2015,2,21,1.87
2015,2,22,6.46
2015,2,23,7.61
2015,2,24,14.25
2015,2,25,15.17
2015,2,26,8.84
2015,2,27,6.96
2015,2,28,18.51
2015,3,1,12.32
2015,3,2,30.04
2015,3,3,27.51
2015,3,4,14.77
2015,3,5,21.22
2015,3,6,15.78
2015,3,7,11.48
2015,3,8,8.54
2015,3,9,8.32
2015,3,10,53.34
2015,3,11,1241.68
2015,3,12,8096.26
2015,3,13,63516.04
2015,3,14,18680.96
2015,3,15,18340.98
2015,3,16,10671.18
2015,3,17,5133.35
2015,3,18,3752.73
2015,3,19,2061.74
2015,3,20,880.45
2015,3,21,752.57
2015,3,22,360.17
2015,3,23,445.33
2015,3,24,332.24
2015,3,25,89.06
2015,3,26,135.09
2015,3,27,1701.46
2015,3,28,4276.96
2015,3,29,2553.97
2015,3,30,1179.65
2015,3,31,1066.27
2015,4,1,473.00
2015,4,2,582.89
2015,4,3,328.88
2015,4,4,283.52
2015,4,5,419.40
2015,4,6,418.95
2015,4,7,804.56
2015,4,8,823.83
2015,4,9,1391.02
2015,4,10,10421.22
2015,4,11,9875.59
2015,4,12,7521.45
2015,4,13,4472.95
2015,4,14,1940.88
2015,4,15,1737.28
2015,4,16,788.65
2015,4,17,450.86
2015,4,18,577.18
2015,4,19,845.00
2015,4,20,763.12
2015,4,21,3126.72
2015,4,22,2080.11
2015,4,23,1212.43
2015,4,24,643.23
2015,4,25,487.53
2015,4,26,375.32
2015,4,27,268.40
2015,4,28,185.88
2015,4,29,199.05
2015,4,30,249.66
2015,5,1,118.19
2015,5,2,158.32
2015,5,3,308.55
2015,5,4,164.13
2015,5,5,63.58
2015,5,6,157.16
2015,5,7,217.30
2015,5,8,383.96
2015,5,9,140.37
2015,5,10,100.04
2015,5,11,151.51
2015,5,12,720.56
2015,5,13,3488.05
2015,5,14,479.14
2015,5,15,309.71
2015,5,16,162.91
2015,5,17,261.49
2015,5,18,272.64
2015,5,19,318.24
2015,5,20,393.70
2015,5,21,304.00
2015,5,22,216.11
2015,5,23,157.99
2015,5,24,171.93
2015,5,25,332.04
2015,5,26,121.97
2015,5,27,94.60
2015,5,28,632.48
2015,5,29,1380.33
2015,5,30,203.06
2015,5,31,2866.68
2015,6,1,33811.46
2015,6,2,20022.75
2015,6,3,8836.40
2015,6,4,3760.45
2015,6,5,1716.87
2015,6,6,752.47
2015,6,7,675.30
2015,6,8,477.27
2015,6,9,1032.81
2015,6,10,2701.42
2015,6,11,4129.33
2015,6,12,2944.81
2015,6,13,1695.68
2015,6,14,12820.48
2015,6,15,31897.07
2015,6,16,37417.57
2015,6,17,39015.72
2015,6,18,34811.70
2015,6,19,25003.43
2015,6,20,9240.85
2015,6,21,6464.38
2015,6,22,4625.88
2015,6,23,2982.55
2015,6,24,2191.06
2015,6,25,726.24
2015,6,26,633.21
2015,6,27,7991.18
2015,6,28,34516.83
2015,6,29,25351.51
2015,6,30,14002.40
2015,7,1,7498.74
2015,7,2,5229.00
2015,7,3,3643.68
2015,7,4,2308.29
2015,7,5,1520.13
2015,7,6,780.37
2015,7,7,625.68
2015,7,8,360.82
2015,7,9,829.81
2015,7,10,6997.38
2015,7,11,8102.88
2015,7,12,5141.29
2015,7,13,4698.22
2015,7,14,5282.02
2015,7,15,5916.73
2015,7,16,6560.83
2015,7,17,3961.16
2015,7,18,2906.57
2015,7,19,4511.02
2015,7,20,7616.43
2015,7,21,5333.45
2015,7,22,2670.31
2015,7,23,1258.03
2015,7,24,748.81
2015,7,25,394.88
2015,7,26,214.64
2015,7,27,286.61
2015,7,28,230.43
2015,7,29,140.73
2015,7,30,131.06
2015,7,31,296.12
2015,8,1,96.89
2015,8,2,249.21
2015,8,3,141.52
2015,8,4,443.41
2015,8,5,243.22
2015,8,6,225.51
2015,8,7,131.81
2015,8,8,207.08
2015,8,9,161.84
2015,8,10,251.97
2015,8,11,228.49
2015,8,12,303.63
2015,8,13,309.65
2015,8,14,137.28
2015,8,15,180.66
2015,8,16,391.28
2015,8,17,183.31
2015,8,18,240.41
2015,8,19,236.34
2015,8,20,212.32
2015,8,21,149.73
2015,8,22,156.38
2015,8,23,155.99
2015,8,24,83.15
2015,8,25,185.69
2015,8,26,133.12
2015,8,27,115.78
2015,8,28,216.02
2015,8,29,147.35
2015,8,30,65.06
2015,8,31,76.55
2015,9,1,52.24
2015,9,2,82.65
2015,9,3,69.50
2015,9,4,58.64
2015,9,5,67.84
2015,9,6,94.70
2015,9,7,344.75
2015,9,8,71.06
2015,9,9,43.05
2015,9,10,29.06
2015,9,11,24.13
2015,9,12,34.33
2015,9,13,52.68
2015,9,14,31.48
2015,9,15,18.00
2015,9,16,23.54
2015,9,17,24.87
2015,9,18,36.85
2015,9,19,49.44
2015,9,20,31.27
2015,9,21,46.81
2015,9,22,58.11
2015,9,23,53.87
2015,9,24,117.08
2015,9,25,47.95
2015,9,26,35.53
2015,9,27,49.51
2015,9,28,26.94
2015,9,29,103.56
2015,9,30,34.34
2015,10,1,38.77
2015,10,2,38.04
2015,10,3,16.40
2015,10,4,12.18
2015,10,5,15.26
2015,10,6,8.60
2015,10,7,9.37
2015,10,8,12.39
2015,10,9,13.16
2015,10,10,12.12
2015,10,11,17.68
2015,10,12,13.95
2015,10,13,13.06
2015,10,14,10.56
2015,10,15,12.50
2015,10,16,9.54
2015,10,17,9.13
2015,10,18,8.48
2015,10,19,9.82
2015,10,20,7.41
2015,10,21,5.29
2015,10,22,4.10
2015,10,23,4.49
2015,10,24,11.88
2015,10,25,10.96
2015,10,26,5.85
2015,10,27,10.85
2015,10,28,28.35
2015,10,29,39.02
2015,10,30,23.27
2015,10,31,59.09
2015,11,1,77.99
2015,11,2,45.90
2015,11,3,48.79
2015,11,4,51.15
2015,11,5,48.26
2015,11,6,101.74
2015,11,7,42.37
2015,11,8,22.18
2015,11,9,16.94
2015,11,10,13.07
2015,11,11,10.69
2015,11,12,35.13
2015,11,13,33.88
2015,11,14,34.20
2015,11,15,42.77
2015,11,16,25.81
2015,11,17,37.01
2015,11,18,34.34
2015,11,19,41.51
2015,11,20,20.39
2015,11,21,10.48
2015,11,22,15.69
2015,11,23,13.97
2015,11,24,23.68
2015,11,25,34.78
2015,11,26,36.76
2015,11,27,37.25
2015,11,28,45.00
2015,11,29,59.43
2015,11,30,29.35
2015,12,1,0.00
2015,12,2,0.00
2015,12,3,0.00
2015,12,4,52.07
2015,12,5,61.58
2015,12,6,92.72
2015,12,7,14.21
2015,12,8,10.98
2015,12,9,12.45
2015,12,10,6.43
2015,12,11,6.63
2015,12,12,11.56
2015,12,13,14.82
2015,12,14,76.51
2015,12,15,125.63
2015,12,16,82.32
2015,12,17,242.08
2015,12,18,108.62
2015,12,19,105.34
2015,12,20,74.16
2015,12,21,79.73
2015,12,22,96.01
2015,12,23,75.04
2015,12,24,189.73
2015,12,25,535.07
2015,12,26,879.79
2015,12,27,1925.07
2015,12,28,6997.07
2015,12,29,35640.68
2015,12,30,35588.69
2015,12,31,20474.28
2016,1,1,12106.74
2016,1,2,7181.62
2016,1,3,4555.12
2016,1,4,2565.01
2016,1,5,2220.82
2016,1,6,1354.45
2016,1,7,1018.02
2016,1,8,610.57
2016,1,9,433.63
2016,1,10,684.05
2016,1,11,2674.78
2016,1,12,3376.28
2016,1,13,3567.10
2016,1,14,888.23
2016,1,15,541.38
2016,1,16,1094.43
2016,1,17,2135.25
2016,1,18,911.45
2016,1,19,842.18
2016,1,20,441.09
2016,1,21,159.75
2016,1,22,139.25
2016,1,23,101.07
2016,1,24,113.60
2016,1,25,97.96
2016,1,26,75.82
2016,1,27,62.61
2016,1,28,54.99
2016,1,29,42.05
2016,1,30,32.90
2016,1,31,37.29
2016,2,1,31.68
2016,2,2,41.81
2016,2,3,642.38
2016,2,4,466.28
2016,2,5,843.84
2016,2,6,1059.76
2016,2,7,429.93
2016,2,8,264.29
2016,2,9,233.27
2016,2,10,227.39
2016,2,11,154.69
2016,2,12,117.61
2016,2,13,70.73
2016,2,14,39.40
2016,2,15,32.52
2016,2,16,54.40
2016,2,17,39.26
2016,2,18,34.24
2016,2,19,47.10
2016,2,20,583.31
2016,2,21,62.72
2016,2,22,48.97
2016,2,23,71.24
2016,2,24,130.27
2016,2,25,1608.76
2016,2,26,3587.45
2016,2,27,5027.22
2016,2,28,3477.15
2016,2,29,3223.95
2016,3,1,1387.61
2016,3,2,1144.21
2016,3,3,1046.90
2016,3,4,819.93
2016,3,5,645.93
2016,3,6,414.29
2016,3,7,531.97
2016,3,8,631.41
2016,3,9,621.67
2016,3,10,844.87
2016,3,11,3143.82
2016,3,12,4517.79
2016,3,13,6324.40
2016,3,14,7843.90
2016,3,15,9781.21
2016,3,16,8884.17
2016,3,17,6621.16
2016,3,18,2933.89
2016,3,19,2924.32
2016,3,20,1194.69
2016,3,21,699.62
2016,3,22,895.07
2016,3,23,416.05
2016,3,24,451.92
2016,3,25,4619.88
2016,3,26,5454.06
2016,3,27,3210.19
2016,3,28,25547.93
2016,3,29,15415.87
2016,3,30,10516.15
2016,3,31,8082.68
2016,4,1,15948.43
2016,4,2,19310.21
2016,4,3,8482.77
2016,4,4,4348.07
2016,4,5,2026.71
2016,4,6,1117.88
2016,4,7,1668.10
2016,4,8,3149.89
2016,4,9,3547.46
2016,4,10,2885.30
2016,4,11,3016.56
2016,4,12,2823.93
2016,4,13,2626.78
2016,4,14,1981.87
2016,4,15,1550.73
2016,4,16,596.88
2016,4,17,505.08
2016,4,18,500.33
2016,4,19,440.38
2016,4,20,249.57
2016,4,21,10.59
2016,4,22,197.38
2016,4,23,144.13
2016,4,24,142.91
2016,4,25,196.78
2016,4,26,297.78
2016,4,27,526.32
2016,4,28,434.85
2016,4,29,382.40
2016,4,30,461.92
2016,5,1,1219.48
2016,5,2,6141.25
2016,5,3,13278.85
2016,5,4,11100.65
2016,5,5,5599.16
2016,5,6,3042.18
2016,5,7,1729.09
2016,5,8,761.39
2016,5,9,455.56
2016,5,10,406.75
2016,5,11,303.37
2016,5,12,1849.79
2016,5,13,1447.72
2016,5,14,4024.30
2016,5,15,4971.48
2016,5,16,2265.52
2016,5,17,1291.81
2016,5,18,769.58
2016,5,19,481.07
2016,5,20,403.52
2016,5,21,349.19
2016,5,22,277.75
2016,5,23,182.26
2016,5,24,160.97
2016,5,25,147.00
2016,5,26,142.43
2016,5,27,145.94
2016,5,28,109.70
2016,5,29,117.63
2016,5,30,110.72
2016,5,31,154.48
2016,6,1,89.23
2016,6,2,74.19
2016,6,3,56.90
2016,6,4,57.24
2016,6,5,91.43
2016,6,6,346.60
2016,6,7,353.15
2016,6,8,233.68
2016,6,9,236.59
2016,6,10,188.13
2016,6,11,159.18
2016,6,12,83.27
2016,6,13,97.89
2016,6,14,154.79
2016,6,15,108.42
2016,6,16,86.26
2016,6,17,160.19
2016,6,18,298.55
2016,6,19,140.00
2016,6,20,78.04
2016,6,21,122.05
2016,6,22,73.80
2016,6,23,462.19
2016,6,24,6273.59
2016,6,25,3937.03
2016,6,26,2953.84
2016,6,27,1814.52
2016,6,28,1197.22
2016,6,29,710.03
2016,6,30,504.57
2016,7,1,420.43
2016,7,2,231.12
2016,7,3,172.19
2016,7,4,127.43
2016,7,5,105.35
2016,7,6,110.02
2016,7,7,116.74
2016,7,8,261.85
2016,7,9,94.63
2016,7,10,42.95
2016,7,11,54.65
2016,7,12,62.65
2016,7,13,65.85
2016,7,14,56.65
2016,7,15,53.98
2016,7,16,22.09
2016,7,17,29.73
2016,7,18,39.82
2016,7,19,30.28
2016,7,20,19.73
2016,7,21,25.42
2016,7,22,12.17
2016,7,23,32.01
2016,7,24,17.49
2016,7,25,35.28
2016,7,26,25.31
2016,7,27,27.52
2016,7,28,20.48
2016,7,29,18.35
2016,7,30,19.03
2016,7,31,24.59
2016,8,1,28.75
2016,8,2,28.01
2016,8,3,31.28
2016,8,4,18.31
2016,8,5,26.42
2016,8,6,22.55
2016,8,7,27.99
2016,8,8,21.59
2016,8,9,21.84
2016,8,10,8.86
2016,8,11,7.05
2016,8,12,13.27
2016,8,13,14.32
2016,8,14,11.03
2016,8,15,10.03
2016,8,16,28.05
2016,8,17,47.74
2016,8,18,56.43
2016,8,19,59.10
2016,8,20,62.07
2016,8,21,84.27
2016,8,22,50.24
2016,8,23,44.22
2016,8,24,47.56
2016,8,25,43.41
2016,8,26,47.76
2016,8,27,104.58
2016,8,28,91.89
2016,8,29,54.48
2016,8,30,44.49
2016,8,31,26.18
2016,9,1,40.09
2016,9,2,58.12
2016,9,3,54.57
2016,9,4,69.14
2016,9,5,87.74
2016,9,6,32.39
2016,9,7,27.16
2016,9,8,35.79
2016,9,9,22.83
2016,9,10,38.96
2016,9,11,91.48
2016,9,12,234.70
2016,9,13,131.98
2016,9,14,80.65
2016,9,15,78.29
2016,9,16,57.59
2016,9,17,77.41
2016,9,18,188.24
2016,9,19,239.06
2016,9,20,145.49
2016,9,21,161.74
2016,9,22,127.56
2016,9,23,93.85
2016,9,24,48.17
2016,9,25,34.30
2016,9,26,45.71
2016,9,27,41.58
2016,9,28,18.96
2016,9,29,59.37
2016,9,30,93.33
2016,10,1,131.56
2016,10,2,169.01
2016,10,3,157.38
2016,10,4,168.90
2016,10,5,124.33
2016,10,6,103.60
2016,10,7,103.85
2016,10,8,81.01
2016,10,9,58.35
2016,10,10,46.02
2016,10,11,36.88
2016,10,12,45.62
2016,10,13,33.94
2016,10,14,24.92
2016,10,15,27.53
2016,10,16,25.27
2016,10,17,34.36
2016,10,18,34.20
2016,10,19,20.88
2016,10,20,43.52
2016,10,21,129.22
2016,10,22,463.20
2016,10,23,636.22
2016,10,24,309.86
2016,10,25,221.93
2016,10,26,140.12
2016,10,27,93.88
2016,10,28,75.77
2016,10,29,92.07
2016,10,30,84.01
2016,10,31,74.68
2016,11,1,95.58
2016,11,2,106.93
2016,11,3,137.19
2016,11,4,226.19
2016,11,5,172.05
2016,11,6,190.13
2016,11,7,154.30
2016,11,8,113.67
2016,11,9,97.79
2016,11,10,97.22
2016,11,11,88.90
2016,11,12,62.05
2016,11,13,43.23
2016,11,14,27.88
2016,11,15,29.45
2016,11,16,23.61
2016,11,17,25.26
2016,11,18,84.48
2016,11,19,53.96
2016,11,20,18.01
2016,11,21,11.10
2016,11,22,12.02
2016,11,23,8.60
2016,11,24,15.71
2016,11,25,22.00
2016,11,26,31.57
2016,11,27,28.80
2016,11,28,40.02
2016,11,29,201.43
2016,11,30,432.11
2016,12,1,448.61
2016,12,2,763.83
2016,12,3,426.73
2016,12,4,226.75
2016,12,5,173.69
2016,12,6,155.80
2016,12,7,171.08
2016,12,8,166.95
2016,12,9,151.51
2016,12,10,84.75
2016,12,11,62.09
2016,12,12,71.71
2016,12,13,74.92
2016,12,14,59.16
2016,12,15,41.66
2016,12,16,31.73
2016,12,17,26.40
2016,12,18,17.14
2016,12,19,19.82
2016,12,20,33.40
2016,12,21,21.38
2016,12,22,26.20
2016,12,23,13.74
2016,12,24,21.00
2016,12,25,17.33
2016,12,26,51.79
2016,12,27,9012.68
2016,12,28,19896.50
2016,12,29,9448.71
2016,12,30,4581.55
2016,12,31,2453.52
