year,month,day,TN(kg)
2019,3,11,277049.45
2019,3,12,242583.44
2019,3,13,173714.90
2019,3,14,153094.21
2019,3,15,294387.14
2019,3,16,331257.83
2019,3,17,289533.15
2019,3,18,211092.56
2019,3,19,162643.67
2019,3,20,134185.54
2019,3,21,122437.69
2019,3,22,142943.41
2019,3,23,145900.17
2019,3,24,109144.74
2019,3,25,86310.15
2019,3,26,74004.87
2019,3,27,63502.48
2019,3,28,64095.53
2019,3,29,58365.70
2019,3,30,106430.96
2019,3,31,423118.35
2019,4,1,585641.86
2019,4,2,480383.83
2019,4,3,325244.22
2019,4,4,251740.22
2019,4,5,195221.97
2019,4,6,151746.40
2019,4,7,104773.54
2019,4,8,83510.99
2019,4,9,52088.05
2019,4,10,51133.74
2019,4,11,44835.87
2019,4,12,34977.26
2019,4,13,40902.03
2019,4,14,40613.87
2019,4,15,98586.13
2019,4,16,167978.18
2019,4,17,140015.33
2019,4,18,121058.32
2019,4,19,147146.63
2019,4,20,401853.61
2019,4,21,690897.12
2019,4,22,609266.77
2019,4,23,422272.37
2019,4,24,302868.18
2019,4,25,239795.81
2019,4,26,309870.76
2019,4,27,515351.86
2019,4,28,854379.47
2019,4,29,471754.65
2019,4,30,328708.02
2019,5,1,354627.61
2019,5,2,330238.71
2019,5,3,341340.03
2019,5,4,355097.59
2019,5,5,250214.29
2019,5,6,195583.49
2019,5,7,161471.27
2019,5,8,118220.78
2019,5,9,88647.56
2019,5,10,95739.24
2019,5,11,123409.96
2019,5,12,113777.32
2019,5,13,112960.96
2019,5,14,188202.02
2019,5,15,157222.80
2019,5,16,110574.83
2019,5,17,177057.16
2019,5,18,499879.58
2019,5,19,384709.83
2019,5,20,311285.45
2019,5,21,264861.92
2019,5,22,180014.82
2019,5,23,164199.93
2019,5,24,159044.76
2019,5,25,129252.37
2019,5,26,100030.28
2019,5,27,121093.55
2019,5,28,193067.11
2019,5,29,308500.93
2019,5,30,241038.43
2019,5,31,173899.86
2019,6,1,128831.07
2019,6,2,191130.57
2019,6,3,197999.44
2019,6,4,148787.39
2019,6,5,156496.66
2019,6,6,146991.97
2019,6,7,107970.01
2019,6,8,83408.52
2019,6,9,70333.26
2019,6,10,62171.60
2019,6,11,79019.55
2019,6,12,77919.49
2019,6,13,58691.61
2019,6,14,69878.51
2019,6,15,55355.64
2019,6,16,127099.49
2019,6,17,162165.28
2019,6,18,168810.50
2019,6,19,152166.96
2019,6,20,166485.52
2019,6,21,296060.92
2019,6,22,358422.73
2019,6,23,326568.37
2019,6,24,249255.48
2019,6,25,156166.85
2019,6,26,133048.47
2019,6,27,89709.34
2019,6,28,64146.78
2019,6,29,42607.29
2019,6,30,27898.26
2019,7,1,21748.00
2019,7,2,19141.98
2019,7,3,18656.43
2019,7,4,37982.17
2019,7,5,42168.18
2019,7,6,35844.72
2019,7,7,32007.17
2019,7,8,32403.84
2019,7,9,39238.92
2019,7,10,32626.45
2019,7,11,38900.73
2019,7,12,55715.19
2019,7,13,37680.04
2019,7,14,29725.60
2019,7,15,20659.76
2019,7,16,15964.86
2019,7,17,24545.62
2019,7,18,88015.80
2019,7,19,80384.21
2019,7,20,75343.27
2019,7,21,65195.06
2019,7,22,110917.28
2019,7,23,220103.36
2019,7,24,150980.57
2019,7,25,97652.09
2019,7,26,53854.91
2019,7,27,40367.26
2019,7,28,27286.86
2019,7,29,19437.47
2019,7,30,24590.49
2019,7,31,24104.80
2019,8,1,20298.47
2019,8,2,13443.42
2019,8,3,10152.44
2019,8,4,9101.90
2019,8,5,7979.35
2019,8,6,6946.07
2019,8,7,6192.64
2019,8,8,7513.34
2019,8,9,6908.18
2019,8,10,5659.89
2019,8,11,6400.80
2019,8,12,5040.02
2019,8,13,6286.63
2019,8,14,7425.05
2019,8,15,13485.70
2019,8,16,17608.44
2019,8,17,17888.50
2019,8,18,9252.44
2019,8,19,36192.71
2019,8,20,136306.66
2019,8,21,77573.25
2019,8,22,103675.82
2019,8,23,129764.72
2019,8,24,75429.56
2019,8,25,46080.98
2019,8,26,29509.86
2019,8,27,22163.15
2019,8,28,40304.01
2019,8,29,37634.39
2019,8,30,25936.01
2019,8,31,17340.08
2019,9,1,13688.67
2019,9,2,12439.94
2019,9,3,10043.67
2019,9,4,12906.25
2019,9,5,13352.02
2019,9,6,10480.40
2019,9,7,10138.98
2019,9,8,8184.03
2019,9,9,6444.65
2019,9,10,6882.22
2019,9,11,4889.19
2019,9,12,7007.23
2019,9,13,5145.84
2019,9,14,5646.12
2019,9,15,4971.65
2019,9,16,5024.84
2019,9,17,5269.25
2019,9,18,4222.07
2019,9,19,3589.97
2019,9,20,3329.41
2019,9,21,3557.38
2019,9,22,3039.74
2019,9,23,2879.17
2019,9,24,2717.46
2019,9,25,2844.44
2019,9,26,2370.74
2019,9,27,3141.03
2019,9,28,4729.16
2019,9,29,8348.12
2019,9,30,26516.46
2019,10,1,90593.39
2019,10,2,65294.03
2019,10,3,45073.36
2019,10,4,35313.86
2019,10,5,30014.47
2019,10,6,26128.21
2019,10,7,21569.46
2019,10,8,14292.75
2019,10,9,12259.65
2019,10,10,12405.59
2019,10,11,12182.24
2019,10,12,10913.79
2019,10,13,8514.17
2019,10,14,8336.83
2019,10,15,5495.88
2019,10,16,7772.58
2019,10,17,6330.24
2019,10,18,6045.54
2019,10,19,5591.43
2019,10,20,5744.75
2019,10,21,5229.02
2019,10,22,6563.28
2019,10,23,4885.31
2019,10,24,4989.76
2019,10,25,5544.65
2019,10,26,4548.54
2019,10,27,31755.35
2019,10,28,57388.74
2019,10,29,56064.02
2019,10,30,46752.88
2019,10,31,121222.96
2019,11,1,286210.46
2019,11,2,256568.04
2019,11,3,155280.47
2019,11,4,120110.35
2019,11,5,103779.97
2019,11,6,89663.02
2019,11,7,73800.61
2019,11,8,58061.47
2019,11,9,41797.47
2019,11,10,30360.85
2019,11,11,25083.80
2019,11,12,19807.76
2019,11,13,16590.98
2019,11,14,15031.15
2019,11,15,13078.74
2019,11,16,10821.38
2019,11,17,13650.33
2019,11,18,13289.37
2019,11,19,15182.64
2019,11,20,13641.64
2019,11,21,10812.72
2019,11,22,14045.82
2019,11,23,15193.94
2019,11,24,11378.39
2019,11,25,11124.54
2019,11,26,11319.75
2019,11,27,16354.65
2019,11,28,45505.69
2019,11,29,53235.00
2019,11,30,34211.39
2019,12,1,51546.82
2019,12,2,65017.88
2019,12,3,70143.30
2019,12,4,64610.24
2019,12,5,56838.99
2019,12,6,45526.39
2019,12,7,35541.49
2019,12,8,30959.41
2019,12,9,31076.96
2019,12,10,48448.03
2019,12,11,59033.72
2019,12,12,64046.40
2019,12,13,46782.90
2019,12,14,39081.24
2019,12,15,32941.96
2019,12,16,27392.43
2019,12,17,19990.67
2019,12,18,22666.79
2019,12,19,19104.05
2019,12,20,18745.64
2019,12,21,15055.05
2019,12,22,14200.81
2019,12,23,13267.93
2019,12,24,15168.80
2019,12,25,15030.88
2019,12,26,18979.44
2019,12,27,14885.43
2019,12,28,19266.75
2019,12,29,19948.37
2019,12,30,139510.80
2019,12,31,452522.52
2020,1,1,402599.49
2020,1,2,257348.74
2020,1,3,202488.05
2020,1,4,185659.06
2020,1,5,162191.54
2020,1,6,135082.63
2020,1,7,111536.33
2020,1,8,102013.96
2020,1,9,71993.01
2020,1,10,73802.00
2020,1,11,409821.12
2020,1,12,824043.45
2020,1,13,829794.92
2020,1,14,732690.76
2020,1,15,533396.63
2020,1,16,406989.13
2020,1,17,344691.35
2020,1,18,283316.90
2020,1,19,313019.25
2020,1,20,316726.91
2020,1,21,237801.86
2020,1,22,141800.72
2020,1,23,97520.83
2020,1,24,88333.46
2020,1,25,117835.53
2020,1,26,175170.61
2020,1,27,197613.50
2020,1,28,184814.99
2020,1,29,165308.97
2020,1,30,146378.62
2020,1,31,120718.83
2020,2,1,108524.43
2020,2,2,88053.09
2020,2,3,84803.03
2020,2,4,77316.55
2020,2,5,72855.38
2020,2,6,79714.88
2020,2,7,81069.42
2020,2,8,74298.56
2020,2,9,64454.27
2020,2,10,72875.24
2020,2,11,255549.21
2020,2,12,344920.51
2020,2,13,275568.48
2020,2,14,205055.48
2020,2,15,163126.87
2020,2,16,116514.30
2020,2,17,102842.32
2020,2,18,83282.86
2020,2,19,182606.23
2020,2,20,199112.02
2020,2,21,160747.09
2020,2,22,102455.61
2020,2,23,75999.12
2020,2,24,62566.42
2020,2,25,66386.84
2020,2,26,92307.76
2020,2,27,149811.73
2020,2,28,170360.16
2020,2,29,138402.80
2020,3,1,101400.99
2020,3,2,168737.10
2020,3,3,402974.80
2020,3,4,375853.57
2020,3,5,271747.06
2020,3,6,202364.74
2020,3,7,147560.07
2020,3,8,111403.36
2020,3,9,93518.14
2020,3,10,73553.04
2020,3,11,63338.80
2020,3,12,57395.20
2020,3,13,55233.31
2020,3,14,71469.25
2020,3,15,91265.53
2020,3,16,74728.69
2020,3,17,60152.72
2020,3,18,54080.16
2020,3,19,145512.30
2020,3,20,358624.80
2020,3,21,415913.11
2020,3,22,338001.01
2020,3,23,219987.10
2020,3,24,171864.92
2020,3,25,141328.70
2020,3,26,110674.30
2020,3,27,86012.58
2020,3,28,127888.53
2020,3,29,321133.80
2020,3,30,446949.42
2020,3,31,401240.79
2020,4,1,286746.89
2020,4,2,214356.55
2020,4,3,158831.89
2020,4,4,115356.01
2020,4,5,87183.63
2020,4,6,65039.92
2020,4,7,52055.12
2020,4,8,135644.75
2020,4,9,184337.74
2020,4,10,162309.96
2020,4,11,109292.29
2020,4,12,96640.70
2020,4,13,75445.61
2020,4,14,59929.50
2020,4,15,44920.03
2020,4,16,31429.64
2020,4,17,30076.98
2020,4,18,27844.87
2020,4,19,31323.90
2020,4,20,31237.09
2020,4,21,33082.88
2020,4,22,25998.86
2020,4,23,21486.99
2020,4,24,18115.88
2020,4,25,17253.76
2020,4,26,18017.53
2020,4,27,13943.52
2020,4,28,13122.11
2020,4,29,14174.16
2020,4,30,19277.76
2020,5,1,28304.14
2020,5,2,15049.35
2020,5,3,15515.95
2020,5,4,12302.12
2020,5,5,11528.88
2020,5,6,9508.31
2020,5,7,7750.69
2020,5,8,16844.79
2020,5,9,6807.34
2020,5,10,6147.97
2020,5,11,14263.78
2020,5,12,5855.04
2020,5,13,5807.30
2020,5,14,5020.81
2020,5,15,6081.10
2020,5,16,14913.13
2020,5,17,146891.76
2020,5,18,94619.69
2020,5,19,1123942.23
2020,5,20,1410109.39
2020,5,21,1247535.69
2020,5,22,884868.65
2020,5,23,590230.49
2020,5,24,414153.18
2020,5,25,288230.59
2020,5,26,187313.19
2020,5,27,164027.94
2020,5,28,125997.94
2020,5,29,122104.16
2020,5,30,73156.18
2020,5,31,68377.59
2020,6,1,54949.97
2020,6,2,37203.55
2020,6,3,33924.53
2020,6,4,35790.65
2020,6,5,33062.85
2020,6,6,24257.12
2020,6,7,27971.65
2020,6,8,19085.31
2020,6,9,14591.60
2020,6,10,12184.98
2020,6,11,12147.96
2020,6,12,8373.24
2020,6,13,7656.20
2020,6,14,10298.04
2020,6,15,9827.58
2020,6,16,8556.15
2020,6,17,8258.65
2020,6,18,8169.25
2020,6,19,6967.57
2020,6,20,5748.54
2020,6,21,5287.43
2020,6,22,3673.87
2020,6,23,3431.87
2020,6,24,4060.43
2020,6,25,5175.45
2020,6,26,5130.90
2020,6,27,4850.08
2020,6,28,3142.40
2020,6,29,4448.68
2020,6,30,3963.23
2020,7,1,2996.78
2020,7,2,2379.96
2020,7,3,2487.02
2020,7,4,1889.79
2020,7,5,1924.16
2020,7,6,1339.23
2020,7,7,2199.89
2020,7,8,2602.42
2020,7,9,2252.26
2020,7,10,1748.22
2020,7,11,1553.83
2020,7,12,1799.27
2020,7,13,1140.26
2020,7,14,1706.27
2020,7,15,1897.15
2020,7,16,1742.07
2020,7,17,1397.60
2020,7,18,1547.09
2020,7,19,1554.75
2020,7,20,1842.01
2020,7,21,1398.96
2020,7,22,1687.97
2020,7,23,1053.01
2020,7,24,1102.60
2020,7,25,1178.31
2020,7,26,1027.60
2020,7,27,2206.14
2020,7,28,2442.99
2020,7,29,2304.00
2020,7,30,2289.99
2020,7,31,1487.86
2020,8,1,1204.48
2020,8,2,1121.54
2020,8,3,1312.31
2020,8,4,1735.75
2020,8,5,1934.46
2020,8,6,2012.09
2020,8,7,1425.70
2020,8,8,1172.70
2020,8,9,1112.63
2020,8,10,1273.44
2020,8,11,1512.78
2020,8,12,1163.51
2020,8,13,1137.69
2020,8,14,1265.59
2020,8,15,1312.87
2020,8,16,1228.58
2020,8,17,1641.90
2020,8,18,1752.53
2020,8,19,1725.46
2020,8,20,1501.68
2020,8,21,1146.44
2020,8,22,980.73
2020,8,23,843.88
2020,8,24,966.26
2020,8,25,951.61
2020,8,26,996.97
2020,8,27,1446.50
2020,8,28,1129.86
2020,8,29,900.74
2020,8,30,1104.70
2020,8,31,5680.21
2020,9,1,4581.91
2020,9,2,1905.84
2020,9,3,1815.78
2020,9,4,1027.27
2020,9,5,894.44
2020,9,6,868.01
2020,9,7,815.61
2020,9,8,947.28
2020,9,9,2732.08
2020,9,10,6655.95
2020,9,11,6315.19
2020,9,12,2522.87
2020,9,13,3161.05
2020,9,14,2580.93
2020,9,15,2111.86
2020,9,16,2113.84
2020,9,17,1557.00
2020,9,18,1228.01
2020,9,19,1690.48
2020,9,20,1302.52
2020,9,21,1276.67
2020,9,22,1378.49
2020,9,23,1216.87
2020,9,24,1093.37
2020,9,25,982.38
2020,9,26,961.48
2020,9,27,919.01
2020,9,28,680.73
2020,9,29,566.12
2020,9,30,589.31
2020,10,1,549.13
2020,10,2,1125.26
2020,10,3,790.23
2020,10,4,754.93
2020,10,5,741.77
2020,10,6,699.83
2020,10,7,844.43
2020,10,8,837.66
2020,10,9,722.97
2020,10,10,723.70
2020,10,11,757.79
2020,10,12,714.30
2020,10,13,673.16
2020,10,14,721.48
2020,10,15,636.36
2020,10,16,596.74
2020,10,17,689.38
2020,10,18,788.96
2020,10,19,744.52
2020,10,20,1124.56
2020,10,21,2091.07
2020,10,22,4252.14
2020,10,23,85868.05
2020,10,24,56122.39
2020,10,25,61622.95
2020,10,26,27440.49
2020,10,27,16455.59
2020,10,28,13004.60
2020,10,29,19460.71
2020,10,30,21880.86
2020,10,31,71013.21
2020,11,1,75690.07
2020,11,2,56901.38
2020,11,3,53550.56
2020,11,4,32665.84
2020,11,5,33178.03
2020,11,6,26116.12
2020,11,7,26193.09
2020,11,8,17450.78
2020,11,9,14090.65
2020,11,10,13920.71
2020,11,11,10069.41
2020,11,12,8079.43
2020,11,13,7001.79
2020,11,14,6397.44
2020,11,15,8980.71
2020,11,16,12739.36
2020,11,17,10340.05
2020,11,18,10669.64
2020,11,19,9258.61
2020,11,20,7929.71
2020,11,21,7735.60
2020,11,22,9533.41
2020,11,23,20011.14
2020,11,24,35616.80
2020,11,25,57663.73
2020,11,26,64503.37
2020,11,27,325291.23
2020,11,28,204357.27
2020,11,29,163075.98
2020,11,30,141952.77
2020,12,1,115086.63
2020,12,2,84406.23
2020,12,3,124277.51
2020,12,4,120716.65
2020,12,5,72676.63
2020,12,6,72187.51
2020,12,7,80650.46
2020,12,8,60348.50
2020,12,9,42251.21
2020,12,10,30927.38
2020,12,11,26837.47
2020,12,12,24958.70
2020,12,13,18530.09
2020,12,14,22162.59
2020,12,15,23305.83
2020,12,16,26680.16
2020,12,17,26036.36
2020,12,18,22084.66
2020,12,19,12954.37
2020,12,20,12868.73
2020,12,21,14459.12
2020,12,22,18303.05
2020,12,23,15563.24
2020,12,24,19157.83
2020,12,25,14824.91
2020,12,26,9196.25
2020,12,27,13726.19
2020,12,28,10002.84
2020,12,29,12721.40
2020,12,30,9950.86
2020,12,31,12886.66
2021,1,1,15473.29
2021,1,2,57692.36
2021,1,3,433738.96
2021,1,4,429725.61
2021,1,5,400758.20
2021,1,6,249139.03
2021,1,7,159223.58
2021,1,8,149504.31
2021,1,9,119343.76
2021,1,10,94376.25
2021,1,11,60524.39
2021,1,12,39078.50
2021,1,13,34611.35
2021,1,14,32743.15
2021,1,15,31871.49
2021,1,16,34364.89
2021,1,17,29446.84
2021,1,18,31006.48
2021,1,19,32266.22
2021,1,20,29996.97
2021,1,21,34418.56
2021,1,22,27502.16
2021,1,23,18047.28
2021,1,24,22142.13
2021,1,25,21599.10
2021,1,26,20239.92
2021,1,27,14351.75
2021,1,28,10626.81
2021,1,29,8551.17
2021,1,30,11363.03
2021,1,31,13956.59
2021,2,1,9547.06
2021,2,2,6889.92
2021,2,3,8715.21
2021,2,4,6993.09
2021,2,5,6740.61
2021,2,6,5482.98
2021,2,7,5452.82
2021,2,8,5689.22
2021,2,9,16055.33
2021,2,10,22068.61
2021,2,11,14198.78
2021,2,12,4572.10
2021,2,13,4401.74
2021,2,14,4352.32
2021,2,15,4648.85
2021,2,16,5409.80
2021,2,17,6283.63
2021,2,18,5991.81
2021,2,19,5648.35
2021,2,20,5206.05
2021,2,21,5168.54
2021,2,22,5506.59
2021,2,23,12585.04
2021,2,24,19120.20
2021,2,25,33729.93
2021,2,26,329834.05
2021,2,27,693981.76
2021,2,28,1009070.07
2021,3,1,1073811.98
2021,3,2,863648.55
2021,3,3,594355.41
2021,3,4,434601.14
2021,3,5,302164.30
2021,3,6,198361.36
2021,3,7,147350.15
2021,3,8,106989.70
2021,3,9,70243.37
2021,3,10,64979.47
2021,3,11,50094.43
2021,3,12,50149.33
2021,3,13,31754.64
2021,3,14,26788.82
2021,3,15,23437.18
2021,3,16,24120.06
2021,3,17,21611.25
2021,3,18,30448.95
2021,3,19,51016.30
2021,3,20,282464.02
2021,3,21,450334.30
2021,3,22,280881.09
2021,3,23,181621.87
2021,3,24,139701.19
2021,3,25,94579.27
2021,3,26,183521.88
2021,3,27,361936.00
2021,3,28,364940.15
2021,3,29,400137.02
2021,3,30,380793.20
2021,3,31,249762.41
2021,4,1,184262.12
2021,4,2,137256.33
2021,4,3,119251.57
2021,4,4,91764.07
2021,4,5,73848.00
2021,4,6,62671.62
2021,4,7,44357.71
2021,4,8,35426.75
2021,4,9,36120.37
2021,4,10,25564.23
2021,4,11,31102.65
2021,4,12,73220.21
2021,4,13,100684.81
2021,4,14,90922.04
2021,4,15,56369.86
2021,4,16,47662.47
2021,4,17,31255.39
2021,4,18,29635.17
2021,4,19,28512.47
2021,4,20,24924.45
2021,4,21,25221.88
2021,4,22,28370.91
2021,4,23,33106.96
2021,4,24,40126.71
2021,4,25,36986.29
2021,4,26,29385.57
2021,4,27,30482.03
2021,4,28,23710.95
2021,4,29,22650.07
2021,4,30,272567.64
2021,5,1,435572.42
2021,5,2,484114.36
2021,5,3,271275.85
2021,5,4,132964.73
2021,5,5,112163.02
2021,5,6,102979.77
2021,5,7,78796.73
2021,5,8,63933.56
2021,5,9,109681.64
2021,5,10,1136353.53
2021,5,11,1254977.91
2021,5,12,879957.16
2021,5,13,672180.85
2021,5,14,477435.47
2021,5,15,268886.04
2021,5,16,219964.39
2021,5,17,125349.11
2021,5,18,93226.36
2021,5,19,74940.35
2021,5,20,44625.07
2021,5,21,32527.29
2021,5,22,21715.57
2021,5,23,22550.73
2021,5,24,18294.22
2021,5,25,21627.64
2021,5,26,23553.27
2021,5,27,15199.72
2021,5,28,35130.00
2021,5,29,207354.23
2021,5,30,187862.05
2021,5,31,100425.67
2021,6,1,62533.05
2021,6,2,38888.01
2021,6,3,101387.12
2021,6,4,217279.28
2021,6,5,187897.57
2021,6,6,125166.23
2021,6,7,93089.06
2021,6,8,70631.30
2021,6,9,124126.76
2021,6,10,216626.54
2021,6,11,213638.64
2021,6,12,144014.23
2021,6,13,104741.98
2021,6,14,81538.28
2021,6,15,61539.52
2021,6,16,46527.85
2021,6,17,34455.80
2021,6,18,36204.12
2021,6,19,36949.22
2021,6,20,36092.61
2021,6,21,62547.07
2021,6,22,76907.58
2021,6,23,46782.75
2021,6,24,61818.01
2021,6,25,57792.91
2021,6,26,56788.96
2021,6,27,122998.06
2021,6,28,119837.44
2021,6,29,109939.38
2021,6,30,129940.10
2021,7,1,211805.74
2021,7,2,261893.93
2021,7,3,252889.87
2021,7,4,171892.15
2021,7,5,108253.09
2021,7,6,57379.54
2021,7,7,44762.72
2021,7,8,42133.04
2021,7,9,50476.54
2021,7,10,29372.07
2021,7,11,33599.26
2021,7,12,114416.36
2021,7,13,162910.03
2021,7,14,186008.23
2021,7,15,174762.64
2021,7,16,164498.66
2021,7,17,310839.85
2021,7,18,577684.47
2021,7,19,496791.27
2021,7,20,239638.01
2021,7,21,125405.14
2021,7,22,77971.65
2021,7,23,57709.75
2021,7,24,81592.01
2021,7,25,148479.88
2021,7,26,107036.72
2021,7,27,82765.04
2021,7,28,66780.39
2021,7,29,56278.73
2021,7,30,42930.65
2021,7,31,36302.82
2021,8,1,30259.20
2021,8,2,23897.39
2021,8,3,14273.84
2021,8,4,8689.71
2021,8,5,5690.87
2021,8,6,5070.70
2021,8,7,3910.48
2021,8,8,3291.50
2021,8,9,3392.99
2021,8,10,4073.60
2021,8,11,3904.24
2021,8,12,6093.11
2021,8,13,15085.95
2021,8,14,12881.20
2021,8,15,9970.01
2021,8,16,8214.27
2021,8,17,6940.40
2021,8,18,6013.13
2021,8,19,4598.58
2021,8,20,3759.99
2021,8,21,3958.89
2021,8,22,3295.65
2021,8,23,2915.94
2021,8,24,2421.95
2021,8,25,2960.85
2021,8,26,3337.13
2021,8,27,4301.69
2021,8,28,4895.02
2021,8,29,4153.69
2021,8,30,5415.01
2021,8,31,6257.82
2021,9,1,5159.89
2021,9,2,4770.72
2021,9,3,3922.71
2021,9,4,3120.18
2021,9,5,3110.77
2021,9,6,2811.97
2021,9,7,2623.67
2021,9,8,2532.54
2021,9,9,1587.59
2021,9,10,1066.67
2021,9,11,997.85
2021,9,12,1112.36
2021,9,13,763.33
2021,9,14,1033.67
2021,9,15,971.70
2021,9,16,829.16
2021,9,17,657.30
2021,9,18,498.60
2021,9,19,378.64
2021,9,20,414.62
2021,9,21,1386.01
2021,9,22,7345.90
2021,9,23,94531.61
2021,9,24,248748.06
2021,9,25,146456.66
2021,9,26,118538.54
2021,9,27,79448.30
2021,9,28,49285.28
2021,9,29,39693.47
2021,9,30,35838.55
2021,10,1,27610.37
2021,10,2,20729.73
2021,10,3,15933.05
2021,10,4,25290.54
2021,10,5,64915.52
2021,10,6,93539.77
2021,10,7,76101.19
2021,10,8,61533.94
2021,10,9,116654.78
2021,10,10,123194.66
2021,10,11,97725.07
2021,10,12,62933.83
2021,10,13,39688.48
2021,10,14,26465.22
2021,10,15,67402.65
2021,10,16,463530.38
2021,10,17,413604.17
2021,10,18,223811.63
2021,10,19,117713.31
2021,10,20,89167.40
2021,10,21,63701.31
2021,10,22,49007.79
2021,10,23,39446.68
2021,10,24,35411.33
2021,10,25,217205.15
2021,10,26,622851.24
2021,10,27,571754.22
2021,10,28,412659.55
2021,10,29,342477.69
2021,10,30,416214.66
2021,10,31,411679.94
2021,11,1,341593.58
2021,11,2,259535.49
2021,11,3,189245.24
2021,11,4,133187.78
2021,11,5,99730.08
2021,11,6,82584.02
2021,11,7,68137.51
2021,11,8,54093.84
2021,11,9,42561.83
2021,11,10,36122.85
2021,11,11,33594.44
2021,11,12,28624.89
2021,11,13,24833.92
2021,11,14,18866.00
2021,11,15,24431.66
2021,11,16,21380.05
2021,11,17,23267.26
2021,11,18,25704.95
2021,11,19,22120.63
2021,11,20,26796.07
2021,11,21,26000.55
2021,11,22,26814.33
2021,11,23,24499.38
2021,11,24,27973.19
2021,11,25,27352.28
2021,11,26,23880.20
2021,11,27,23532.49
2021,11,28,25097.84
2021,11,29,21201.68
2021,11,30,18777.68
2021,12,1,17453.35
2021,12,2,19921.82
2021,12,3,17494.21
2021,12,4,17309.84
2021,12,5,15532.94
2021,12,6,75809.27
2021,12,7,186791.70
2021,12,8,119024.92
2021,12,9,78997.15
2021,12,10,70729.01
2021,12,11,101463.43
2021,12,12,211401.39
2021,12,13,217332.05
2021,12,14,150915.23
2021,12,15,108766.42
2021,12,16,108277.28
2021,12,17,99342.45
2021,12,18,118950.26
2021,12,19,177658.52
2021,12,20,193704.36
2021,12,21,141362.90
2021,12,22,111062.27
2021,12,23,94467.02
2021,12,24,80758.44
2021,12,25,60300.84
2021,12,26,118678.92
2021,12,27,194975.11
2021,12,28,355825.94
2021,12,29,379462.02
2021,12,30,512701.57
2021,12,31,372777.25
