Year,Month,Day,TP(mg/L)
2005,8,26,0.1398
2005,8,27,0.1805
2005,8,28,0.1428
2005,8,29,-999.0000
2005,8,29,0.1539
2005,8,30,0.1620
2005,8,31,0.1581
2005,9,1,0.1623
2005,9,2,0.1682
2005,9,3,0.1797
2005,9,4,0.1593
2005,9,5,0.1389
2005,9,5,0.1624
2005,9,6,0.1451
2005,9,7,0.1438
2005,9,8,0.1462
2005,9,12,0.1394
2005,9,12,0.1349
2005,9,13,0.1556
2005,9,14,0.1508
2005,9,15,0.1458
2005,9,16,0.1475
2005,9,17,0.1349
2005,9,18,0.1258
2005,9,19,0.1169
2005,9,20,0.1150
2005,9,21,0.1177
2005,9,22,0.1168
2005,9,23,0.1199
2005,9,24,0.1654
2005,9,25,0.1708
2005,9,26,0.1460
2005,9,26,0.1520
2005,9,27,0.2723
2005,9,27,0.2898
2005,9,28,0.2706
2005,9,28,0.2705
2005,9,28,0.2675
2005,9,29,0.2611
2005,9,29,0.2644
2005,9,29,0.2496
2005,9,30,0.2323
2005,10,3,0.1959
2005,10,3,0.1856
2005,10,4,0.1946
2005,10,5,0.1874
2005,10,6,0.1865
2005,10,7,0.1853
2005,10,8,0.1746
2005,10,9,0.1676
2005,10,10,0.1645
2005,10,17,0.1298
2005,10,18,0.1190
2005,10,19,0.1095
2005,10,22,0.1122
2005,10,24,0.0848
2005,10,24,0.0926
2005,10,25,0.0850
2005,10,26,0.1043
2005,10,27,0.1348
2005,10,28,0.1202
2005,10,30,0.1033
2005,10,31,0.1438
2005,10,31,0.1750
2005,11,1,0.2360
2005,11,2,0.2332
2005,11,3,0.2278
2005,11,7,0.1828
2005,11,8,0.1771
2005,11,9,0.1789
2005,11,10,0.1701
2005,11,11,0.1548
2005,11,12,0.1500
2005,11,13,0.1507
2005,11,14,0.1383
2005,11,14,0.1350
2005,11,15,0.1530
2005,11,16,0.2040
2005,11,17,0.3770
2005,11,17,0.4530
2005,11,18,0.4170
2005,11,18,0.4590
2005,11,18,0.4420
2005,11,19,0.4000
2005,11,19,0.3960
2005,11,19,0.3710
2005,11,20,0.3560
2005,11,20,0.3470
2005,11,20,0.3220
2005,11,21,0.3180
2005,11,21,0.3085
2005,11,22,0.3026
2005,11,23,0.2842
2005,11,24,0.2844
2005,11,25,0.2805
2005,11,26,0.2609
2005,11,27,0.2430
2005,11,28,0.2332
2005,11,28,0.2295
2005,11,28,0.2251
2005,11,29,0.5385
2005,11,29,0.4992
2005,11,29,0.6410
2005,11,30,0.7112
2005,11,30,0.7445
2005,11,30,0.6866
2005,12,1,0.7070
2005,12,1,0.7401
2005,12,1,0.6505
2005,12,2,0.5896
2005,12,2,0.5794
2005,12,2,0.5068
2005,12,3,0.4192
2005,12,3,0.3818
2005,12,4,0.3616
2005,12,5,0.3509
2005,12,5,0.3428
2005,12,6,0.3341
2005,12,7,0.3180
2005,12,8,0.3040
2005,12,9,0.2850
2005,12,10,0.2718
2005,12,11,0.2736
2005,12,12,0.2755
2005,12,12,0.2780
2005,12,13,0.2905
2005,12,14,0.3006
2005,12,15,0.2965
2005,12,16,0.2840
2005,12,17,0.2778
2005,12,18,0.2596
2005,12,19,0.2569
2005,12,19,0.2498
2005,12,21,0.2484
2005,12,22,0.2359
2005,12,23,0.2028
2005,12,24,0.1967
2005,12,25,0.1823
2005,12,26,0.1703
2005,12,27,0.4106
2006,1,3,0.5192
2006,1,16,0.3134
2006,1,17,0.2343
2006,1,19,0.3808
2006,1,19,0.5775
2006,1,20,0.3696
2006,1,20,0.3319
2006,1,20,0.3683
2006,1,21,0.3566
2006,1,21,0.3856
2006,1,22,0.3318
2006,1,23,0.3313
2006,1,30,0.2555
2006,1,31,0.3212
2006,2,1,0.2945
2006,2,2,0.0944
2006,2,3,0.0875
2006,2,3,0.2137
2006,2,4,0.3348
2006,2,4,0.3545
2006,2,4,0.4175
2006,2,5,0.4954
2006,2,5,0.5732
2006,2,5,0.5497
2006,2,6,0.4941
2006,2,6,0.5384
2006,2,6,0.4998
2006,2,7,0.4955
2006,2,7,0.4476
2006,2,7,0.3855
2006,2,8,0.3758
2006,2,8,0.3396
2006,2,9,0.3223
2006,2,10,0.2839
2006,2,11,0.2430
2006,2,12,0.2222
2006,2,13,0.2198
2006,2,13,0.2123
2006,2,14,0.1917
2006,2,15,0.1795
2006,2,16,0.1915
2006,2,17,0.7267
2006,2,18,0.5224
2006,2,18,0.7430
2006,2,19,0.8266
2006,2,19,0.8388
2006,2,19,0.6972
2006,2,20,0.6650
2006,2,20,0.6398
2006,2,20,0.6152
2006,2,21,0.6159
2006,2,21,0.6026
2006,2,21,0.5861
2006,2,22,0.5705
2006,2,22,0.5471
2006,2,23,0.4059
2006,2,24,0.3304
2006,2,25,0.2749
2006,2,26,0.2570
2006,2,27,0.2236
2006,2,27,0.2131
2006,2,28,0.1939
2006,3,1,0.1827
2006,3,2,0.1616
2006,3,3,0.1629
2006,3,4,0.1518
2006,3,5,0.1301
2006,3,6,0.1542
2006,3,6,0.1392
2006,3,7,0.1191
2006,3,8,0.1334
2006,3,9,0.1558
2006,3,10,0.1624
2006,3,11,0.1617
2006,3,12,0.2210
2006,3,12,0.5136
2006,3,13,0.6278
2006,3,13,0.4012
2006,3,13,0.4101
2006,3,14,0.4297
2006,3,14,0.5029
2006,3,14,0.5003
2006,3,15,0.4626
2006,3,15,0.4875
2006,3,15,0.5055
2006,3,16,0.4973
2006,3,16,0.5075
2006,3,16,0.5166
2006,3,17,0.5059
2006,3,17,0.4730
2006,3,17,0.4419
2006,3,18,0.4216
2006,3,18,0.3300
2006,3,18,0.3258
2006,3,19,0.3045
2006,3,19,0.3424
2006,3,20,0.2613
2006,3,20,0.2480
2006,3,21,0.2490
2006,3,22,0.1960
2006,3,23,0.2030
2006,3,24,0.1885
2006,3,25,0.1916
2006,3,26,0.1778
2006,3,27,0.1693
2006,3,27,0.1295
2006,3,28,0.5560
2006,3,29,0.1345
2006,3,30,0.1194
2006,3,31,0.1527
2006,4,1,0.1224
2006,4,2,0.1078
2006,4,3,0.1191
2006,4,3,0.1559
2006,4,4,0.1834
2006,4,5,0.3665
2006,4,6,0.3404
2006,4,7,0.2165
2006,4,8,0.2239
2006,4,9,0.1946
2006,4,10,0.1832
2006,4,10,0.1811
2006,4,11,0.1645
2006,4,12,0.1565
2006,4,13,0.1442
2006,4,14,0.1275
2006,4,15,0.1088
2006,4,16,0.1047
2006,4,17,0.1107
2006,4,17,0.1550
2006,4,17,0.1494
2006,4,18,0.1495
2006,4,18,0.1424
2006,4,18,0.1619
2006,4,19,0.1799
2006,4,19,0.2273
2006,4,19,0.3048
2006,4,20,0.3302
2006,4,20,0.3300
2006,4,20,0.3148
2006,4,21,0.2945
2006,4,21,0.2854
2006,4,22,0.2445
2006,4,23,0.2392
2006,4,24,0.2477
2006,4,24,0.2422
2006,4,25,0.2312
2006,4,26,0.2271
2006,4,27,0.1967
2006,4,28,0.1904
2006,4,29,0.1752
2006,4,30,0.1711
2006,5,1,0.1540
2006,5,1,0.1599
2006,5,2,0.1476
2006,5,3,0.1616
2006,5,4,0.1853
2006,5,5,0.1523
2006,5,6,0.1396
2006,5,7,0.1149
2006,5,8,0.1104
2006,5,8,0.1001
2006,5,9,0.1972
2006,5,10,0.1100
2006,5,11,0.1880
2006,5,12,0.2350
2006,5,12,0.3047
2006,5,13,0.4800
2006,5,13,0.4675
2006,5,13,0.4885
2006,5,14,0.4499
2006,5,14,0.4365
2006,5,14,0.4071
2006,5,15,0.3900
2006,5,15,0.4070
2006,5,15,0.4135
2006,5,16,0.4104
2006,5,16,0.4003
2006,5,16,0.3932
2006,5,17,0.3862
2006,5,17,0.3842
2006,5,17,0.3720
2006,5,18,0.3420
2006,5,18,0.3217
2006,5,18,0.3382
2006,5,19,0.3394
2006,5,19,0.3696
2006,5,20,0.3560
2006,5,21,0.3307
2006,5,22,0.2724
2006,5,22,0.2531
2006,5,23,0.2079
2006,5,24,0.1971
2006,5,25,0.2005
2006,5,25,0.3824
2006,5,26,0.4857
2006,5,26,0.9666
2006,5,26,0.4088
2006,5,27,0.3934
2006,5,27,0.3580
2006,5,27,0.3891
2006,5,28,0.2719
2006,5,28,0.2363
2006,5,29,0.2409
2006,5,29,0.1814
2006,5,30,0.2295
2006,5,31,0.2215
2006,6,1,0.2300
2006,6,2,0.2170
2006,6,3,0.2030
2006,6,4,0.1714
2006,6,5,0.1915
2006,6,5,0.1767
2006,6,6,0.1797
2006,6,6,0.1742
2006,6,7,0.1482
2006,6,8,0.1613
2006,6,9,0.2276
2006,6,9,0.2233
2006,6,10,0.2444
2006,6,10,0.2435
2006,6,11,0.2281
2006,6,11,0.2365
2006,6,12,0.2309
2006,6,12,0.2497
2006,6,13,0.2402
2006,6,14,0.2450
2006,6,15,0.2215
2006,6,16,0.2131
2006,6,17,0.2080
2006,6,18,0.2036
2006,6,19,0.1695
2006,6,19,0.2006
2006,6,20,0.1802
2006,6,21,0.1851
2006,6,21,0.2134
2006,6,22,0.3027
2006,6,22,0.3132
2006,6,22,0.3551
2006,6,23,0.2750
2006,6,23,0.2472
2006,6,23,0.2871
2006,6,24,0.2600
2006,6,24,0.2270
2006,6,24,0.2250
2006,6,25,0.1984
2006,6,25,0.1961
2006,6,25,0.1980
2006,6,26,0.2101
2006,6,26,0.2556
2006,6,26,0.2840
2006,6,27,0.2748
2006,6,28,0.2653
2006,6,29,0.2460
2006,6,30,0.2392
2006,7,1,0.2280
2006,7,2,0.2220
2006,7,3,0.1893
2006,7,3,0.2536
2006,7,4,0.2396
2006,7,5,0.2367
2006,7,6,0.1974
2006,7,7,0.2118
2006,7,8,0.1852
2006,7,9,0.2120
2006,7,10,0.1634
2006,7,18,0.3046
2006,7,19,0.2984
2006,7,20,0.2730
2006,7,21,0.2619
2006,7,22,0.2495
2006,7,23,0.2259
2006,7,24,0.2058
2006,7,24,0.2274
2006,7,25,0.2255
2006,7,26,0.2136
2006,7,27,0.1988
2006,7,28,0.2184
2006,7,29,0.2732
2006,7,30,0.2359
2006,7,31,0.2268
2006,7,31,0.2403
2006,8,1,0.2355
2006,8,2,0.2457
2006,8,3,0.2294
2006,8,5,0.2047
2006,8,7,-999.0000
2006,8,7,0.1827
2006,8,8,0.1811
2006,8,9,0.1563
2006,8,10,0.1503
2006,8,11,0.1817
2006,8,12,0.1876
2006,8,13,0.1696
2006,8,14,0.1698
2006,8,15,0.1504
2006,8,16,0.1442
2006,8,17,0.1279
2006,8,18,0.1067
2006,8,19,0.1469
2006,8,20,0.2420
2006,8,21,0.1174
2006,8,28,0.2187
2006,8,29,0.2519
2006,8,30,0.2000
2006,8,31,0.2146
2006,9,1,0.1989
2006,9,2,0.1877
2006,9,3,0.1628
2006,9,4,0.1396
2006,9,4,0.1481
2006,9,5,0.1574
2006,9,6,0.1345
2006,9,7,0.1539
2006,9,8,0.1643
2006,9,9,0.1532
2006,9,10,0.1609
2006,9,11,0.1325
2006,9,11,0.1406
2006,9,12,0.1167
2006,9,13,0.1159
2006,9,14,0.1434
2006,9,15,0.1521
2006,9,16,0.1638
2006,9,17,0.1825
2006,9,18,0.1766
2006,9,18,0.1748
2006,9,19,0.1717
2006,9,20,0.1600
2006,9,21,0.1576
2006,9,22,0.1478
2006,9,23,0.1401
2006,9,24,0.1416
2006,9,25,0.1348
2006,9,25,0.1371
2006,9,26,0.1310
2006,9,27,0.1449
2006,9,28,0.1341
2006,9,29,0.1376
2006,9,30,0.1404
2006,10,1,0.1345
2006,10,2,0.1257
2006,10,2,0.3388
2006,10,3,0.1536
2006,10,4,0.1607
2006,10,5,0.1916
2006,10,6,0.1914
2006,10,7,0.1708
2006,10,8,0.1709
2006,10,9,0.1678
2006,10,9,0.1692
2006,10,9,0.1749
2006,10,10,0.1801
2006,10,11,0.1878
2006,10,12,0.1826
2006,10,13,0.1770
2006,10,14,0.1625
2006,10,15,0.1514
2006,10,16,0.1509
2006,10,16,0.1637
2006,10,17,0.2683
2006,10,17,0.4342
2006,10,18,0.5671
2006,10,18,0.5973
2006,10,18,0.6641
2006,10,19,0.8099
2006,10,19,0.8277
2006,10,19,0.7247
2006,10,20,0.6260
2006,10,20,0.6017
2006,10,20,0.5582
2006,10,21,0.5409
2006,10,21,0.6257
2006,10,21,0.5421
2006,10,22,0.4741
2006,10,22,0.4776
2006,10,22,0.4561
2006,10,23,0.4311
2006,10,23,0.4323
2006,10,23,0.4138
2006,10,24,0.3821
2006,10,25,0.3508
2006,10,26,0.3218
2006,10,27,0.3353
2006,10,28,0.3867
2006,10,28,0.3634
2006,10,28,0.4190
2006,10,29,0.4077
2006,10,29,0.4607
2006,10,29,0.5346
2006,10,30,0.5025
2006,10,30,0.4816
2006,10,30,0.4862
2006,10,30,0.4299
2006,10,31,0.4108
2006,10,31,0.3794
2006,10,31,0.3754
2006,11,1,0.3526
2006,11,1,0.3304
2006,11,2,0.3291
2006,11,3,0.3038
2006,11,4,0.2816
2006,11,5,0.2657
2006,11,6,0.2384
2006,11,6,0.2349
2006,11,6,0.2436
2006,11,7,0.2121
2006,11,8,0.2186
2006,11,9,0.2178
2006,11,10,0.2352
2006,11,11,0.2122
2006,11,12,0.1940
2006,11,13,0.1906
2006,11,13,0.1870
2006,11,13,0.2019
2006,11,14,0.1990
2006,11,15,0.1817
2006,11,16,0.3267
2006,11,16,0.3696
2006,11,17,0.4491
2006,11,17,0.4793
2006,11,17,0.4920
2006,11,18,0.4902
2006,11,18,0.5353
2006,11,18,0.5208
2006,11,19,0.4615
2006,11,19,0.4437
2006,11,19,0.4227
2006,11,20,0.4389
2006,11,20,0.4227
2006,11,20,0.4226
2006,11,21,0.3813
2006,11,22,0.3220
2006,11,23,0.2774
2006,11,24,0.2522
2006,11,25,0.2282
2006,11,26,0.2239
2006,11,27,0.2523
2006,11,27,0.2123
2006,11,27,0.2223
2006,11,28,0.2168
2006,11,29,0.2120
2006,11,30,0.1993
2006,11,30,0.2023
2006,12,1,0.5274
2006,12,1,0.8108
2006,12,1,0.7700
2006,12,2,0.7846
2006,12,2,0.9335
2006,12,2,0.9388
2006,12,3,0.9458
2006,12,3,0.8257
2006,12,3,0.8075
2006,12,4,0.7520
2006,12,4,0.6727
2006,12,4,0.7488
2006,12,4,0.7287
2006,12,5,0.6824
2006,12,5,0.6562
2006,12,5,0.6290
2006,12,6,0.5902
2006,12,6,0.5644
2006,12,6,0.5358
2006,12,7,0.5162
2006,12,7,0.4934
2006,12,8,0.4609
2006,12,9,0.4330
2006,12,10,0.3862
2006,12,11,0.3677
2006,12,11,0.3584
2006,12,11,0.3623
2006,12,12,0.3234
2006,12,13,0.3206
2006,12,14,0.2566
2006,12,15,0.3154
2006,12,16,0.2756
2006,12,17,0.2525
2006,12,18,0.2347
2006,12,18,0.2239
2006,12,18,0.2278
2006,12,19,0.2038
2006,12,20,0.2037
2006,12,21,0.1803
2006,12,22,0.2651
2006,12,23,0.3332
2006,12,24,0.3542
2006,12,25,0.3213
2006,12,26,0.3511
2006,12,27,0.4315
2006,12,28,0.4277
2006,12,29,0.3569
2006,12,30,0.3291
2006,12,31,0.2781
2007,1,1,0.7603
2007,1,2,0.8216
2007,1,3,-999.0000
2007,1,3,0.6648
2007,1,3,0.6189
2007,1,4,0.5908
2007,1,4,0.5771
2007,1,8,0.6423
2007,1,15,0.6024
2007,1,16,0.5908
2007,1,16,0.6072
2007,1,16,0.5958
2007,1,17,0.5617
2007,1,17,0.5332
2007,1,17,0.5021
2007,1,18,0.4784
2007,1,18,0.4985
2007,1,18,0.4820
2007,1,19,0.5092
2007,1,19,0.4915
2007,1,19,0.4461
2007,1,20,0.3998
2007,1,21,0.3591
2007,1,22,0.3468
2007,1,22,0.3191
2007,1,22,0.3242
2007,1,23,0.3058
2007,1,24,0.2680
2007,1,25,0.2438
2007,1,26,0.2099
2007,1,27,0.1821
2007,1,28,0.1718
2007,1,29,0.1577
2007,1,29,0.1687
2007,1,29,0.1546
2007,1,30,0.1428
2007,1,31,0.1393
2007,2,1,0.1328
2007,2,2,0.1250
2007,2,3,0.1236
2007,2,4,0.1196
2007,2,5,0.1183
2007,2,5,0.1183
2007,2,5,0.1214
2007,2,6,0.1170
2007,2,7,0.1109
2007,2,8,0.1081
2007,2,9,0.1074
2007,2,10,0.1054
2007,2,11,0.1055
2007,2,12,0.1046
2007,2,12,0.1000
2007,2,12,0.1124
2007,2,13,0.1070
2007,2,14,0.1102
2007,2,15,0.1131
2007,2,16,0.1161
2007,2,17,0.1210
2007,2,18,0.1202
2007,2,19,0.1192
2007,2,19,0.1232
2007,2,19,0.1236
2007,2,20,0.1229
2007,2,21,0.1272
2007,2,22,0.1249
2007,2,23,0.1223
2007,2,24,0.1274
2007,2,25,0.1308
2007,2,26,0.1330
2007,2,26,0.1389
2007,2,26,0.1419
2007,2,27,0.1470
2007,2,28,0.1561
2007,3,1,0.1542
2007,3,1,0.1962
2007,3,2,0.4483
2007,3,2,0.4604
2007,3,2,0.4414
2007,3,3,0.4348
2007,3,3,0.5789
2007,3,3,0.6450
2007,3,4,0.6600
2007,3,4,0.7270
2007,3,4,0.6180
2007,3,5,0.5580
2007,3,5,0.5421
2007,3,5,0.5436
2007,3,5,0.5066
2007,3,6,0.4769
2007,3,6,0.8897
2007,3,6,0.4599
2007,3,7,0.4247
2007,3,7,0.4210
2007,3,7,0.4069
2007,3,8,0.3875
2007,3,8,0.3638
2007,3,9,0.3389
2007,3,10,0.3287
2007,3,11,0.3088
2007,3,11,0.3038
2007,3,12,0.3101
2007,3,12,0.3557
2007,3,12,0.3570
2007,3,13,0.2740
2007,3,14,0.2359
2007,3,15,0.4005
2007,3,16,0.4579
2007,3,16,0.5460
2007,3,17,0.6910
2007,3,17,0.5108
2007,3,17,0.5374
2007,3,18,0.5701
2007,3,18,0.6283
2007,3,18,0.6119
2007,3,19,0.5933
2007,3,19,0.5492
2007,3,19,0.5517
2007,3,20,0.4650
2007,3,21,0.4411
2007,3,22,0.3328
2007,3,23,0.2542
2007,3,24,0.2774
2007,3,25,0.4908
2007,3,26,0.4551
2007,3,26,0.4652
2007,3,26,0.5093
2007,3,27,0.4743
2007,3,28,0.4588
2007,3,29,0.3867
2007,3,30,0.3609
2007,3,31,0.2873
2007,4,1,0.2398
2007,4,2,0.2390
2007,4,2,0.2024
2007,4,2,0.2152
2007,4,3,0.1971
2007,4,4,0.1815
2007,4,5,0.1741
2007,4,6,0.1464
2007,4,7,0.1410
2007,4,8,0.1320
2007,4,9,0.1269
2007,4,10,0.1069
2007,4,10,0.1030
2007,4,11,0.1230
2007,4,12,0.3440
2007,4,12,0.2510
2007,4,12,0.3300
2007,4,13,0.3440
2007,4,13,0.3750
2007,4,13,0.4550
2007,4,14,0.4600
2007,4,14,0.3910
2007,4,15,0.3220
2007,4,15,0.3110
2007,4,16,0.3146
2007,4,17,0.2909
2007,4,18,0.2384
2007,4,19,0.2266
2007,4,20,0.1657
2007,4,21,0.1443
2007,4,22,0.1357
2007,4,23,0.1221
2007,4,23,0.2735
2007,4,23,0.2121
2007,4,24,0.1226
2007,4,25,0.1318
2007,4,26,0.2670
2007,4,26,0.5560
2007,4,27,0.6410
2007,4,27,0.6340
2007,4,27,0.6320
2007,4,28,0.6241
2007,4,28,0.6144
2007,4,28,0.5670
2007,4,29,0.5409
2007,4,29,0.5321
2007,4,29,0.5165
2007,4,30,0.4947
2007,4,30,0.4740
2007,4,30,0.4640
2007,5,1,0.4370
2007,5,1,0.4180
2007,5,1,0.4040
2007,5,2,0.8540
2007,5,2,0.7310
2007,5,2,0.5510
2007,5,3,0.4150
2007,5,3,0.3690
2007,5,4,0.3129
2007,5,5,0.2786
2007,5,6,0.2876
2007,5,7,0.2204
2007,5,7,0.2162
2007,5,7,0.2104
2007,5,8,0.1870
2007,5,9,0.1722
2007,5,10,0.1667
2007,5,11,0.1938
2007,5,12,0.3498
2007,5,13,0.2707
2007,5,14,0.2466
2007,5,14,0.1238
2007,5,14,0.1314
2007,5,15,0.1405
2007,5,16,0.1411
2007,5,17,0.1346
2007,5,18,0.1152
2007,5,19,0.1068
2007,5,20,0.0920
2007,5,21,0.1002
2007,5,21,0.1849
2007,5,22,0.0994
2007,5,23,0.1021
2007,5,24,0.1153
2007,5,25,0.1305
2007,5,26,0.1321
2007,5,27,0.1436
2007,5,28,0.1462
2007,5,29,0.1570
2007,5,29,0.1748
2007,5,30,0.1742
2007,5,31,0.1855
2007,6,1,0.1859
2007,6,2,0.1768
2007,6,3,0.1703
2007,6,4,0.1796
2007,6,4,0.1960
2007,6,4,0.2030
2007,6,5,0.1750
2007,6,6,0.1920
2007,6,7,0.1460
2007,6,8,0.1310
2007,6,9,0.1370
2007,6,10,0.1240
2007,6,11,0.1180
2007,6,11,0.1360
2007,6,11,0.1220
2007,6,12,0.1270
2007,6,13,0.1220
2007,6,14,0.1280
2007,6,15,0.1110
2007,6,16,0.1200
2007,6,17,0.1160
2007,6,18,0.1000
2007,6,18,0.1060
2007,6,18,0.1052
2007,6,19,0.1147
2007,6,20,0.0964
2007,6,21,0.1106
2007,6,22,0.1145
2007,6,23,0.0995
2007,6,24,0.1264
2007,6,25,0.1107
2007,6,25,0.1187
2007,6,25,0.1181
2007,6,26,0.1235
2007,6,27,0.1418
2007,6,28,0.1503
2007,6,29,0.1484
2007,6,30,0.1717
2007,7,1,0.1479
2007,7,2,0.1506
2007,7,2,0.1236
2007,7,2,0.1857
2007,7,3,0.2039
2007,7,4,0.1639
2007,7,5,0.1938
2007,7,6,0.1384
2007,7,7,0.1478
2007,7,8,0.4960
2007,7,9,0.5803
2007,7,9,0.1420
2007,7,9,0.1496
2007,7,10,0.1578
2007,7,11,0.1550
2007,7,12,0.1755
2007,7,13,0.1643
2007,7,14,0.1824
2007,7,15,0.2399
2007,7,16,0.1808
2007,7,16,0.1444
2007,7,16,0.1808
2007,7,17,0.1465
2007,7,18,0.1649
2007,7,19,0.1764
2007,7,20,0.1796
2007,7,21,0.2138
2007,7,22,0.2253
2007,7,23,0.2315
2007,7,23,0.2185
2007,7,23,0.2220
2007,7,24,0.2091
2007,7,25,0.1995
2007,7,26,0.2031
2007,7,27,0.1766
2007,7,28,0.2062
2007,7,29,0.2027
2007,7,30,0.2086
2007,7,30,0.1944
2007,7,30,0.2195
2007,7,31,0.1859
2007,8,1,0.1787
2007,8,2,0.1539
2007,8,3,0.1763
2007,8,4,0.1894
2007,8,5,0.1854
2007,8,6,0.1746
2007,8,6,0.1613
2007,8,6,0.1631
2007,8,7,0.1720
2007,8,8,0.1814
2007,8,9,0.1883
2007,8,10,0.1769
2007,8,11,0.1656
2007,8,12,0.1758
2007,8,13,0.1647
2007,8,13,0.1556
2007,8,13,0.1037
2007,8,14,0.1293
2007,8,15,0.1208
2007,8,16,0.0996
2007,8,17,0.0985
2007,8,18,0.1244
2007,8,19,0.1016
2007,8,20,0.2100
2007,8,20,0.2472
2007,8,20,0.3810
2007,8,21,0.3790
2007,8,21,0.3970
2007,8,21,0.5620
2007,8,22,0.6380
2007,8,22,0.6860
2007,8,22,0.6280
2007,8,23,0.5390
2007,8,23,0.4970
2007,8,23,0.4520
2007,8,24,0.4370
2007,8,24,0.3840
2007,8,24,0.3790
2007,8,25,0.3414
2007,8,25,0.3355
2007,8,25,0.3220
2007,8,26,0.3300
2007,8,26,0.3555
2007,8,26,0.3090
2007,8,27,0.3045
2007,8,27,0.3050
2007,8,27,0.2965
2007,8,27,0.2960
2007,8,28,0.3265
2007,8,29,0.2474
2007,8,30,0.2219
2007,8,31,0.2096
2007,9,1,0.2470
2007,9,2,0.1819
2007,9,3,0.3459
2007,9,3,0.1899
2007,9,3,0.1530
2007,9,4,0.1338
2007,9,5,0.1314
2007,9,6,0.1093
2007,9,7,0.1217
2007,9,8,0.1107
2007,9,9,0.1020
2007,9,10,0.1114
2007,9,10,0.1148
2007,9,10,0.1636
2007,9,11,0.1745
2007,9,12,0.1678
2007,9,13,0.2103
2007,9,14,0.2077
2007,9,15,0.1973
2007,9,16,0.1778
2007,9,17,0.1681
2007,9,17,0.1688
2007,9,17,0.1978
2007,9,18,0.2021
2007,9,19,0.1932
2007,9,20,0.1917
2007,9,21,0.1580
2007,9,22,0.1464
2007,9,23,0.1562
2007,9,24,0.1418
2007,9,24,0.1474
2007,9,24,0.1376
2007,9,25,0.1213
2007,9,26,0.1402
2007,9,27,0.1145
2007,9,28,0.1127
2007,9,29,0.1194
2007,9,30,0.1231
2007,10,1,0.1245
2007,10,1,0.1558
2007,10,1,0.1320
2007,10,2,0.1298
2007,10,3,0.1352
2007,10,4,0.1383
2007,10,5,0.1218
2007,10,6,0.1304
2007,10,7,0.1304
2007,10,8,0.1198
2007,10,8,0.1488
2007,10,8,0.1250
2007,10,9,0.1233
2007,10,10,0.1376
2007,10,11,0.1256
2007,10,12,0.1197
2007,10,13,0.1305
2007,10,14,0.1021
2007,10,15,0.0967
2007,10,15,0.0938
2007,10,15,0.1000
2007,10,16,0.1007
2007,10,17,0.0999
2007,10,18,0.1090
2007,10,19,0.1264
2007,10,20,0.1274
2007,10,21,0.1238
2007,10,22,0.1171
2007,10,23,0.1160
2007,10,24,0.1085
2007,10,25,0.1072
2007,10,26,0.1113
2007,10,27,0.1116
2007,10,28,0.1258
2007,10,29,0.1137
2007,10,29,0.1018
2007,10,29,0.1057
2007,10,30,0.1100
2007,10,31,0.1005
2007,11,1,0.1828
2007,11,2,0.1403
2007,11,3,0.1074
2007,11,4,0.0893
2007,11,5,0.0896
2007,11,5,0.0806
2007,11,5,0.0794
2007,11,6,0.0889
2007,11,7,0.0812
2007,11,8,0.0797
2007,11,9,0.0750
2007,11,10,0.0392
2007,11,11,0.0677
2007,11,12,0.0720
2007,11,12,0.0689
2007,11,12,0.0685
2007,11,13,0.0837
2007,11,14,0.0799
2007,11,15,0.0980
2007,11,16,0.1257
2007,11,17,0.1164
2007,11,18,0.1040
2007,11,19,0.1043
2007,11,19,0.0912
2007,11,19,0.0888
2007,11,20,0.0975
2007,11,21,0.1090
2007,11,22,0.1097
2007,11,23,0.3494
2007,11,23,0.3885
2007,11,23,0.4598
2007,11,24,0.5181
2007,11,24,0.5027
2007,11,24,0.4654
2007,11,25,0.4665
2007,11,25,0.5206
2007,11,25,0.4006
2007,11,26,0.3747
2007,11,26,0.3356
2007,11,26,0.3135
2007,11,27,0.3336
2007,11,28,0.3905
2007,11,29,0.3443
2007,11,30,0.3573
2007,12,1,0.3260
2007,12,2,0.2628
2007,12,3,0.2512
2007,12,3,0.3561
2007,12,3,0.3745
2007,12,4,0.3503
2007,12,5,0.3273
2007,12,6,0.4007
2007,12,7,0.4011
2007,12,8,0.3091
2007,12,9,0.3303
2007,12,10,0.3636
2007,12,10,0.3028
2007,12,10,0.2582
2007,12,11,0.2971
2007,12,11,0.2464
2007,12,12,0.3868
2007,12,12,0.4570
2007,12,12,0.4955
2007,12,13,0.5120
2007,12,13,0.5511
2007,12,13,0.5877
2007,12,14,0.5680
2007,12,14,0.5314
2007,12,14,0.5212
2007,12,15,0.4975
2007,12,15,0.4892
2007,12,16,0.4588
2007,12,17,0.4231
2007,12,17,0.3680
2007,12,17,0.3477
2007,12,18,0.3403
2007,12,19,0.3043
2007,12,20,0.2652
2007,12,21,0.2461
2007,12,22,0.2168
2007,12,23,0.1968
2007,12,24,0.4503
2007,12,25,0.4603
2007,12,26,0.4270
2007,12,27,0.4139
2007,12,28,0.4037
2007,12,29,0.3782
2007,12,30,0.3103
2007,12,31,0.2851
2008,1,1,0.2393
2008,1,2,0.2313
2008,1,3,0.2051
2008,1,4,0.1946
2008,1,5,0.1900
2008,1,6,0.1673
2008,1,7,0.1581
2008,1,7,0.1635
2008,1,8,0.2558
2008,1,8,0.4487
2008,1,9,0.4692
