year,month,day,DRP(kg)
2016,12,4,1029.17
2016,12,5,573.72
2016,12,6,639.44
2016,12,7,707.74
2016,12,8,800.47
2016,12,9,883.70
2016,12,10,661.23
2016,12,11,534.23
2016,12,12,513.74
2016,12,13,395.90
2016,12,14,383.01
2016,12,15,337.70
2016,12,16,294.05
2016,12,17,308.51
2016,12,18,270.93
2016,12,19,245.70
2016,12,20,266.14
2016,12,21,264.47
2016,12,22,229.59
2016,12,23,240.45
2016,12,24,196.31
2016,12,25,189.65
2016,12,26,568.24
2016,12,27,4644.57
2016,12,28,6447.94
2016,12,29,4906.60
2016,12,30,4257.52
2016,12,31,3551.93
2017,1,1,2664.32
2017,1,2,2055.46
2017,1,3,2443.02
2017,1,4,6920.86
2017,1,5,6742.75
2017,1,6,4378.87
2017,1,7,3112.04
2017,1,8,1838.35
2017,1,9,1291.42
2017,1,10,977.53
2017,1,11,1311.44
2017,1,12,3722.34
2017,1,13,8715.67
2017,1,14,8095.54
2017,1,15,5689.26
2017,1,16,4556.09
2017,1,17,4045.65
2017,1,18,6964.78
2017,1,19,6182.49
2017,1,20,5255.97
2017,1,21,7160.26
2017,1,22,6916.95
2017,1,23,5970.12
2017,1,24,5606.07
2017,1,25,5891.10
2017,1,26,4176.79
2017,1,27,3426.67
2017,1,28,2504.07
2017,1,29,1990.53
2017,1,30,1234.32
2017,1,31,961.50
2017,2,1,755.50
2017,2,2,644.52
2017,2,3,519.73
2017,2,4,443.91
2017,2,5,406.52
2017,2,6,349.04
2017,2,7,429.47
2017,2,8,2147.60
2017,2,9,4399.42
2017,2,10,3996.88
2017,2,11,3219.20
2017,2,12,2814.05
2017,2,13,3061.27
2017,2,14,3012.22
2017,2,15,1835.66
2017,2,16,1620.41
2017,2,17,1146.59
2017,2,18,652.65
2017,2,19,632.68
2017,2,20,518.69
2017,2,21,610.57
2017,2,22,492.45
2017,2,23,427.78
2017,2,24,422.77
2017,2,25,465.44
2017,2,26,430.21
2017,2,27,315.61
2017,2,28,238.74
2017,3,1,264.89
2017,3,2,849.45
2017,3,3,1391.37
2017,3,4,1522.26
2017,3,5,1103.09
2017,3,6,929.60
2017,3,7,677.39
2017,3,8,675.68
2017,3,9,565.50
2017,3,10,579.46
2017,3,11,499.14
2017,3,12,440.08
2017,3,13,335.87
2017,3,14,287.34
2017,3,15,237.54
2017,3,16,274.51
2017,3,17,209.43
2017,3,18,194.31
2017,3,19,223.59
2017,3,20,201.40
2017,3,21,159.99
2017,3,22,147.96
2017,3,23,46.73
2017,3,24,19.87
2017,3,25,15.36
2017,3,26,8.59
2017,3,27,9.81
2017,3,28,67.89
2017,3,29,47.56
2017,3,30,1329.08
2017,3,31,2435.32
2017,4,1,4749.61
2017,4,2,4183.96
2017,4,3,3597.19
2017,4,4,3217.24
2017,4,5,3109.59
2017,4,6,4311.09
2017,4,7,6587.03
2017,4,8,6117.36
2017,4,9,4779.28
2017,4,10,3923.81
2017,4,11,2744.16
2017,4,12,2612.08
2017,4,13,2091.45
2017,4,14,1562.38
2017,4,15,1236.15
2017,4,16,986.46
2017,4,17,943.30
2017,4,18,681.27
2017,4,19,505.07
2017,4,20,573.06
2017,4,21,632.98
2017,4,22,824.76
2017,4,23,383.13
2017,4,24,413.80
2017,4,25,355.10
2017,4,26,241.23
2017,4,27,30.63
2017,4,28,19.16
2017,4,29,13.80
2017,4,30,8.32
2017,5,1,153.97
2017,5,2,2849.77
2017,5,3,4819.75
2017,5,4,5415.24
2017,5,5,13452.23
2017,5,6,18913.71
2017,5,7,18597.04
2017,5,8,14595.39
2017,5,9,11032.90
2017,5,10,7429.10
2017,5,11,5581.61
2017,5,12,4790.63
2017,5,13,3956.11
2017,5,14,2847.56
2017,5,15,1986.35
2017,5,16,1081.29
2017,5,17,708.43
2017,5,18,785.86
2017,5,19,465.04
2017,5,20,739.06
2017,5,21,820.19
2017,5,22,1073.65
2017,5,23,920.69
2017,5,24,1203.96
2017,5,25,1284.79
2017,5,26,5521.42
2017,5,27,9391.49
2017,5,28,12694.77
2017,5,29,11998.97
2017,5,30,9780.41
2017,5,31,7336.78
2017,6,1,5582.75
2017,6,2,4129.69
2017,6,3,2527.80
2017,6,4,1843.00
2017,6,5,1409.81
2017,6,6,776.69
2017,6,7,557.35
2017,6,8,533.35
2017,6,9,605.16
2017,6,10,389.89
2017,6,11,258.19
2017,6,12,156.75
2017,6,13,102.02
2017,6,14,231.13
2017,6,15,377.26
2017,6,16,212.26
2017,6,17,192.59
2017,6,18,160.67
2017,6,19,116.46
2017,6,20,118.95
2017,6,21,132.41
2017,6,22,120.59
2017,6,23,149.36
2017,6,24,450.95
2017,6,25,527.68
2017,6,26,236.17
2017,6,27,340.27
2017,6,28,221.07
2017,6,29,240.99
2017,6,30,1012.95
2017,7,1,6004.87
2017,7,2,6889.06
2017,7,3,4350.98
2017,7,4,3050.87
2017,7,5,1803.61
2017,7,6,1455.37
2017,7,7,858.45
2017,7,8,1030.67
2017,7,9,870.95
2017,7,10,1754.44
2017,7,11,6170.25
2017,7,12,9385.05
2017,7,13,10406.25
2017,7,14,8684.11
2017,7,15,7484.06
2017,7,16,6846.49
2017,7,17,6231.91
2017,7,18,5756.29
2017,7,19,5309.06
2017,7,20,3290.00
2017,7,21,1645.74
2017,7,22,1092.64
2017,7,23,1794.78
2017,7,24,3649.31
2017,7,25,4032.44
2017,7,26,3291.86
2017,7,27,2034.18
2017,7,28,1744.28
2017,7,29,1039.30
2017,7,30,698.35
2017,7,31,409.26
2017,8,1,303.62
2017,8,2,197.00
2017,8,3,101.32
2017,8,4,71.64
2017,8,5,76.63
2017,8,6,198.49
2017,8,7,286.31
2017,8,8,291.58
2017,8,9,221.06
2017,8,10,108.27
2017,8,11,257.09
2017,8,12,39.15
2017,8,13,46.00
2017,8,14,9.72
2017,8,15,1.49
2017,8,16,17.51
2017,8,17,30.53
2017,8,18,23.09
2017,8,19,24.27
2017,8,20,20.99
2017,8,21,26.26
2017,8,22,87.69
2017,8,23,69.62
2017,8,24,40.52
2017,8,25,48.54
2017,8,26,38.10
2017,8,27,34.13
2017,8,28,30.31
2017,8,29,60.01
2017,8,30,66.86
2017,8,31,304.11
2017,9,1,280.23
2017,9,2,152.67
2017,9,3,102.16
2017,9,4,42.63
2017,9,5,43.16
2017,9,6,55.27
2017,9,7,47.65
2017,9,8,74.45
2017,9,9,34.02
2017,9,10,21.71
2017,9,11,18.01
2017,9,12,15.19
2017,9,13,20.79
2017,9,14,16.45
2017,9,15,13.55
2017,9,16,10.41
2017,9,17,9.20
2017,9,18,10.18
2017,9,19,27.46
2017,9,20,34.72
2017,9,21,94.83
2017,9,22,109.26
2017,9,23,59.65
2017,9,24,39.08
2017,9,25,21.76
2017,9,26,72.37
2017,9,27,60.97
2017,9,28,22.28
2017,9,29,21.14
2017,9,30,10.94
2017,10,1,11.23
2017,10,2,10.15
2017,10,3,13.76
2017,10,4,19.13
2017,10,5,12.63
2017,10,6,16.18
2017,10,7,10.74
2017,10,8,14.22
2017,10,9,30.96
2017,10,10,12.60
2017,10,11,24.64
2017,10,12,26.15
2017,10,13,18.84
2017,10,14,15.57
2017,10,15,12.23
2017,10,16,4.79
2017,10,17,16.20
2017,10,18,19.00
2017,10,19,13.92
2017,10,20,9.84
2017,10,21,7.46
2017,10,22,6.54
2017,10,23,10.80
2017,10,24,33.59
2017,10,25,30.84
2017,10,26,23.84
2017,10,27,30.61
2017,10,28,14.22
2017,10,29,8.70
2017,10,30,9.13
2017,10,31,28.09
2017,11,1,13.94
2017,11,2,17.97
2017,11,3,65.48
2017,11,4,13.56
2017,11,5,99.49
2017,11,6,4112.85
2017,11,7,5567.09
2017,11,8,4618.15
2017,11,9,3009.04
2017,11,10,2659.91
2017,11,11,2165.31
2017,11,12,1950.31
2017,11,13,1535.13
2017,11,14,1012.29
2017,11,15,744.47
2017,11,16,722.52
2017,11,17,833.02
2017,11,18,1275.35
2017,11,19,10843.94
2017,11,20,17777.77
2017,11,21,17633.58
2017,11,22,19427.74
2017,11,23,12321.26
2017,11,24,9297.22
2017,11,25,5402.03
2017,11,26,3182.65
2017,11,27,1954.48
2017,11,28,1431.73
2017,11,29,891.92
2017,11,30,863.53
2017,12,1,613.98
2017,12,2,550.23
2017,12,3,453.25
2017,12,4,302.42
2017,12,5,413.59
2017,12,6,318.89
2017,12,7,328.87
2017,12,8,224.08
2017,12,9,227.30
2017,12,10,209.47
2017,12,11,229.00
2017,12,12,207.57
2017,12,13,243.68
2017,12,14,201.60
2017,12,15,169.46
2017,12,16,151.72
2017,12,17,184.13
2017,12,18,177.78
2017,12,19,151.69
2017,12,20,121.32
2017,12,21,109.60
2017,12,22,117.55
2017,12,23,143.12
2017,12,24,85.97
2017,12,25,97.86
2017,12,26,54.86
2017,12,27,23.09
2017,12,28,64.30
2017,12,29,46.70
2017,12,30,36.31
2017,12,31,37.40
2018,1,1,35.42
2018,1,2,47.23
2018,1,3,51.52
2018,1,4,42.85
2018,1,5,7.71
2018,1,6,11.25
2018,1,7,8.71
2018,1,8,9.66
2018,1,9,13.93
2018,1,10,70.39
2018,1,11,133.07
2018,1,12,650.91
2018,1,13,1784.28
2018,1,14,2554.55
2018,1,15,2071.76
2018,1,16,1389.85
2018,1,17,1085.10
2018,1,18,777.23
2018,1,19,739.11
2018,1,20,709.58
2018,1,21,711.95
2018,1,22,687.66
2018,1,23,986.56
2018,1,24,1913.22
2018,1,25,2162.77
2018,1,26,2078.08
2018,1,27,1598.46
2018,1,28,1288.03
2018,1,29,1241.94
2018,1,30,1067.93
2018,1,31,782.12
2018,2,1,592.56
2018,2,2,532.74
2018,2,3,348.27
2018,2,4,274.02
2018,2,5,253.60
2018,2,6,213.37
2018,2,7,215.79
2018,2,8,163.38
2018,2,9,169.01
2018,2,10,174.78
2018,2,11,181.05
2018,2,12,162.10
2018,2,13,171.43
2018,2,14,124.92
2018,2,15,206.29
2018,2,16,923.63
2018,2,17,2499.74
2018,2,18,2928.55
2018,2,19,2551.28
2018,2,20,7170.66
2018,2,21,11613.88
2018,2,22,12377.69
2018,2,23,11841.41
2018,2,24,10134.51
2018,2,25,8332.70
2018,2,26,8241.03
2018,2,27,7562.84
2018,2,28,5813.05
2018,3,1,4762.53
2018,3,2,7728.72
2018,3,3,8858.14
2018,3,4,7342.32
2018,3,5,5262.58
2018,3,6,2901.39
2018,3,7,1996.40
2018,3,8,1906.24
2018,3,9,1394.08
2018,3,10,958.05
2018,3,11,679.36
2018,3,12,592.81
2018,3,13,547.74
2018,3,14,419.24
2018,3,15,357.62
2018,3,16,308.27
2018,3,17,196.44
2018,3,18,140.07
2018,3,19,103.82
2018,3,20,98.08
2018,3,21,27.40
2018,3,22,47.56
2018,3,23,40.71
2018,3,24,25.84
2018,3,25,28.94
2018,3,26,17.81
2018,3,27,16.81
2018,3,28,41.96
2018,3,29,101.06
2018,3,30,1096.06
2018,3,31,5119.86
2018,4,1,5342.82
2018,4,2,3874.76
2018,4,3,3069.47
2018,4,4,4087.61
2018,4,5,5061.06
2018,4,6,4813.22
2018,4,7,4319.10
2018,4,8,2692.45
2018,4,9,2717.04
2018,4,10,2188.87
2018,4,11,1825.46
2018,4,12,1294.24
2018,4,13,887.37
2018,4,14,820.87
2018,4,15,1989.43
2018,4,16,4490.99
2018,4,17,3867.38
2018,4,18,2495.50
2018,4,19,3309.97
2018,4,20,1895.36
2018,4,21,1721.16
2018,4,22,811.28
2018,4,23,1089.36
2018,4,24,881.38
2018,4,25,695.32
2018,4,26,430.06
2018,4,27,247.40
2018,4,28,293.64
2018,4,29,155.90
2018,4,30,91.05
2018,5,1,46.24
2018,5,2,25.05
2018,5,3,2249.13
2018,5,4,3678.66
2018,5,5,2500.40
2018,5,6,2175.49
2018,5,7,1780.68
2018,5,8,2695.29
2018,5,9,2172.63
2018,5,10,1846.87
2018,5,11,1199.70
2018,5,12,789.34
2018,5,13,614.82
2018,5,14,511.58
2018,5,15,858.58
2018,5,16,956.12
2018,5,17,1178.92
2018,5,18,1222.53
2018,5,19,1040.65
2018,5,20,1831.99
2018,5,21,1439.20
2018,5,22,1440.03
2018,5,23,1043.22
2018,5,24,823.08
2018,5,25,873.14
2018,5,26,903.27
2018,5,27,617.78
2018,5,28,504.93
2018,5,29,169.28
2018,5,30,225.82
2018,5,31,253.46
2018,6,1,224.06
2018,6,2,348.01
2018,6,3,449.79
2018,6,4,305.90
2018,6,5,204.53
2018,6,6,152.23
2018,6,7,288.79
2018,6,8,277.34
2018,6,9,88.81
2018,6,10,791.96
2018,6,11,1582.44
2018,6,12,3450.89
2018,6,13,4142.78
2018,6,14,2669.70
2018,6,15,2034.91
2018,6,16,1408.05
2018,6,17,778.40
2018,6,18,474.55
2018,6,19,348.88
2018,6,20,345.26
2018,6,21,515.98
2018,6,22,974.91
2018,6,23,4502.67
2018,6,24,7198.30
2018,6,25,7256.20
2018,6,26,6165.36
2018,6,27,3150.21
2018,6,28,1554.55
2018,6,29,2016.59
2018,6,30,1541.34
2018,7,1,982.49
2018,7,2,644.75
2018,7,3,512.19
2018,7,4,341.13
2018,7,5,282.07
2018,7,6,158.54
2018,7,7,116.65
2018,7,8,233.65
2018,7,9,193.69
2018,7,10,158.76
2018,7,11,94.46
2018,7,12,44.68
2018,7,13,3.79
2018,7,14,1.65
2018,7,15,0.00
2018,7,16,5.17
2018,7,17,10.10
2018,7,18,1.38
2018,7,19,2.82
2018,7,20,9.15
2018,7,21,16.27
2018,7,22,10.06
2018,7,23,15.46
2018,7,24,60.28
2018,7,25,97.62
2018,7,26,73.10
2018,7,27,43.67
2018,7,28,43.99
2018,7,29,59.88
2018,7,30,46.65
2018,7,31,118.63
2018,8,1,156.48
2018,8,2,208.74
2018,8,3,136.15
2018,8,4,70.90
2018,8,5,13.09
2018,8,6,16.42
2018,8,7,55.63
2018,8,8,63.02
2018,8,9,76.72
2018,8,10,150.56
2018,8,11,125.51
2018,8,12,36.65
2018,8,13,19.16
2018,8,14,115.73
2018,8,15,91.97
2018,8,16,92.17
2018,8,17,125.30
2018,8,18,429.64
2018,8,19,571.35
2018,8,20,672.37
2018,8,21,588.55
2018,8,22,1774.25
2018,8,23,2493.30
2018,8,24,2471.04
2018,8,25,1911.04
2018,8,26,2770.01
2018,8,27,3120.53
2018,8,28,2571.84
2018,8,29,1990.38
2018,8,30,1271.53
2018,8,31,544.61
2018,9,1,389.35
2018,9,2,261.59
2018,9,3,151.07
2018,9,4,136.39
2018,9,5,160.79
2018,9,6,90.84
2018,9,7,60.70
2018,9,8,244.27
2018,9,9,267.02
2018,9,10,225.62
2018,9,11,409.56
2018,9,12,456.90
2018,9,13,374.33
2018,9,14,322.14
2018,9,15,141.22
2018,9,16,66.38
2018,9,17,65.36
2018,9,18,24.80
2018,9,19,3.06
2018,9,20,7.87
2018,9,21,6.90
2018,9,22,10.72
2018,9,23,7.42
2018,9,24,6.66
2018,9,25,26.79
2018,9,26,17.06
2018,9,27,43.26
2018,9,28,85.58
2018,9,29,108.75
2018,9,30,78.35
2018,10,1,58.98
2018,10,2,80.41
2018,10,3,105.02
2018,10,4,87.78
2018,10,5,83.67
2018,10,6,116.91
2018,10,7,662.13
2018,10,8,1488.62
2018,10,9,1173.03
2018,10,10,1449.89
2018,10,11,1969.83
2018,10,12,1939.27
2018,10,13,1676.27
2018,10,14,1458.89
2018,10,15,1024.38
2018,10,16,743.61
2018,10,17,739.16
2018,10,18,694.58
2018,10,19,473.66
2018,10,20,358.64
2018,10,21,287.17
2018,10,22,271.77
2018,10,23,224.69
2018,10,24,165.67
2018,10,25,125.68
2018,10,26,114.09
2018,10,27,123.66
2018,10,28,112.61
2018,10,29,145.52
2018,10,30,522.59
2018,10,31,706.96
2018,11,1,892.53
2018,11,2,6542.38
2018,11,3,13602.61
2018,11,4,15462.33
2018,11,5,14426.94
2018,11,6,9969.29
2018,11,7,7919.55
2018,11,8,5994.83
2018,11,9,4466.00
2018,11,10,3014.49
2018,11,11,2221.88
2018,11,12,2424.19
2018,11,13,1670.71
2018,11,14,1393.08
2018,11,15,934.71
2018,11,16,871.76
2018,11,17,858.70
2018,11,18,1272.27
2018,11,19,1728.65
2018,11,20,1240.85
2018,11,21,1166.43
2018,11,22,885.90
2018,11,23,766.27
2018,11,24,761.86
2018,11,25,931.41
2018,11,26,2052.18
2018,11,27,6254.42
2018,11,28,9759.50
2018,11,29,6445.25
2018,11,30,5225.88
2018,12,1,3150.57
2018,12,2,4891.02
2018,12,3,10412.61
2018,12,4,9177.58
2018,12,5,6223.59
2018,12,6,4389.15
2018,12,7,4238.69
2018,12,8,3494.19
2018,12,9,2500.40
2018,12,10,1437.61
2018,12,11,894.52
2018,12,12,874.45
2018,12,13,630.26
2018,12,14,555.25
2018,12,15,604.84
2018,12,16,468.57
2018,12,17,575.78
2018,12,18,1019.17
2018,12,19,1108.10
2018,12,20,737.08
2018,12,21,1258.52
2018,12,22,3549.49
2018,12,23,3955.13
2018,12,24,3095.89
2018,12,25,2153.55
2018,12,26,3067.90
2018,12,27,1450.33
2018,12,28,1686.45
2018,12,29,2197.80
2018,12,30,1378.03
2018,12,31,1823.63
2019,1,1,6330.50
2019,1,2,8503.06
2019,1,3,8187.45
2019,1,4,7365.16
2019,1,5,7112.18
2019,1,6,5581.85
2019,1,7,2869.94
2019,1,8,2170.21
2019,1,9,1602.70
2019,1,10,1317.94
2019,1,11,1031.82
2019,1,12,744.69
2019,1,13,713.13
2019,1,14,672.25
2019,1,15,511.72
2019,1,16,380.20
2019,1,17,315.68
2019,1,18,366.01
2019,1,19,311.69
2019,1,20,281.48
2019,1,21,193.77
2019,1,22,208.74
2019,1,23,539.10
2019,1,24,2565.47
2019,1,25,7406.26
2019,1,26,8762.64
2019,1,27,10427.17
2019,1,28,6829.20
2019,1,29,4252.14
2019,1,30,3934.01
2019,1,31,1548.37
2019,2,1,1163.54
2019,2,2,1104.14
2019,2,3,1319.98
2019,2,4,2016.22
2019,2,5,4894.28
2019,2,6,6850.40
2019,2,7,12260.36
2019,2,8,11873.21
2019,2,9,10276.33
2019,2,10,7071.67
2019,2,11,6016.61
2019,2,12,4544.75
2019,2,13,4341.44
2019,2,14,5102.32
2019,2,15,4373.49
2019,2,16,4193.18
2019,2,17,3380.18
2019,2,18,2482.78
2019,2,19,1593.21
2019,2,20,1273.71
2019,2,21,974.84
2019,2,22,2032.61
2019,2,23,1780.25
2019,2,24,1917.50
2019,2,25,2866.89
2019,2,26,2851.48
2019,2,27,1771.81
2019,2,28,1547.21
2019,3,1,1325.75
2019,3,2,995.71
2019,3,3,1003.00
2019,3,4,897.85
2019,3,5,852.14
2019,3,6,690.52
2019,3,7,638.56
2019,3,8,587.18
2019,3,9,585.71
2019,3,10,2372.20
2019,3,11,6191.05
2019,3,12,8039.43
2019,3,13,6488.31
2019,3,14,4939.02
2019,3,15,4180.70
2019,3,16,3723.80
2019,3,17,2669.70
2019,3,18,2307.61
2019,3,19,2149.80
2019,3,20,1671.69
2019,3,21,1384.27
2019,3,22,1275.69
2019,3,23,1424.71
2019,3,24,947.07
2019,3,25,704.61
2019,3,26,587.76
2019,3,27,424.53
2019,3,28,648.46
2019,3,29,691.35
2019,3,30,989.92
2019,3,31,3945.39
2019,4,1,4758.09
2019,4,2,5118.72
2019,4,3,3204.16
2019,4,4,2363.39
2019,4,5,2143.93
2019,4,6,1359.07
2019,4,7,1019.34
2019,4,8,744.88
2019,4,9,511.90
2019,4,10,454.48
2019,4,11,338.56
2019,4,12,208.01
2019,4,13,107.38
2019,4,14,19.23
2019,4,15,154.66
2019,4,16,120.37
2019,4,17,237.81
2019,4,18,352.70
2019,4,19,1001.47
2019,4,20,3338.43
2019,4,21,6302.37
2019,4,22,7605.90
2019,4,23,6433.67
2019,4,24,4389.39
2019,4,25,3892.50
2019,4,26,4136.30
2019,4,27,7471.10
2019,4,28,7670.00
2019,4,29,6654.06
2019,4,30,5615.25
2019,5,1,4357.83
2019,5,2,3890.78
2019,5,3,3416.64
2019,5,4,3900.57
2019,5,5,2857.35
2019,5,6,2490.94
2019,5,7,2313.23
2019,5,8,1818.78
2019,5,9,1298.69
2019,5,10,1409.23
2019,5,11,1541.34
2019,5,12,1215.46
2019,5,13,1046.83
2019,5,14,1409.23
2019,5,15,1422.07
2019,5,16,752.37
2019,5,17,1772.54
2019,5,18,3904.73
2019,5,19,5621.08
2019,5,20,5461.64
2019,5,21,5384.41
2019,5,22,4219.85
2019,5,23,4163.33
2019,5,24,4186.57
2019,5,25,3192.78
2019,5,26,2133.41
2019,5,27,2256.96
2019,5,28,2351.64
2019,5,29,2874.23
2019,5,30,3189.11
2019,5,31,3207.46
2019,6,1,2880.84
2019,6,2,3274.98
2019,6,3,2892.21
2019,6,4,2646.21
2019,6,5,2956.44
2019,6,6,2849.77
2019,6,7,2489.26
2019,6,8,2386.41
2019,6,9,1849.83
2019,6,10,1410.05
2019,6,11,1797.13
2019,6,12,1602.04
2019,6,13,1592.77
2019,6,14,1293.75
2019,6,15,908.17
2019,6,16,967.08
2019,6,17,1889.41
2019,6,18,2633.49
2019,6,19,2571.84
2019,6,20,3086.35
2019,6,21,4685.35
2019,6,22,5232.97
2019,6,23,4599.55
2019,6,24,4873.16
2019,6,25,3412.76
2019,6,26,3921.61
2019,6,27,2467.49
2019,6,28,1784.28
2019,6,29,1257.46
2019,6,30,824.62
2019,7,1,526.11
2019,7,2,381.67
2019,7,3,323.07
2019,7,4,461.42
2019,7,5,175.47
2019,7,6,299.71
2019,7,7,338.73
2019,7,8,447.63
2019,7,9,365.37
2019,7,10,207.42
2019,7,11,136.32
2019,7,12,467.10
2019,7,13,148.90
2019,7,14,285.32
2019,7,15,154.56
2019,7,16,11.60
2019,7,17,21.80
2019,7,18,343.50
2019,7,19,1136.11
2019,7,20,1347.35
2019,7,21,1021.69
2019,7,22,1527.42
2019,7,23,4572.64
2019,7,24,3181.80
2019,7,25,1615.35
2019,7,26,1581.37
2019,7,27,1162.54
2019,7,28,774.10
2019,7,29,350.62
2019,7,30,376.53
2019,7,31,314.34
2019,8,1,151.54
2019,8,2,29.36
2019,8,3,14.24
2019,8,4,8.97
2019,8,5,5.85
2019,8,6,49.15
2019,8,7,25.25
2019,8,8,33.11
2019,8,9,34.22
2019,8,10,1.92
2019,8,11,1.99
2019,8,12,1.88
2019,8,13,4.62
2019,8,14,18.79
2019,8,15,4.99
2019,8,16,122.45
2019,8,17,286.69
2019,8,18,77.51
2019,8,19,315.48
2019,8,20,1487.94
2019,8,21,1141.28
2019,8,22,1092.37
2019,8,23,2104.81
2019,8,24,1298.25
2019,8,25,811.67
2019,8,26,545.05
2019,8,27,467.69
2019,8,28,776.10
2019,8,29,716.85
2019,8,30,464.56
2019,8,31,293.59
2019,9,1,216.28
2019,9,2,219.60
2019,9,3,137.99
2019,9,4,210.41
2019,9,5,256.60
2019,9,6,177.11
2019,9,7,115.48
2019,9,8,64.59
2019,9,9,60.90
2019,9,10,40.30
2019,9,11,7.45
2019,9,12,3.36
2019,9,13,2.32
2019,9,14,42.32
2019,9,15,27.07
2019,9,16,54.31
2019,9,17,82.79
2019,9,18,54.87
2019,9,19,31.30
2019,9,20,23.03
2019,9,21,27.88
2019,9,22,15.97
2019,9,23,6.59
2019,9,24,11.45
2019,9,25,11.87
2019,9,26,9.71
2019,9,27,4.65
2019,9,28,7.40
2019,9,29,111.49
2019,9,30,465.51
2019,10,1,1658.97
2019,10,2,1188.15
2019,10,3,818.70
2019,10,4,1064.77
2019,10,5,971.80
2019,10,6,641.49
2019,10,7,419.24
2019,10,8,276.83
2019,10,9,200.64
2019,10,10,194.87
2019,10,11,173.07
2019,10,12,196.95
2019,10,13,160.38
2019,10,14,156.65
2019,10,15,94.17
2019,10,16,119.04
2019,10,17,112.74
2019,10,18,89.69
2019,10,19,82.60
2019,10,20,77.53
2019,10,21,49.07
2019,10,22,52.73
2019,10,23,29.75
2019,10,24,8.27
2019,10,25,72.25
2019,10,26,73.95
2019,10,27,197.95
2019,10,28,394.68
2019,10,29,436.03
2019,10,30,915.26
2019,10,31,1697.14
2019,11,1,3072.49
2019,11,2,3245.62
2019,11,3,2444.37
2019,11,4,2409.38
2019,11,5,2361.80
2019,11,6,1807.13
2019,11,7,1556.74
2019,11,8,1225.71
2019,11,9,1206.94
2019,11,10,984.56
2019,11,11,739.40
2019,11,12,403.42
2019,11,13,297.79
2019,11,14,331.43
2019,11,15,265.46
2019,11,16,235.56
2019,11,17,267.69
2019,11,18,246.92
2019,11,19,267.64
2019,11,20,265.57
2019,11,21,207.35
2019,11,22,205.40
2019,11,23,253.63
2019,11,24,184.63
2019,11,25,152.27
2019,11,26,123.85
2019,11,27,165.64
2019,11,28,555.17
2019,11,29,788.86
2019,11,30,831.90
2019,12,1,1749.42
2019,12,2,2164.16
2019,12,3,1447.78
2019,12,4,1393.08
2019,12,5,1262.58
2019,12,6,1023.01
2019,12,7,759.01
2019,12,8,655.29
2019,12,9,553.73
2019,12,10,666.10
2019,12,11,641.74
2019,12,12,719.31
2019,12,13,628.30
2019,12,14,475.49
2019,12,15,398.63
2019,12,16,300.93
2019,12,17,271.65
2019,12,18,281.83
2019,12,19,243.19
2019,12,20,238.69
2019,12,21,210.51
2019,12,22,173.94
2019,12,23,183.57
2019,12,24,176.65
2019,12,25,210.72
2019,12,26,227.45
2019,12,27,158.93
2019,12,28,245.35
2019,12,29,173.21
2019,12,30,1283.32
2019,12,31,4814.46
2020,1,1,5181.18
2020,1,2,3496.20
2020,1,3,3774.45
2020,1,4,2891.60
2020,1,5,3804.38
2020,1,6,2183.53
2020,1,7,1557.59
2020,1,8,1382.58
2020,1,9,1024.83
2020,1,10,972.01
2020,1,11,4255.00
2020,1,12,11359.86
2020,1,13,17550.87
2020,1,14,16048.02
2020,1,15,12769.39
2020,1,16,9713.18
2020,1,17,6937.50
2020,1,18,6053.55
2020,1,19,5685.59
2020,1,20,5280.59
2020,1,21,3926.98
2020,1,22,2441.23
2020,1,23,1725.32
2020,1,24,1642.26
2020,1,25,1672.89
2020,1,26,2300.36
2020,1,27,3382.83
2020,1,28,4625.73
2020,1,29,3989.38
2020,1,30,3512.13
2020,1,31,2769.53
2020,2,1,2002.39
2020,2,2,1483.87
2020,2,3,934.45
2020,2,4,816.18
2020,2,5,362.01
2020,2,6,729.77
2020,2,7,831.23
2020,2,8,812.69
2020,2,9,688.51
2020,2,10,680.45
2020,2,11,1697.36
2020,2,12,3013.03
2020,2,13,3603.22
2020,2,14,3297.81
2020,2,15,3074.46
2020,2,16,1867.99
2020,2,17,1505.71
2020,2,18,1470.61
2020,2,19,2207.16
2020,2,20,2022.41
2020,2,21,1613.39
2020,2,22,1148.81
2020,2,23,911.35
2020,2,24,778.71
2020,2,25,797.58
2020,2,26,720.73
2020,2,27,1172.48
2020,2,28,1324.23
2020,2,29,1005.71
2020,3,1,763.21
2020,3,2,1249.15
2020,3,3,3557.76
2020,3,4,3782.38
2020,3,5,3184.97
2020,3,6,2390.40
2020,3,7,1969.98
2020,3,8,1039.45
2020,3,9,1052.99
2020,3,10,667.53
2020,3,11,669.97
2020,3,12,740.74
2020,3,13,615.18
2020,3,14,809.77
2020,3,15,931.86
2020,3,16,658.74
2020,3,17,734.43
2020,3,18,697.78
2020,3,19,1958.28
2020,3,20,5057.57
2020,3,21,5917.89
2020,3,22,4905.30
2020,3,23,4208.89
2020,3,24,3501.04
2020,3,25,2721.27
2020,3,26,1611.52
2020,3,27,1434.01
2020,3,28,1762.75
2020,3,29,4335.13
2020,3,30,7034.09
2020,3,31,6559.26
2020,4,1,4835.80
2020,4,2,4259.11
2020,4,3,2792.05
2020,4,4,1470.34
2020,4,5,1319.15
2020,4,6,915.48
2020,4,7,790.93
2020,4,8,1872.07
